Magnitude,1 wk TI Prob,1 wk TD Prob,1 wk ETAS Prob,1 wk ETAS/TD Gain,1 wk ETAS Triggered+TD,1 wk ETAS Triggered Only,1 mo TI Prob,1 mo TD Prob,1 mo ETAS Prob,1 mo ETAS/TD Gain,1 mo ETAS Triggered+TD,1 mo ETAS Triggered Only,1 yr TI Prob,1 yr TD Prob,1 yr ETAS Prob,1 yr ETAS/TD Gain,1 yr ETAS Triggered+TD,1 yr ETAS Triggered Only,10 yr TI Prob,10 yr TD Prob,10 yr ETAS Prob,10 yr ETAS/TD Gain,10 yr ETAS Triggered+TD,10 yr ETAS Triggered Only
6.0,4.422171E-6,4.326513E-6,0.0,0.0,4.326513E-6,0.0,1.8952025E-5,1.8542085E-5,1.0E-4,5.393137,1.1854023E-4,1.0E-4,2.3071647E-4,2.2572948E-4,1.0E-4,0.44300815,3.257069E-4,1.0E-4,0.0023047708,0.0022552956,0.0018,0.7981215,0.0033528148,0.0011
6.1,4.422171E-6,4.326513E-6,0.0,0.0,4.326513E-6,0.0,1.8952025E-5,1.8542085E-5,1.0E-4,5.393137,1.1854023E-4,1.0E-4,2.3071647E-4,2.2572948E-4,1.0E-4,0.44300815,3.257069E-4,1.0E-4,0.0023047708,0.0022552956,0.0018,0.7981215,0.0033528148,0.0011
6.2,4.422171E-6,4.326513E-6,0.0,0.0,4.326513E-6,0.0,1.8952025E-5,1.8542085E-5,1.0E-4,5.393137,1.1854023E-4,1.0E-4,2.3071647E-4,2.2572948E-4,1.0E-4,0.44300815,3.257069E-4,1.0E-4,0.0023047708,0.0022552956,0.0018,0.7981215,0.0033528148,0.0011
6.3,4.422171E-6,4.326513E-6,0.0,0.0,4.326513E-6,0.0,1.8952025E-5,1.8542085E-5,1.0E-4,5.393137,1.1854023E-4,1.0E-4,2.3071647E-4,2.2572948E-4,1.0E-4,0.44300815,3.257069E-4,1.0E-4,0.0023047708,0.0022552956,0.0018,0.7981215,0.0033528148,0.0011
6.4,4.422171E-6,4.326513E-6,0.0,0.0,4.326513E-6,0.0,1.8952025E-5,1.8542085E-5,1.0E-4,5.393137,1.1854023E-4,1.0E-4,2.3071647E-4,2.2572948E-4,1.0E-4,0.44300815,3.257069E-4,1.0E-4,0.0023047708,0.0022552956,0.0018,0.7981215,0.0033528148,0.0011
6.5,4.422171E-6,4.326513E-6,0.0,0.0,4.326513E-6,0.0,1.8952025E-5,1.8542085E-5,1.0E-4,5.393137,1.1854023E-4,1.0E-4,2.3071647E-4,2.2572948E-4,1.0E-4,0.44300815,3.257069E-4,1.0E-4,0.0023047708,0.0022552956,0.0018,0.7981215,0.0033528148,0.0011
6.6,2.663744E-6,2.5321972E-6,0.0,0.0,2.5321972E-6,0.0,1.1415996E-5,1.0852232E-5,1.0E-4,9.214695,1.1085115E-4,1.0E-4,1.3898089E-4,1.321184E-4,1.0E-4,0.75689685,2.3210519E-4,1.0E-4,0.0013889399,0.0013204467,0.001,0.75731945,0.0018197865,5.0E-4
6.7,2.663744E-6,2.5321972E-6,0.0,0.0,2.5321972E-6,0.0,1.1415996E-5,1.0852232E-5,1.0E-4,9.214695,1.1085115E-4,1.0E-4,1.3898089E-4,1.321184E-4,1.0E-4,0.75689685,2.3210519E-4,1.0E-4,0.0013889399,0.0013204467,0.001,0.75731945,0.0018197865,5.0E-4
6.8,1.9716529E-6,1.8324396E-6,0.0,0.0,1.8324396E-6,0.0,8.449913E-6,7.853289E-6,0.0,0.0,7.853289E-6,0.0,1.0287284E-4,9.5609736E-5,0.0,0.0,9.5609736E-5,0.0,0.0010282523,9.5569895E-4,6.0E-4,0.62781274,0.0011555078,2.0E-4
6.9,1.8788617E-6,1.7431737E-6,0.0,0.0,1.7431737E-6,0.0,8.0522395E-6,7.4707236E-6,0.0,0.0,7.4707236E-6,0.0,9.80316E-5,9.095238E-5,0.0,0.0,9.095238E-5,0.0,9.798837E-4,9.091636E-4,6.0E-4,0.6599472,0.0011089818,2.0E-4
7.0,1.5045488E-6,1.3850956E-6,0.0,0.0,1.3850956E-6,0.0,6.44805E-6,5.936111E-6,0.0,0.0,5.936111E-6,0.0,7.8502184E-5,7.22698E-5,0.0,0.0,7.22698E-5,0.0,7.8474457E-4,7.224682E-4,4.0E-4,0.5536576,9.2232367E-4,2.0E-4
7.1,1.272341E-6,1.1626367E-6,0.0,0.0,1.1626367E-6,0.0,5.4528787E-6,4.9827195E-6,0.0,0.0,4.9827195E-6,0.0,6.6386776E-5,6.0662955E-5,0.0,0.0,6.0662955E-5,0.0,6.636695E-4,6.0646713E-4,2.0E-4,0.3297788,7.064065E-4,1.0E-4
7.2,1.0416892E-6,9.410986E-7,0.0,0.0,9.410986E-7,0.0,4.464375E-6,4.033274E-6,0.0,0.0,4.033274E-6,0.0,5.4352407E-5,4.910402E-5,0.0,0.0,4.910402E-5,0.0,5.4339116E-4,4.9093354E-4,2.0E-4,0.4073871,5.908845E-4,1.0E-4
7.3,7.9450155E-7,7.2358307E-7,0.0,0.0,7.2358307E-7,0.0,3.4050022E-6,3.1010666E-6,0.0,0.0,3.1010666E-6,0.0,4.1455114E-5,3.7754842E-5,0.0,0.0,3.7754842E-5,0.0,4.144738E-4,3.774854E-4,2.0E-4,0.5298218,4.7744767E-4,1.0E-4
7.4,5.3893444E-7,5.020026E-7,0.0,0.0,5.020026E-7,0.0,2.309717E-6,2.151438E-6,0.0,0.0,2.151438E-6,0.0,2.8120441E-5,2.6193446E-5,0.0,0.0,2.6193446E-5,0.0,2.8116882E-4,2.6190403E-4,2.0E-4,0.7636385,3.6187784E-4,1.0E-4
7.5,3.8852085E-7,3.6828905E-7,0.0,0.0,3.6828905E-7,0.0,1.6650882E-6,1.5783806E-6,0.0,0.0,1.5783806E-6,0.0,2.027226E-5,1.9216617E-5,0.0,0.0,1.9216617E-5,0.0,2.0270412E-4,1.9214978E-4,1.0E-4,0.5204274,1.9214978E-4,0.0
7.6,2.414929E-7,2.3459313E-7,0.0,0.0,2.3459313E-7,0.0,1.0349692E-6,1.0053988E-6,0.0,0.0,1.0053988E-6,0.0,1.2600677E-5,1.2240662E-5,0.0,0.0,1.2240662E-5,0.0,1.2599962E-4,1.224E-4,1.0E-4,0.8169935,1.224E-4,0.0
7.7,6.8298014E-8,6.8593266E-8,0.0,0.0,6.8593266E-8,0.0,2.9270575E-7,2.939711E-7,0.0,0.0,2.939711E-7,0.0,3.5636867E-6,3.579093E-6,0.0,0.0,3.579093E-6,0.0,3.5636294E-5,3.57904E-5,1.0E-4,2.7940452,3.57904E-5,0.0
