Magnitude,1 wk TI Prob,1 wk TD Prob,1 wk ETAS Prob,1 wk ETAS/TD Gain,1 wk ETAS Triggered+TD,1 wk ETAS Triggered Only,1 mo TI Prob,1 mo TD Prob,1 mo ETAS Prob,1 mo ETAS/TD Gain,1 mo ETAS Triggered+TD,1 mo ETAS Triggered Only,1 yr TI Prob,1 yr TD Prob,1 yr ETAS Prob,1 yr ETAS/TD Gain,1 yr ETAS Triggered+TD,1 yr ETAS Triggered Only,10 yr TI Prob,10 yr TD Prob,10 yr ETAS Prob,10 yr ETAS/TD Gain,10 yr ETAS Triggered+TD,10 yr ETAS Triggered Only
6.0,6.0213506E-6,6.255369E-6,0.0,0.0,6.255369E-6,0.0,2.5805533E-5,2.6808475E-5,0.0,0.0,2.6808475E-5,0.0,3.1413708E-4,3.2634876E-4,3.0E-4,0.91926193,5.262835E-4,2.0E-4,0.0031369338,0.0032591368,0.0035,1.073904,0.0037575073,5.0E-4
6.1,6.0213506E-6,6.255369E-6,0.0,0.0,6.255369E-6,0.0,2.5805533E-5,2.6808475E-5,0.0,0.0,2.6808475E-5,0.0,3.1413708E-4,3.2634876E-4,3.0E-4,0.91926193,5.262835E-4,2.0E-4,0.0031369338,0.0032591368,0.0035,1.073904,0.0037575073,5.0E-4
6.2,6.0213506E-6,6.255369E-6,0.0,0.0,6.255369E-6,0.0,2.5805533E-5,2.6808475E-5,0.0,0.0,2.6808475E-5,0.0,3.1413708E-4,3.2634876E-4,3.0E-4,0.91926193,5.262835E-4,2.0E-4,0.0031369338,0.0032591368,0.0035,1.073904,0.0037575073,5.0E-4
6.3,6.0213506E-6,6.255369E-6,0.0,0.0,6.255369E-6,0.0,2.5805533E-5,2.6808475E-5,0.0,0.0,2.6808475E-5,0.0,3.1413708E-4,3.2634876E-4,3.0E-4,0.91926193,5.262835E-4,2.0E-4,0.0031369338,0.0032591368,0.0035,1.073904,0.0037575073,5.0E-4
6.4,6.0213506E-6,6.255369E-6,0.0,0.0,6.255369E-6,0.0,2.5805533E-5,2.6808475E-5,0.0,0.0,2.6808475E-5,0.0,3.1413708E-4,3.2634876E-4,3.0E-4,0.91926193,5.262835E-4,2.0E-4,0.0031369338,0.0032591368,0.0035,1.073904,0.0037575073,5.0E-4
6.5,6.0213506E-6,6.255369E-6,0.0,0.0,6.255369E-6,0.0,2.5805533E-5,2.6808475E-5,0.0,0.0,2.6808475E-5,0.0,3.1413708E-4,3.2634876E-4,3.0E-4,0.91926193,5.262835E-4,2.0E-4,0.0031369338,0.0032591368,0.0035,1.073904,0.0037575073,5.0E-4
6.6,6.0213506E-6,6.255369E-6,0.0,0.0,6.255369E-6,0.0,2.5805533E-5,2.6808475E-5,0.0,0.0,2.6808475E-5,0.0,3.1413708E-4,3.2634876E-4,3.0E-4,0.91926193,5.262835E-4,2.0E-4,0.0031369338,0.0032591368,0.0035,1.073904,0.0037575073,5.0E-4
6.7,5.313309E-6,5.5256955E-6,0.0,0.0,5.5256955E-6,0.0,2.2771126E-5,2.368136E-5,0.0,0.0,2.368136E-5,0.0,2.772032E-4,2.882865E-4,3.0E-4,1.0406314,4.8822883E-4,2.0E-4,0.0027685766,0.0028795283,0.0032,1.1112931,0.0033780886,5.0E-4
6.8,5.313309E-6,5.5256955E-6,0.0,0.0,5.5256955E-6,0.0,2.2771126E-5,2.368136E-5,0.0,0.0,2.368136E-5,0.0,2.772032E-4,2.882865E-4,3.0E-4,1.0406314,4.8822883E-4,2.0E-4,0.0027685766,0.0028795283,0.0032,1.1112931,0.0033780886,5.0E-4
6.9,4.744377E-6,4.9398495E-6,0.0,0.0,4.9398495E-6,0.0,2.0332885E-5,2.1170634E-5,0.0,0.0,2.1170634E-5,0.0,2.4752476E-4,2.577257E-4,2.0E-4,0.7760188,3.5769993E-4,1.0E-4,0.0024724922,0.0025746357,0.0027,1.0486921,0.0029736059,4.0E-4
7.0,4.722209E-6,4.9168907E-6,0.0,0.0,4.9168907E-6,0.0,2.0237881E-5,2.107224E-5,0.0,0.0,2.107224E-5,0.0,2.4636835E-4,2.5652803E-4,2.0E-4,0.77964187,3.565024E-4,1.0E-4,0.002460954,0.0025626866,0.0027,1.0535818,0.0029616617,4.0E-4
7.1,4.611174E-6,4.801818E-6,0.0,0.0,4.801818E-6,0.0,1.9762025E-5,2.0579078E-5,0.0,0.0,2.0579078E-5,0.0,2.4057609E-4,2.505252E-4,2.0E-4,0.79832286,3.5050014E-4,1.0E-4,0.002403158,0.0025027948,0.0026,1.0388386,0.0029017937,4.0E-4
7.2,4.043994E-6,4.212388E-6,0.0,0.0,4.212388E-6,0.0,1.7331287E-5,1.8052986E-5,0.0,0.0,1.8052986E-5,0.0,2.10988E-4,2.1977651E-4,2.0E-4,0.91001534,3.1975453E-4,1.0E-4,0.002107878,0.0021959424,0.0024,1.0929248,0.0024952837,3.0E-4
7.3,2.1233036E-6,2.230018E-6,0.0,0.0,2.230018E-6,0.0,9.099841E-6,9.557185E-6,0.0,0.0,9.557185E-6,0.0,1.1078493E-4,1.1635257E-4,2.0E-4,1.7189134,2.1634094E-4,1.0E-4,0.0011072971,0.0011629221,8.0E-4,0.6879223,0.0012628058,1.0E-4
7.4,1.9051884E-6,2.0017058E-6,0.0,0.0,2.0017058E-6,0.0,8.165067E-6,8.5787115E-6,0.0,0.0,8.5787115E-6,0.0,9.940516E-5,1.0444086E-4,2.0E-4,1.9149594,2.0443041E-4,1.0E-4,9.93607E-4,0.001043923,6.0E-4,0.574755,0.0011438186,1.0E-4
7.5,1.2408497E-6,1.3040204E-6,0.0,0.0,1.3040204E-6,0.0,5.317916E-6,5.5886476E-6,0.0,0.0,5.5886476E-6,0.0,6.4743705E-5,6.803968E-5,2.0E-4,2.9394612,1.6803287E-4,1.0E-4,6.4724847E-4,6.801906E-4,4.0E-4,0.5880704,7.8012265E-4,1.0E-4
7.6,6.5440025E-7,6.887462E-7,0.0,0.0,6.887462E-7,0.0,2.8045695E-6,2.9517662E-6,0.0,0.0,2.9517662E-6,0.0,3.4145098E-5,3.5937173E-5,1.0E-4,2.782634,3.5937173E-5,0.0,3.4139853E-4,3.5931505E-4,2.0E-4,0.5566146,3.5931505E-4,0.0
7.7,3.985963E-7,4.193528E-7,0.0,0.0,4.193528E-7,0.0,1.7082689E-6,1.7972251E-6,0.0,0.0,1.7972251E-6,0.0,2.0797976E-5,2.1881007E-5,1.0E-4,4.5701733,2.1881007E-5,0.0,2.0796029E-4,2.187897E-4,2.0E-4,0.9141198,2.187897E-4,0.0
7.8,3.706329E-8,3.8595072E-8,0.0,0.0,3.8595072E-8,0.0,1.5884267E-7,1.6540744E-7,0.0,0.0,1.6540744E-7,0.0,1.9339077E-6,2.0138339E-6,0.0,0.0,2.0138339E-6,0.0,1.933891E-5,2.0138168E-5,0.0,0.0,2.0138168E-5,0.0
