Magnitude,1 wk TI Prob,1 wk TD Prob,1 wk ETAS Prob,1 wk ETAS/TD Gain,1 wk ETAS Triggered+TD,1 wk ETAS Triggered Only,1 mo TI Prob,1 mo TD Prob,1 mo ETAS Prob,1 mo ETAS/TD Gain,1 mo ETAS Triggered+TD,1 mo ETAS Triggered Only,1 yr TI Prob,1 yr TD Prob,1 yr ETAS Prob,1 yr ETAS/TD Gain,1 yr ETAS Triggered+TD,1 yr ETAS Triggered Only,10 yr TI Prob,10 yr TD Prob,10 yr ETAS Prob,10 yr ETAS/TD Gain,10 yr ETAS Triggered+TD,10 yr ETAS Triggered Only
6.0,1.0346413E-5,6.2890886E-6,0.0,0.0,6.2890886E-6,0.0,4.4341014E-5,2.6952963E-5,0.0,0.0,2.6952963E-5,0.0,5.3971814E-4,3.2810404E-4,0.0,0.0,3.2810404E-4,0.0,0.0053840918,0.0032763088,5.0E-4,0.15261078,0.0037746704,5.0E-4
6.1,1.0346413E-5,6.2890886E-6,0.0,0.0,6.2890886E-6,0.0,4.4341014E-5,2.6952963E-5,0.0,0.0,2.6952963E-5,0.0,5.3971814E-4,3.2810404E-4,0.0,0.0,3.2810404E-4,0.0,0.0053840918,0.0032763088,5.0E-4,0.15261078,0.0037746704,5.0E-4
6.2,1.0346413E-5,6.2890886E-6,0.0,0.0,6.2890886E-6,0.0,4.4341014E-5,2.6952963E-5,0.0,0.0,2.6952963E-5,0.0,5.3971814E-4,3.2810404E-4,0.0,0.0,3.2810404E-4,0.0,0.0053840918,0.0032763088,5.0E-4,0.15261078,0.0037746704,5.0E-4
6.3,1.0346413E-5,6.2890886E-6,0.0,0.0,6.2890886E-6,0.0,4.4341014E-5,2.6952963E-5,0.0,0.0,2.6952963E-5,0.0,5.3971814E-4,3.2810404E-4,0.0,0.0,3.2810404E-4,0.0,0.0053840918,0.0032763088,5.0E-4,0.15261078,0.0037746704,5.0E-4
6.4,1.0249558E-5,6.2890886E-6,0.0,0.0,6.2890886E-6,0.0,4.392594E-5,2.6952963E-5,0.0,0.0,2.6952963E-5,0.0,5.3466705E-4,3.2810404E-4,0.0,0.0,3.2810404E-4,0.0,0.0053338245,0.0032763088,5.0E-4,0.15261078,0.0037746704,5.0E-4
6.5,1.0249558E-5,6.2890886E-6,0.0,0.0,6.2890886E-6,0.0,4.392594E-5,2.6952963E-5,0.0,0.0,2.6952963E-5,0.0,5.3466705E-4,3.2810404E-4,0.0,0.0,3.2810404E-4,0.0,0.0053338245,0.0032763088,5.0E-4,0.15261078,0.0037746704,5.0E-4
6.6,9.9035515E-6,6.2890886E-6,0.0,0.0,6.2890886E-6,0.0,4.2443102E-5,2.6952963E-5,0.0,0.0,2.6952963E-5,0.0,5.166222E-4,3.2810404E-4,0.0,0.0,3.2810404E-4,0.0,0.0051542283,0.0032763088,5.0E-4,0.15261078,0.0037746704,5.0E-4
6.7,9.87217E-6,6.276506E-6,0.0,0.0,6.276506E-6,0.0,4.2308613E-5,2.689904E-5,0.0,0.0,2.689904E-5,0.0,5.149856E-4,3.2744772E-4,0.0,0.0,3.2744772E-4,0.0,0.005137938,0.0032697648,5.0E-4,0.1529162,0.00376813,5.0E-4
6.8,9.4359175E-6,6.1804617E-6,0.0,0.0,6.1804617E-6,0.0,4.043902E-5,2.648743E-5,0.0,0.0,2.648743E-5,0.0,4.9223384E-4,3.2243785E-4,0.0,0.0,3.2243785E-4,0.0,0.0049114493,0.0032198117,5.0E-4,0.15528858,0.003718202,5.0E-4
6.9,8.700447E-6,6.041535E-6,0.0,0.0,6.041535E-6,0.0,3.72871E-5,2.589204E-5,0.0,0.0,2.589204E-5,0.0,4.5387587E-4,3.1519108E-4,0.0,0.0,3.1519108E-4,0.0,0.0045295,0.00314755,5.0E-4,0.15885371,0.003645976,5.0E-4
7.0,8.648878E-6,6.0164143E-6,0.0,0.0,6.0164143E-6,0.0,3.7066096E-5,2.5784384E-5,0.0,0.0,2.5784384E-5,0.0,4.5118626E-4,3.1388074E-4,0.0,0.0,3.1388074E-4,0.0,0.004502713,0.0031344835,5.0E-4,0.15951592,0.0036329164,5.0E-4
7.1,8.505786E-6,5.926035E-6,0.0,0.0,5.926035E-6,0.0,3.645286E-5,2.5397052E-5,0.0,0.0,2.5397052E-5,0.0,4.437232E-4,3.091663E-4,0.0,0.0,3.091663E-4,0.0,0.0044283825,0.003087471,5.0E-4,0.16194484,0.0035859272,5.0E-4
7.2,8.139752E-6,5.7003076E-6,0.0,0.0,5.7003076E-6,0.0,3.4884186E-5,2.4429666E-5,0.0,0.0,2.4429666E-5,0.0,4.246322E-4,2.9739164E-4,0.0,0.0,2.9739164E-4,0.0,0.004238217,0.0029700426,4.0E-4,0.1346782,0.0033688548,4.0E-4
7.3,7.8816E-6,5.5536098E-6,0.0,0.0,5.5536098E-6,0.0,3.3777847E-5,2.3800972E-5,0.0,0.0,2.3800972E-5,0.0,4.111677E-4,2.8973937E-4,0.0,0.0,2.8973937E-4,0.0,0.004104078,0.0028937217,3.0E-4,0.10367272,0.0031928534,3.0E-4
7.4,7.5810603E-6,5.35783E-6,0.0,0.0,5.35783E-6,0.0,3.2489854E-5,2.2961933E-5,0.0,0.0,2.2961933E-5,0.0,3.9549218E-4,2.7952672E-4,0.0,0.0,2.7952672E-4,0.0,0.0039478904,0.0027918562,3.0E-4,0.10745539,0.0030910186,3.0E-4
7.5,6.349153E-6,4.4090293E-6,0.0,0.0,4.4090293E-6,0.0,2.7210372E-5,1.8895707E-5,0.0,0.0,1.8895707E-5,0.0,3.312359E-4,2.3003177E-4,0.0,0.0,2.3003177E-4,0.0,0.0033074263,0.0022980187,2.0E-4,0.0870315,0.002497559,2.0E-4
7.6,4.430576E-6,2.8919326E-6,0.0,0.0,2.8919326E-6,0.0,1.8988047E-5,1.239394E-5,0.0,0.0,1.239394E-5,0.0,2.3115493E-4,1.5088599E-4,0.0,0.0,1.5088599E-4,0.0,0.0023091463,0.001507858,2.0E-4,0.13263848,0.0017075564,2.0E-4
7.7,3.005066E-6,1.752221E-6,0.0,0.0,1.752221E-6,0.0,1.2878791E-5,7.5094968E-6,0.0,0.0,7.5094968E-6,0.0,1.56788E-4,9.14243E-5,0.0,0.0,9.14243E-5,0.0,0.0015667742,9.138681E-4,2.0E-4,0.21884997,0.0011136853,2.0E-4
7.8,1.8459098E-6,1.0590211E-6,0.0,0.0,1.0590211E-6,0.0,7.911018E-6,4.538654E-6,0.0,0.0,4.538654E-6,0.0,9.631238E-5,5.5256718E-5,0.0,0.0,5.5256718E-5,0.0,9.627065E-4,5.524302E-4,1.0E-4,0.18101834,6.52375E-4,1.0E-4
7.9,9.839262E-7,5.2384434E-7,0.0,0.0,5.2384434E-7,0.0,4.2168194E-6,2.2450452E-6,0.0,0.0,2.2450452E-6,0.0,5.1338568E-5,2.7333086E-5,0.0,0.0,2.7333086E-5,0.0,5.132671E-4,2.732975E-4,0.0,0.0,2.732975E-4,0.0
8.0,1.210983E-7,6.616563E-8,0.0,0.0,6.616563E-8,0.0,5.1899264E-7,2.8356698E-7,0.0,0.0,2.8356698E-7,0.0,6.3187167E-6,3.4524226E-6,0.0,0.0,3.4524226E-6,0.0,6.318537E-5,3.452371E-5,0.0,0.0,3.452371E-5,0.0
