Magnitude,1 wk TI Prob,1 wk TD Prob,1 wk ETAS Prob,1 wk ETAS/TD Gain,1 wk ETAS Triggered+TD,1 wk ETAS Triggered Only,1 mo TI Prob,1 mo TD Prob,1 mo ETAS Prob,1 mo ETAS/TD Gain,1 mo ETAS Triggered+TD,1 mo ETAS Triggered Only,1 yr TI Prob,1 yr TD Prob,1 yr ETAS Prob,1 yr ETAS/TD Gain,1 yr ETAS Triggered+TD,1 yr ETAS Triggered Only,10 yr TI Prob,10 yr TD Prob,10 yr ETAS Prob,10 yr ETAS/TD Gain,10 yr ETAS Triggered+TD,10 yr ETAS Triggered Only
6.0,4.544193E-6,3.8402613E-6,0.0,0.0,3.8402613E-6,0.0,1.9474966E-5,1.645816E-5,0.0,0.0,1.645816E-5,0.0,2.3708193E-4,2.0036001E-4,1.0E-4,0.49910158,3.0033998E-4,1.0E-4,0.0023682916,0.0020018276,2.0E-4,0.09990871,0.0022014272,2.0E-4
6.1,4.544193E-6,3.8402613E-6,0.0,0.0,3.8402613E-6,0.0,1.9474966E-5,1.645816E-5,0.0,0.0,1.645816E-5,0.0,2.3708193E-4,2.0036001E-4,1.0E-4,0.49910158,3.0033998E-4,1.0E-4,0.0023682916,0.0020018276,2.0E-4,0.09990871,0.0022014272,2.0E-4
6.2,4.544193E-6,3.8402613E-6,0.0,0.0,3.8402613E-6,0.0,1.9474966E-5,1.645816E-5,0.0,0.0,1.645816E-5,0.0,2.3708193E-4,2.0036001E-4,1.0E-4,0.49910158,3.0033998E-4,1.0E-4,0.0023682916,0.0020018276,2.0E-4,0.09990871,0.0022014272,2.0E-4
6.3,4.544193E-6,3.8402613E-6,0.0,0.0,3.8402613E-6,0.0,1.9474966E-5,1.645816E-5,0.0,0.0,1.645816E-5,0.0,2.3708193E-4,2.0036001E-4,1.0E-4,0.49910158,3.0033998E-4,1.0E-4,0.0023682916,0.0020018276,2.0E-4,0.09990871,0.0022014272,2.0E-4
6.4,4.544193E-6,3.8402613E-6,0.0,0.0,3.8402613E-6,0.0,1.9474966E-5,1.645816E-5,0.0,0.0,1.645816E-5,0.0,2.3708193E-4,2.0036001E-4,1.0E-4,0.49910158,3.0033998E-4,1.0E-4,0.0023682916,0.0020018276,2.0E-4,0.09990871,0.0022014272,2.0E-4
6.5,4.544193E-6,3.8402613E-6,0.0,0.0,3.8402613E-6,0.0,1.9474966E-5,1.645816E-5,0.0,0.0,1.645816E-5,0.0,2.3708193E-4,2.0036001E-4,1.0E-4,0.49910158,3.0033998E-4,1.0E-4,0.0023682916,0.0020018276,2.0E-4,0.09990871,0.0022014272,2.0E-4
6.6,4.544193E-6,3.8402613E-6,0.0,0.0,3.8402613E-6,0.0,1.9474966E-5,1.645816E-5,0.0,0.0,1.645816E-5,0.0,2.3708193E-4,2.0036001E-4,1.0E-4,0.49910158,3.0033998E-4,1.0E-4,0.0023682916,0.0020018276,2.0E-4,0.09990871,0.0022014272,2.0E-4
6.7,4.544193E-6,3.8402613E-6,0.0,0.0,3.8402613E-6,0.0,1.9474966E-5,1.645816E-5,0.0,0.0,1.645816E-5,0.0,2.3708193E-4,2.0036001E-4,1.0E-4,0.49910158,3.0033998E-4,1.0E-4,0.0023682916,0.0020018276,2.0E-4,0.09990871,0.0022014272,2.0E-4
6.8,4.544193E-6,3.8402613E-6,0.0,0.0,3.8402613E-6,0.0,1.9474966E-5,1.645816E-5,0.0,0.0,1.645816E-5,0.0,2.3708193E-4,2.0036001E-4,1.0E-4,0.49910158,3.0033998E-4,1.0E-4,0.0023682916,0.0020018276,2.0E-4,0.09990871,0.0022014272,2.0E-4
6.9,4.542225E-6,3.838223E-6,0.0,0.0,3.838223E-6,0.0,1.9466532E-5,1.6449425E-5,0.0,0.0,1.6449425E-5,0.0,2.3697925E-4,2.0025368E-4,1.0E-4,0.49936658,3.0023366E-4,1.0E-4,0.002367267,0.002000766,2.0E-4,0.099961706,0.002200366,2.0E-4
