Magnitude,1 wk TI Prob,1 wk TD Prob,1 wk ETAS Prob,1 wk ETAS/TD Gain,1 wk ETAS Triggered+TD,1 wk ETAS Triggered Only,1 mo TI Prob,1 mo TD Prob,1 mo ETAS Prob,1 mo ETAS/TD Gain,1 mo ETAS Triggered+TD,1 mo ETAS Triggered Only,1 yr TI Prob,1 yr TD Prob,1 yr ETAS Prob,1 yr ETAS/TD Gain,1 yr ETAS Triggered+TD,1 yr ETAS Triggered Only,10 yr TI Prob,10 yr TD Prob,10 yr ETAS Prob,10 yr ETAS/TD Gain,10 yr ETAS Triggered+TD,10 yr ETAS Triggered Only
6.0,2.174025E-5,2.3044868E-5,0.0,0.0,2.3044868E-5,0.0,9.3169176E-5,9.8760356E-5,0.0,0.0,9.8760356E-5,0.0,0.0011337444,0.0012018098,6.0E-4,0.499247,0.0013016897,1.0E-4,0.011279777,0.011959708,0.009,0.7525267,0.013342964,0.0014
6.1,2.174025E-5,2.3044868E-5,0.0,0.0,2.3044868E-5,0.0,9.3169176E-5,9.8760356E-5,0.0,0.0,9.8760356E-5,0.0,0.0011337444,0.0012018098,6.0E-4,0.499247,0.0013016897,1.0E-4,0.011279777,0.011959708,0.009,0.7525267,0.013342964,0.0014
6.2,9.834929E-6,1.0395058E-5,0.0,0.0,1.0395058E-5,0.0,4.2149015E-5,4.454954E-5,0.0,0.0,4.454954E-5,0.0,5.1304343E-4,5.422647E-4,5.0E-4,0.92205894,6.422105E-4,1.0E-4,0.0051186057,0.0054103173,0.0042,0.7762946,0.00610653,7.0E-4
6.3,9.834929E-6,1.0395058E-5,0.0,0.0,1.0395058E-5,0.0,4.2149015E-5,4.454954E-5,0.0,0.0,4.454954E-5,0.0,5.1304343E-4,5.422647E-4,5.0E-4,0.92205894,6.422105E-4,1.0E-4,0.0051186057,0.0054103173,0.0042,0.7762946,0.00610653,7.0E-4
6.4,6.066321E-6,6.4011556E-6,0.0,0.0,6.4011556E-6,0.0,2.5998259E-5,2.7433252E-5,0.0,0.0,2.7433252E-5,0.0,3.1648282E-4,3.3395138E-4,4.0E-4,1.1977792,4.3391797E-4,1.0E-4,0.0031603249,0.0033347658,0.0027,0.8096521,0.0038330983,5.0E-4
6.5,6.066321E-6,6.4011556E-6,0.0,0.0,6.4011556E-6,0.0,2.5998259E-5,2.7433252E-5,0.0,0.0,2.7433252E-5,0.0,3.1648282E-4,3.3395138E-4,4.0E-4,1.1977792,4.3391797E-4,1.0E-4,0.0031603249,0.0033347658,0.0027,0.8096521,0.0038330983,5.0E-4
6.6,4.2321803E-6,4.4617886E-6,0.0,0.0,4.4617886E-6,0.0,1.8137789E-5,1.9121817E-5,0.0,0.0,1.9121817E-5,0.0,2.208052E-4,2.3278427E-4,2.0E-4,0.8591646,3.32761E-4,1.0E-4,0.0022058594,0.0023255062,0.0019,0.8170264,0.002724576,4.0E-4
6.7,3.186646E-6,3.3606823E-6,0.0,0.0,3.3606823E-6,0.0,1.3656982E-5,1.4402848E-5,0.0,0.0,1.4402848E-5,0.0,1.6626107E-4,1.7534125E-4,1.0E-4,0.5703165,2.7532372E-4,1.0E-4,0.0016613674,0.0017520961,0.0012,0.6848939,0.0019517457,2.0E-4
6.8,2.380121E-6,2.511191E-6,0.0,0.0,2.511191E-6,0.0,1.0200479E-5,1.0762206E-5,0.0,0.0,1.0762206E-5,0.0,1.2418375E-4,1.3102245E-4,1.0E-4,0.763228,2.3100934E-4,1.0E-4,0.0012411437,0.0013094977,0.001,0.76365155,0.0015092358,2.0E-4
6.9,8.928287E-7,9.431342E-7,0.0,0.0,9.431342E-7,0.0,3.826403E-6,4.0419986E-6,0.0,0.0,4.0419986E-6,0.0,4.658546E-5,4.9210445E-5,0.0,0.0,4.9210445E-5,0.0,4.6575698E-4,4.920171E-4,4.0E-4,0.8129799,4.920171E-4,0.0
