Subsection Index,Subsection Name,Total Mean Annual Rate,Total 100 Year Prob
0,"Airport Lake, Subsection 0",0.0,0.0
1,"Airport Lake, Subsection 1",0.0,0.0
2,"Airport Lake, Subsection 2",0.0,0.0
3,"Airport Lake, Subsection 3",0.0,0.0
4,"Airport Lake, Subsection 4",0.0,0.0
5,"Airport Lake, Subsection 5",0.0,0.0
6,"Almanor 2011 CFM, Subsection 0",2.0E-5,0.002
7,"Almanor 2011 CFM, Subsection 1",2.0E-5,0.002
8,"Almanor 2011 CFM, Subsection 2",2.0E-5,0.002
9,"Almanor 2011 CFM, Subsection 3",2.0E-5,0.002
10,"Almanor 2011 CFM, Subsection 4",2.0E-5,0.002
11,"Almanor 2011 CFM, Subsection 5",2.0E-5,0.002
12,"Almanor 2011 CFM, Subsection 6",2.0E-5,0.002
13,"Anacapa-Dume alt 1, Subsection 0",3.0E-5,0.003
14,"Anacapa-Dume alt 1, Subsection 1",3.0E-5,0.003
15,"Anacapa-Dume alt 1, Subsection 2",3.0E-5,0.003
16,"Anacapa-Dume alt 1, Subsection 3",3.0E-5,0.003
17,"Anacapa-Dume alt 1, Subsection 4",3.0E-5,0.003
18,"Anaheim, Subsection 0",0.0,0.0
19,"Anaheim, Subsection 1",0.0,0.0
20,"Anaheim, Subsection 2",0.0,0.0
21,"Antelope Valley 2011, Subsection 0",0.0,0.0
22,"Antelope Valley 2011, Subsection 1",0.0,0.0
23,"Antelope Valley 2011, Subsection 2",0.0,0.0
24,"Antelope Valley 2011, Subsection 3",0.0,0.0
25,"Antelope Valley 2011, Subsection 4",0.0,0.0
26,"Antelope Valley 2011, Subsection 5",0.0,0.0
27,"Ash Hill, Subsection 0",3.0E-5,0.003
28,"Ash Hill, Subsection 1",4.0E-5,0.004
29,"Ash Hill, Subsection 2",5.0E-5,0.005
30,"Ash Hill, Subsection 3",6.0E-5,0.006
31,"Ash Hill, Subsection 4",6.0E-5,0.006
32,"Ash Hill, Subsection 5",6.0E-5,0.006
33,"Ash Hill, Subsection 6",5.0E-5,0.005
34,"Ash Hill, Subsection 7",3.0E-5,0.003
35,"Baker, Subsection 0",1.0E-5,0.001
36,"Baker, Subsection 1",1.0E-5,0.001
37,"Baker, Subsection 2",1.0E-5,0.001
38,"Baker, Subsection 3",1.0E-5,0.001
39,"Baker, Subsection 4",0.0,0.0
40,"Baker, Subsection 5",1.0E-5,0.001
41,"Baker, Subsection 6",1.0E-5,0.001
42,"Baker, Subsection 7",1.0E-5,0.001
43,"Baker, Subsection 8",1.0E-5,0.001
44,"Baker, Subsection 9",1.0E-5,0.001
45,"Baker, Subsection 10",1.0E-5,0.001
46,"Baker, Subsection 11",1.0E-5,0.001
47,"Baker, Subsection 12",1.0E-5,0.001
48,"Baker, Subsection 13",1.0E-5,0.001
49,"Bartlett Springs 2011 CFM, Subsection 0",7.0E-5,0.007
50,"Bartlett Springs 2011 CFM, Subsection 1",7.0E-5,0.007
51,"Bartlett Springs 2011 CFM, Subsection 2",7.0E-5,0.007
52,"Bartlett Springs 2011 CFM, Subsection 3",7.0E-5,0.007
53,"Bartlett Springs 2011 CFM, Subsection 4",7.0E-5,0.007
54,"Bartlett Springs 2011 CFM, Subsection 5",6.0E-5,0.006
55,"Bartlett Springs 2011 CFM, Subsection 6",6.0E-5,0.006
56,"Bartlett Springs 2011 CFM, Subsection 7",6.0E-5,0.006
57,"Bartlett Springs 2011 CFM, Subsection 8",6.0E-5,0.006
58,"Bartlett Springs 2011 CFM, Subsection 9",6.0E-5,0.006
59,"Bartlett Springs 2011 CFM, Subsection 10",5.0E-5,0.005
60,"Bartlett Springs 2011 CFM, Subsection 11",5.0E-5,0.005
61,"Bartlett Springs 2011 CFM, Subsection 12",6.0E-5,0.006
62,"Bartlett Springs 2011 CFM, Subsection 13",6.0E-5,0.006
63,"Bartlett Springs 2011 CFM, Subsection 14",6.0E-5,0.006
64,"Bartlett Springs 2011 CFM, Subsection 15",6.0E-5,0.006
65,"Bartlett Springs 2011 CFM, Subsection 16",6.0E-5,0.006
66,"Bartlett Springs 2011 CFM, Subsection 17",6.0E-5,0.006
67,"Bartlett Springs 2011 CFM, Subsection 18",7.0E-5,0.007
68,"Bartlett Springs 2011 CFM, Subsection 19",9.0E-5,0.009
69,"Bartlett Springs 2011 CFM, Subsection 20",9.0E-5,0.009
70,"Bartlett Springs 2011 CFM, Subsection 21",9.0E-5,0.009
71,"Bartlett Springs 2011 CFM, Subsection 22",9.0E-5,0.009
72,"Battle Creek 2011 CFM, Subsection 0",0.0,0.0
73,"Battle Creek 2011 CFM, Subsection 1",0.0,0.0
74,"Battle Creek 2011 CFM, Subsection 2",0.0,0.0
75,"Battle Creek 2011 CFM, Subsection 3",0.0,0.0
76,"Battle Creek 2011 CFM, Subsection 4",0.0,0.0
77,"Battle Creek 2011 CFM, Subsection 5",0.0,0.0
78,"Battle Creek 2011 CFM, Subsection 6",0.0,0.0
79,"Bear River fault zone, Subsection 0",2.0E-5,0.002
80,"Bear River fault zone, Subsection 1",2.0E-5,0.002
81,"Bear River fault zone, Subsection 2",2.0E-5,0.002
82,"Bear River fault zone, Subsection 3",2.0E-5,0.002
83,"Bear River fault zone, Subsection 4",1.0E-5,0.001
84,"Bear River fault zone, Subsection 5",1.0E-5,0.001
85,"Bear River fault zone, Subsection 6",1.0E-5,0.001
86,"Bear River fault zone, Subsection 7",1.0E-5,0.001
87,"Bear River fault zone, Subsection 8",1.0E-5,0.001
88,"Bear River fault zone, Subsection 9",1.0E-5,0.001
89,"Bear River fault zone, Subsection 10",1.0E-5,0.001
90,"Bennett Valley 2011 CFM, Subsection 0",1.2E-4,0.011
91,"Bennett Valley 2011 CFM, Subsection 1",1.4E-4,0.013
92,"Bennett Valley 2011 CFM, Subsection 2",1.3E-4,0.012
93,"Bennett Valley 2011 CFM, Subsection 3",1.3E-4,0.012
