Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 d Probability,1 d Supra-Seis Prob,Primary Aftershocks Mean
2.5,8.373766,0.0,38.0,4.0,1.0,0.86955845,3.3766235E-4,6.0507793
2.6,6.6595583,0.0,31.0,3.0,0.0,0.8355325,3.3766235E-4,4.812935
2.7,5.2882595,0.0,25.0,2.0,0.0,0.79285717,3.3766235E-4,3.8207533
2.8,4.1974545,0.0,20.0,2.0,0.0,0.7465714,3.3766235E-4,3.0348053
2.9,3.3331168,0.0,16.0,1.0,0.0,0.6947792,3.3766235E-4,2.4084675
3.0,2.6475065,0.0,13.0,1.0,0.0,0.6404156,3.3766235E-4,1.9122857
3.1,2.106831,0.0,10.0,1.0,0.0,0.58446753,3.3766235E-4,1.5191948
3.2,1.6726494,0.0,9.0,1.0,0.0,0.52851945,3.3766235E-4,1.2053246
3.3,1.3292987,0.0,7.0,0.0,0.0,0.4724935,3.3766235E-4,0.9588312
3.4,1.0502857,0.0,6.0,0.0,0.0,0.4160779,3.3766235E-4,0.7574026
3.5,0.83503896,0.0,5.0,0.0,0.0,0.36464936,3.3766235E-4,0.6014026
3.6,0.6642078,0.0,4.0,0.0,0.0,0.31680518,3.3766235E-4,0.47797403
3.7,0.528026,0.0,3.0,0.0,0.0,0.27283117,3.3766235E-4,0.37901297
3.8,0.4226753,0.0,3.0,0.0,0.0,0.23337662,3.3766235E-4,0.30444157
3.9,0.33615583,0.0,2.0,0.0,0.0,0.19540259,3.3766235E-4,0.24085714
4.0,0.2684935,0.0,2.0,0.0,0.0,0.16379221,3.3766235E-4,0.19202597
4.1,0.21436363,0.0,2.0,0.0,0.0,0.13693507,3.3766235E-4,0.15337662
4.2,0.1711948,0.0,2.0,0.0,0.0,0.11397403,3.3766235E-4,0.12277922
4.3,0.13677922,0.0,1.0,0.0,0.0,0.09441558,3.3766235E-4,0.098675326
4.4,0.107688315,0.0,1.0,0.0,0.0,0.07693507,3.3766235E-4,0.07807792
