
X-Axis: Magnitude
Y-Axis: 10 Year Probability
Number of Data Sets: 4


DATASET #1

     Name: UCERF3-TI
   Points: 31
     Info: 

Data[x,y]:
6.0	  0.004909227
6.1	  0.004909227
6.2	  0.004909227
6.3	  0.004909227
6.4	  0.0026805066
6.5	  0.0026805066
6.6	  0.0017730123
6.7	  0.0017662736
6.8	  0.0013860512
6.9	  0.0012546359
7.0	  8.84198E-4
7.1	  1.8268047E-4
7.2	  1.1646151E-4
7.3	  8.2232174E-5
7.4	  5.8524372E-5
7.5	  2.5489873E-5
7.6	  7.8509987E-7
7.7	  0.0
7.8	  0.0
7.9	  0.0
8.0	  0.0
8.1	  0.0
8.2	  0.0
8.3	  0.0
8.4	  0.0
8.5	  0.0
8.6	  0.0
8.7	  0.0
8.8	  0.0
8.9	  0.0
9.0	  0.0



DATASET #2

     Name: UCERF3-TD
   Points: 31
     Info: 

Data[x,y]:
6.0	  0.0050716177
6.1	  0.0050716177
6.2	  0.0050716177
6.3	  0.0050716177
6.4	  0.002762075
6.5	  0.002762075
6.6	  0.0018241345
6.7	  0.001817294
6.8	  0.0014255415
6.9	  0.0012903855
7.0	  9.091438E-4
7.1	  1.863382E-4
7.2	  1.1870258E-4
7.3	  8.380034E-5
7.4	  5.964741E-5
7.5	  2.597827E-5
7.6	  7.992679E-7
7.7	  0.0
7.8	  0.0
7.9	  0.0
8.0	  0.0
8.1	  0.0
8.2	  0.0
8.3	  0.0
8.4	  0.0
8.5	  0.0
8.6	  0.0
8.7	  0.0
8.8	  0.0
8.9	  0.0
9.0	  0.0



DATASET #3

     Name: UCERF3-ETAS
   Points: 31
     Info: 

Data[x,y]:
6.0	  0.0052208565
6.1	  0.0052208565
6.2	  0.0052208565
6.3	  0.0052208565
6.4	  0.0028518264
6.5	  0.0028518264
6.6	  0.0018740433
6.7	  0.0018672032
6.8	  0.0014654844
6.9	  0.0013203468
7.0	  9.2912564E-4
7.1	  1.863382E-4
7.2	  1.1870258E-4
7.3	  8.380034E-5
7.4	  5.964741E-5
7.5	  2.597827E-5
7.6	  7.992679E-7
7.7	  0.0
7.8	  0.0
7.9	  0.0
8.0	  0.0
8.1	  0.0
8.2	  0.0
8.3	  0.0
8.4	  0.0
8.5	  0.0
8.6	  0.0
8.7	  0.0
8.8	  0.0
8.9	  0.0
9.0	  0.0



DATASET #4

     Name: ETAS Triggered Only
   Points: 31
     Info: 

Data[x,y]:
6.0	  1.5E-4
6.1	  1.5E-4
6.2	  1.5E-4
6.3	  1.5E-4
6.4	  9.0E-5
6.5	  9.0E-5
6.6	  5.0E-5
6.7	  5.0E-5
6.8	  4.0E-5
6.9	  3.0E-5
7.0	  2.0E-5
7.1	  0.0
7.2	  0.0
7.3	  0.0
7.4	  0.0
7.5	  0.0
7.6	  0.0
7.7	  0.0
7.8	  0.0
7.9	  0.0
8.0	  0.0
8.1	  0.0
8.2	  0.0
8.3	  0.0
8.4	  0.0
8.5	  0.0
8.6	  0.0
8.7	  0.0
8.8	  0.0
8.9	  0.0
9.0	  0.0


