
X-Axis: Magnitude
Y-Axis: 10 Year Probability
Number of Data Sets: 4


DATASET #1

     Name: UCERF3-TI
   Points: 31
     Info: 

Data[x,y]:
6.0	  0.00870863
6.1	  0.00870863
6.2	  0.00870863
6.3	  0.00870863
6.4	  0.00870863
6.5	  0.00870863
6.6	  0.0051576863
6.7	  0.0051576863
6.8	  0.004321559
6.9	  0.0042607468
7.0	  0.0037367654
7.1	  0.0037327618
7.2	  0.0036796255
7.3	  0.0036566744
7.4	  0.0036391679
7.5	  0.0036195726
7.6	  0.0036078666
7.7	  0.0033317201
7.8	  0.0030563495
7.9	  0.0019374699
8.0	  5.6878536E-4
8.1	  1.4032227E-4
8.2	  2.7637393E-6
8.3	  0.0
8.4	  0.0
8.5	  0.0
8.6	  0.0
8.7	  0.0
8.8	  0.0
8.9	  0.0
9.0	  0.0



DATASET #2

     Name: UCERF3-TD
   Points: 31
     Info: 

Data[x,y]:
6.0	  0.012956725
6.1	  0.012956725
6.2	  0.012956725
6.3	  0.012956725
6.4	  0.012956725
6.5	  0.012956725
6.6	  0.009053504
6.7	  0.009053504
6.8	  0.008152936
6.9	  0.008086279
7.0	  0.0074577006
7.1	  0.0074527133
7.2	  0.0073734615
7.3	  0.007343956
7.4	  0.007322888
7.5	  0.0073005143
7.6	  0.007279263
7.7	  0.0066978075
7.8	  0.0061030635
7.9	  0.0037689437
8.0	  6.945243E-4
8.1	  6.4628264E-5
8.2	  1.4606968E-6
8.3	  0.0
8.4	  0.0
8.5	  0.0
8.6	  0.0
8.7	  0.0
8.8	  0.0
8.9	  0.0
9.0	  0.0



DATASET #3

     Name: UCERF3-ETAS
   Points: 31
     Info: 

Data[x,y]:
6.0	  0.01304556
6.1	  0.01304556
6.2	  0.01304556
6.3	  0.01304556
6.4	  0.01304556
6.5	  0.01304556
6.6	  0.009103051
6.7	  0.009103051
6.8	  0.008182691
6.9	  0.008116037
7.0	  0.007467626
7.1	  0.007462639
7.2	  0.0073833875
7.3	  0.0073538823
7.4	  0.007332815
7.5	  0.007310441
7.6	  0.0072891903
7.7	  0.0067077405
7.8	  0.0061130025
7.9	  0.0037689437
8.0	  6.945243E-4
8.1	  6.4628264E-5
8.2	  1.4606968E-6
8.3	  0.0
8.4	  0.0
8.5	  0.0
8.6	  0.0
8.7	  0.0
8.8	  0.0
8.9	  0.0
9.0	  0.0



DATASET #4

     Name: ETAS Triggered Only
   Points: 31
     Info: 

Data[x,y]:
6.0	  9.0E-5
6.1	  9.0E-5
6.2	  9.0E-5
6.3	  9.0E-5
6.4	  9.0E-5
6.5	  9.0E-5
6.6	  5.0E-5
6.7	  5.0E-5
6.8	  3.0E-5
6.9	  3.0E-5
7.0	  1.0E-5
7.1	  1.0E-5
7.2	  1.0E-5
7.3	  1.0E-5
7.4	  1.0E-5
7.5	  1.0E-5
7.6	  1.0E-5
7.7	  1.0E-5
7.8	  1.0E-5
7.9	  0.0
8.0	  0.0
8.1	  0.0
8.2	  0.0
8.3	  0.0
8.4	  0.0
8.5	  0.0
8.6	  0.0
8.7	  0.0
8.8	  0.0
8.9	  0.0
9.0	  0.0


