
X-Axis: Magnitude
Y-Axis: 1 Year Probability
Number of Data Sets: 4


DATASET #1

     Name: UCERF3-TI
   Points: 31
     Info: 

Data[x,y]:
6.0	  0.0051410277
6.1	  0.0051410277
6.2	  0.0051410277
6.3	  0.0051410277
6.4	  0.0051410277
6.5	  0.0051326132
6.6	  0.0051326132
6.7	  0.0051293927
6.8	  0.0051248376
6.9	  0.0051141046
7.0	  0.005091073
7.1	  0.005055068
7.2	  0.0050299936
7.3	  0.0050112694
7.4	  0.0049933824
7.5	  0.0049769743
7.6	  0.004902454
7.7	  0.00427079
7.8	  0.003794643
7.9	  0.0028072202
8.0	  0.0018082283
8.1	  9.988535E-4
8.2	  4.5092785E-4
8.3	  1.034694E-4
8.4	  0.0
8.5	  0.0
8.6	  0.0
8.7	  0.0
8.8	  0.0
8.9	  0.0
9.0	  0.0



DATASET #2

     Name: UCERF3-TD
   Points: 31
     Info: 

Data[x,y]:
6.0	  0.010076705
6.1	  0.010076705
6.2	  0.010076705
6.3	  0.010076705
6.4	  0.010076705
6.5	  0.010063151
6.6	  0.010063151
6.7	  0.01005796
6.8	  0.010050293
6.9	  0.010033764
7.0	  0.009998299
7.1	  0.009947509
7.2	  0.009911741
7.3	  0.009887198
7.4	  0.009856075
7.5	  0.009828207
7.6	  0.009648468
7.7	  0.008328892
7.8	  0.007549458
7.9	  0.0052303714
8.0	  0.002828525
8.1	  0.0010124784
8.2	  2.8584994E-4
8.3	  4.0004445E-5
8.4	  0.0
8.5	  0.0
8.6	  0.0
8.7	  0.0
8.8	  0.0
8.9	  0.0
9.0	  0.0



DATASET #3

     Name: UCERF3-ETAS
   Points: 31
     Info: 

Data[x,y]:
6.0	  0.011650683
6.1	  0.011650683
6.2	  0.011650683
6.3	  0.011650683
6.4	  0.011650683
6.5	  0.01163715
6.6	  0.01163715
6.7	  0.0116319675
6.8	  0.011624314
6.9	  0.01160781
7.0	  0.011572402
7.1	  0.011521692
7.2	  0.011485982
7.3	  0.011461478
7.4	  0.011430404
7.5	  0.01140258
7.6	  0.011223127
7.7	  0.009687481
7.8	  0.008531984
7.9	  0.0059167626
8.0	  0.002998044
8.1	  0.001042448
8.2	  2.8584994E-4
8.3	  4.0004445E-5
8.4	  0.0
8.5	  0.0
8.6	  0.0
8.7	  0.0
8.8	  0.0
8.9	  0.0
9.0	  0.0



DATASET #4

     Name: ETAS Triggered Only
   Points: 31
     Info: 

Data[x,y]:
6.0	  0.00159
6.1	  0.00159
6.2	  0.00159
6.3	  0.00159
6.4	  0.00159
6.5	  0.00159
6.6	  0.00159
6.7	  0.00159
6.8	  0.00159
6.9	  0.00159
7.0	  0.00159
7.1	  0.00159
7.2	  0.00159
7.3	  0.00159
7.4	  0.00159
7.5	  0.00159
7.6	  0.00159
7.7	  0.00137
7.8	  9.9E-4
7.9	  6.9E-4
8.0	  1.7E-4
8.1	  3.0E-5
8.2	  0.0
8.3	  0.0
8.4	  0.0
8.5	  0.0
8.6	  0.0
8.7	  0.0
8.8	  0.0
8.9	  0.0
9.0	  0.0


