
X-Axis: Magnitude
Y-Axis: 1 Year Probability
Number of Data Sets: 4


DATASET #1

     Name: UCERF3-TI
   Points: 31
     Info: 

Data[x,y]:
6.0	  0.0014820677
6.1	  0.0014820677
6.2	  0.0014820677
6.3	  7.7643775E-4
6.4	  7.7643775E-4
6.5	  6.675408E-4
6.6	  5.040193E-4
6.7	  4.0523586E-4
6.8	  3.35115E-4
6.9	  1.6322079E-4
7.0	  1.19513395E-4
7.1	  6.750081E-5
7.2	  2.4606294E-5
7.3	  2.0574296E-5
7.4	  1.8508214E-5
7.5	  1.3751187E-5
7.6	  6.6262032E-6
7.7	  0.0
7.8	  0.0
7.9	  0.0
8.0	  0.0
8.1	  0.0
8.2	  0.0
8.3	  0.0
8.4	  0.0
8.5	  0.0
8.6	  0.0
8.7	  0.0
8.8	  0.0
8.9	  0.0
9.0	  0.0



DATASET #2

     Name: UCERF3-TD
   Points: 31
     Info: 

Data[x,y]:
6.0	  0.0016271321
6.1	  0.0016271321
6.2	  0.0016271321
6.3	  8.3879783E-4
6.4	  8.3879783E-4
6.5	  7.1804953E-4
6.6	  5.367486E-4
6.7	  4.277769E-4
6.8	  3.5141793E-4
6.9	  1.6237897E-4
7.0	  1.1628478E-4
7.1	  6.1449246E-5
7.2	  1.6132632E-5
7.3	  1.2052105E-5
7.4	  1.0268461E-5
7.5	  7.525914E-6
7.6	  3.9513097E-6
7.7	  0.0
7.8	  0.0
7.9	  0.0
8.0	  0.0
8.1	  0.0
8.2	  0.0
8.3	  0.0
8.4	  0.0
8.5	  0.0
8.6	  0.0
8.7	  0.0
8.8	  0.0
8.9	  0.0
9.0	  0.0



DATASET #3

     Name: UCERF3-ETAS
   Points: 31
     Info: 

Data[x,y]:
6.0	  0.024459919
6.1	  0.024459919
6.2	  0.024459919
6.3	  0.015866183
6.4	  0.015866183
6.5	  0.014198363
6.6	  0.011380925
6.7	  0.009693812
6.8	  0.0076888385
6.9	  0.0044916756
7.0	  0.0026959847
7.1	  0.00135137
7.2	  1.0613118E-4
7.3	  6.2051506E-5
7.4	  5.026805E-5
7.5	  3.752569E-5
7.6	  3.9513097E-6
7.7	  0.0
7.8	  0.0
7.9	  0.0
8.0	  0.0
8.1	  0.0
8.2	  0.0
8.3	  0.0
8.4	  0.0
8.5	  0.0
8.6	  0.0
8.7	  0.0
8.8	  0.0
8.9	  0.0
9.0	  0.0



DATASET #4

     Name: ETAS Triggered Only
   Points: 31
     Info: 

Data[x,y]:
6.0	  0.02287
6.1	  0.02287
6.2	  0.02287
6.3	  0.01504
6.4	  0.01504
6.5	  0.01349
6.6	  0.01085
6.7	  0.00927
6.8	  0.00734
6.9	  0.00433
7.0	  0.00258
7.1	  0.00129
7.2	  9.0E-5
7.3	  5.0E-5
7.4	  4.0E-5
7.5	  3.0E-5
7.6	  0.0
7.7	  0.0
7.8	  0.0
7.9	  0.0
8.0	  0.0
8.1	  0.0
8.2	  0.0
8.3	  0.0
8.4	  0.0
8.5	  0.0
8.6	  0.0
8.7	  0.0
8.8	  0.0
8.9	  0.0
9.0	  0.0


