Magnitude,1 wk TI Prob,1 wk TD Prob,1 wk ETAS Prob,1 wk ETAS/TD Gain,1 wk ETAS Triggered Only,1 mo TI Prob,1 mo TD Prob,1 mo ETAS Prob,1 mo ETAS/TD Gain,1 mo ETAS Triggered Only,1 yr TI Prob,1 yr TD Prob,1 yr ETAS Prob,1 yr ETAS/TD Gain,1 yr ETAS Triggered Only
6.0,2.9101528E-4,5.9933076E-4,6.393068E-4,1.066701,4.0E-5,0.0012466122,0.0025662761,0.0026061733,1.0155468,4.0E-5,0.015072231,0.030684484,0.030723257,1.0012636,4.0E-5
6.1,2.9101528E-4,5.9933076E-4,6.393068E-4,1.066701,4.0E-5,0.0012466122,0.0025662761,0.0026061733,1.0155468,4.0E-5,0.015072231,0.030684484,0.030723257,1.0012636,4.0E-5
6.2,2.9101528E-4,5.9933076E-4,6.393068E-4,1.066701,4.0E-5,0.0012466122,0.0025662761,0.0026061733,1.0155468,4.0E-5,0.015072231,0.030684484,0.030723257,1.0012636,4.0E-5
6.3,2.9101528E-4,5.9933076E-4,6.393068E-4,1.066701,4.0E-5,0.0012466122,0.0025662761,0.0026061733,1.0155468,4.0E-5,0.015072231,0.030684484,0.030723257,1.0012636,4.0E-5
6.4,2.508648E-4,5.166858E-4,5.566651E-4,1.0773765,4.0E-5,0.0010746918,0.0022126888,0.0022526004,1.0180376,4.0E-5,0.013006088,0.026509171,0.02654811,1.0014689,4.0E-5
6.5,2.508648E-4,5.166858E-4,5.566651E-4,1.0773765,4.0E-5,0.0010746918,0.0022126888,0.0022526004,1.0180376,4.0E-5,0.013006088,0.026509171,0.02654811,1.0014689,4.0E-5
6.6,2.294914E-4,4.737943E-4,5.1377533E-4,1.0843848,4.0E-5,9.831638E-4,0.002029156,0.0020690751,1.0196726,4.0E-5,0.011904482,0.024342727,0.024381753,1.0016032,4.0E-5
6.7,1.9621674E-4,4.066831E-4,4.4666682E-4,1.0983167,4.0E-5,8.4065786E-4,0.0017419235,0.0017818538,1.0229231,4.0E-5,0.010187071,0.020830592,0.02086976,1.0018803,4.0E-5
6.8,1.5476145E-4,3.0770668E-4,3.4769438E-4,1.129954,4.0E-5,6.6309475E-4,0.0013181799,0.0013581271,1.0303049,4.0E-5,0.008043335,0.015928622,0.015967984,1.0024712,4.0E-5
6.9,1.20509176E-4,2.2750803E-4,2.6749892E-4,1.1757779,4.0E-5,5.1636563E-4,9.747342E-4,0.0010146953,1.0409968,4.0E-5,0.006268645,0.01181791,0.011857437,1.0033447,4.0E-5
7.0,9.3269155E-5,1.6851179E-4,2.0850505E-4,1.2373321,4.0E-5,3.9966372E-4,7.220372E-4,7.6200836E-4,1.0553588,4.0E-5,0.0048550544,0.00876314,0.008802789,1.0045246,4.0E-5
7.1,5.029709E-5,8.248785E-5,8.248785E-5,1.0,0.0,2.1554115E-4,3.5349108E-4,3.5349108E-4,1.0,0.0,0.0026210553,0.004298738,0.004298738,1.0,0.0
7.2,6.5445185E-8,6.966501E-8,6.966501E-8,1.0,0.0,2.8047933E-7,2.9856434E-7,2.9856434E-7,1.0,0.0,3.4148304E-6,3.6350207E-6,3.6350207E-6,1.0,0.0
