Magnitude,1 wk TI Prob,1 wk TD Prob,1 wk ETAS Prob,1 wk ETAS/TD Gain,1 wk ETAS Triggered Only,1 mo TI Prob,1 mo TD Prob,1 mo ETAS Prob,1 mo ETAS/TD Gain,1 mo ETAS Triggered Only,1 yr TI Prob,1 yr TD Prob,1 yr ETAS Prob,1 yr ETAS/TD Gain,1 yr ETAS Triggered Only
6.0,3.1064058E-4,6.771211E-4,0.011110052,16.407776,0.01044,0.0013306376,0.0028988488,0.01582128,5.4577804,0.01296,0.016080605,0.034691453,0.052182842,1.5041989,0.01812
6.1,3.1064058E-4,6.771211E-4,0.011110052,16.407776,0.01044,0.0013306376,0.0028988488,0.01582128,5.4577804,0.01296,0.016080605,0.034691453,0.052182842,1.5041989,0.01812
6.2,3.1064058E-4,6.771211E-4,0.011110052,16.407776,0.01044,0.0013306376,0.0028988488,0.01582128,5.4577804,0.01296,0.016080605,0.034691453,0.052182842,1.5041989,0.01812
6.3,3.1064058E-4,6.771211E-4,0.011110052,16.407776,0.01044,0.0013306376,0.0028988488,0.01582128,5.4577804,0.01296,0.016080605,0.034691453,0.052182842,1.5041989,0.01812
6.4,1.9872203E-4,4.341842E-4,0.01038986,23.929611,0.00996,8.5138786E-4,0.0018594908,0.014236433,7.656092,0.0124,0.010316478,0.022410452,0.039342303,1.7555337,0.01732
6.5,1.291105E-4,2.8979595E-4,0.0092472,31.909346,0.00896,5.5321335E-4,0.0012413943,0.012067937,9.721276,0.01084,0.006714592,0.015010072,0.029745521,1.9817041,0.01496
6.6,1.291105E-4,2.8979595E-4,0.0092472,31.909346,0.00896,5.5321335E-4,0.0012413943,0.012067937,9.721276,0.01084,0.006714592,0.015010072,0.029745521,1.9817041,0.01496
6.7,1.08001186E-4,2.4557297E-4,0.009043412,36.825764,0.0088,4.6278012E-4,0.0010520316,0.01164088,11.065143,0.0106,0.0056198016,0.012733568,0.027147658,2.1319757,0.0146
6.8,1.0624356E-4,2.4074306E-4,0.009038624,37.544697,0.0088,4.5525006E-4,0.0010313485,0.011620416,11.267206,0.0106,0.0055285925,0.012484655,0.02690238,2.1548357,0.0146
6.9,1.0393785E-4,2.3443767E-4,0.009032374,38.52783,0.0088,4.4537184E-4,0.0010043464,0.01155374,11.50374,0.01056,0.0054089287,0.012159616,0.026542572,2.1828463,0.01456
7.0,1.0155622E-4,2.2812336E-4,0.008986125,39.391518,0.00876,4.3516833E-4,9.773056E-4,0.011487024,11.753769,0.01052,0.005285311,0.0118340105,0.026103128,2.205772,0.01444
7.1,9.885595E-5,2.2099643E-4,0.008979061,40.62989,0.00876,4.2359953E-4,9.4678416E-4,0.011456824,12.100778,0.01052,0.0051451353,0.0114663765,0.025740802,2.2448943,0.01444
7.2,9.6411415E-5,2.1461575E-4,0.008892753,41.435696,0.00868,4.1312634E-4,9.194579E-4,0.011309896,12.300613,0.0104,0.005018219,0.011137128,0.025218535,2.2643661,0.01424
7.3,9.1180635E-5,1.968396E-4,0.0085152015,43.259598,0.00832,3.907156E-4,8.4332563E-4,0.010834892,12.847816,0.01,0.004746591,0.0102192685,0.023719877,2.3210936,0.01364
7.4,8.887388E-5,1.8930127E-4,0.008387749,44.308994,0.0082,3.8083247E-4,8.11039E-4,0.010643058,13.1227455,0.00984,0.0046267817,0.009829793,0.023098074,2.3498025,0.0134
7.5,8.6750515E-5,1.8259375E-4,0.008301111,45.46219,0.00812,3.7173493E-4,7.8231003E-4,0.010534675,13.466112,0.00976,0.004516484,0.009483118,0.02255794,2.3787472,0.0132
7.6,8.453092E-5,1.7644193E-4,0.007895079,44.746056,0.00772,3.6222505E-4,7.559606E-4,0.010028945,13.266492,0.00928,0.0044011753,0.009165057,0.02168921,2.3665113,0.01264
7.7,8.259102E-5,1.716408E-4,0.007370405,42.94087,0.0072,3.539135E-4,7.353961E-4,0.009488954,12.903188,0.00876,0.004300386,0.008916762,0.020651188,2.3159962,0.01184
7.8,7.444844E-5,1.54684E-4,0.006313731,40.81696,0.00616,3.1902574E-4,6.627631E-4,0.008097832,12.21829,0.00744,0.0038772223,0.008039338,0.017839909,2.219077,0.00988
7.9,5.2586525E-5,1.0133334E-4,0.0036209766,35.73332,0.00352,2.2535135E-4,4.342135E-4,0.0047523375,10.944703,0.00432,0.0027402006,0.0052737463,0.011043158,2.0939875,0.0058
8.0,3.379877E-5,5.4809316E-5,0.0016547216,30.190517,0.0016,1.4484383E-4,2.3487593E-4,0.0020744437,8.832084,0.00184,0.0017620471,0.0028558664,0.0053686695,1.8798742,0.00252
8.1,1.8668277E-5,1.9660263E-5,2.5965556E-4,13.207125,2.4E-4,8.000444E-5,8.425555E-5,4.042286E-4,4.7976494,3.2E-4,9.736188E-4,0.0010253292,0.001584755,1.545606,5.6E-4
8.2,8.541571E-6,5.592881E-6,1.2559221E-4,22.455727,1.2E-4,3.660622E-5,2.396927E-5,1.8396543E-4,7.6750536,1.6E-4,4.455896E-4,2.9178688E-4,4.517402E-4,1.5481855,1.6E-4
8.3,1.983087E-6,7.877893E-7,4.0787756E-5,51.774956,4.0E-5,8.498917E-6,3.3762356E-6,8.337596E-5,24.694948,8.0E-5,1.034694E-4,4.110491E-5,1.2110162E-4,2.9461594,8.0E-5
