Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 mo Probability,1 mo Supra-Seis Prob,Primary Aftershocks Mean
2.5,4.030592,0.0,16.0,2.0,1.0,0.85482866,3.115265E-5,2.7749844
2.6,3.1990342,0.0,13.0,2.0,1.0,0.7997508,3.115265E-5,2.2025857
2.7,2.5403116,0.0,11.0,1.0,0.0,0.7369159,3.115265E-5,1.7501869
2.8,2.0197818,0.0,9.0,1.0,0.0,0.6686916,3.115265E-5,1.3923676
2.9,1.6008723,0.0,7.0,1.0,0.0,0.5979128,3.115265E-5,1.1031464
3.0,1.267352,0.0,6.0,1.0,0.0,0.52781934,3.115265E-5,0.8733956
3.1,1.0076013,0.0,5.0,0.0,0.0,0.45975077,3.115265E-5,0.69345796
3.2,0.80087227,0.0,4.0,0.0,0.0,0.39619938,3.115265E-5,0.55133957
3.3,0.6387539,0.0,4.0,0.0,0.0,0.3399377,3.115265E-5,0.43943927
3.4,0.50517136,0.0,3.0,0.0,0.0,0.28672898,3.115265E-5,0.346324
3.5,0.4025545,0.0,3.0,0.0,0.0,0.24087228,3.115265E-5,0.27523366
3.6,0.32133958,0.0,2.0,0.0,0.0,0.20211838,3.115265E-5,0.22015576
3.7,0.2553271,0.0,2.0,0.0,0.0,0.16722742,3.115265E-5,0.1746729
3.8,0.20158878,0.0,2.0,0.0,0.0,0.1376324,3.115265E-5,0.1392835
3.9,0.1588162,0.0,1.0,0.0,0.0,0.111806855,3.115265E-5,0.10984424
4.0,0.12535825,0.0,1.0,0.0,0.0,0.09077881,3.115265E-5,0.086448595
4.1,0.09834891,0.0,1.0,0.0,0.0,0.072834894,3.115265E-5,0.0676324
4.2,0.0782243,0.0,1.0,0.0,0.0,0.058971964,3.115265E-5,0.053582553
4.3,0.062523365,0.0,1.0,0.0,0.0,0.047694705,3.115265E-5,0.04317757
4.4,0.049345795,0.0,1.0,0.0,0.0,0.038691588,3.115265E-5,0.034672897
4.5,0.03890966,0.0,1.0,0.0,0.0,0.030996885,3.115265E-5,0.02728972
4.6,0.03,0.0,0.0,0.0,0.0,0.024174456,3.115265E-5,0.021214953
4.7,0.023364486,0.0,0.0,0.0,0.0,0.019376947,3.115265E-5,0.016666668
4.8,0.019127727,0.0,0.0,0.0,0.0,0.016261682,3.115265E-5,0.013738317
4.9,0.0150778815,0.0,0.0,0.0,0.0,0.012990654,3.115265E-5,0.010872274
5.0,0.01199377,0.0,0.0,0.0,0.0,0.01046729,3.115265E-5,0.008566978
5.1,0.009595016,0.0,0.0,0.0,0.0,0.00847352,3.115265E-5,0.0070404983
5.2,0.007445483,0.0,0.0,0.0,0.0,0.0066043613,3.115265E-5,0.0052647977
5.3,0.0056074765,0.0,0.0,0.0,0.0,0.005046729,3.115265E-5,0.003987539
5.4,0.003987539,0.0,0.0,0.0,0.0,0.0036137071,3.115265E-5,0.002741433
5.5,0.002928349,0.0,0.0,0.0,0.0,0.002647975,3.115265E-5,0.002024922
5.6,0.0020560748,0.0,0.0,0.0,0.0,0.0019003116,3.115265E-5,0.0013707165
5.7,0.0015576323,0.0,0.0,0.0,0.0,0.0014330219,3.115265E-5,0.0010280374
5.8,0.0011214954,0.0,0.0,0.0,0.0,0.0010280374,3.115265E-5,6.542056E-4
5.9,8.0996886E-4,0.0,0.0,0.0,0.0,7.4766355E-4,3.115265E-5,4.984424E-4
6.0,6.2305294E-4,0.0,0.0,0.0,0.0,5.607477E-4,3.115265E-5,3.7383178E-4
6.1,4.0498443E-4,0.0,0.0,0.0,0.0,3.7383178E-4,3.115265E-5,2.8037385E-4
6.2,1.246106E-4,0.0,0.0,0.0,0.0,1.246106E-4,0.0,6.23053E-5
6.3,1.246106E-4,0.0,0.0,0.0,0.0,1.246106E-4,0.0,6.23053E-5
6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
