Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,10 yr Probability,10 yr Supra-Seis Prob,Primary Aftershocks Mean
2.5,14.138754,1.0,57.0,7.0,4.0,0.98168224,3.4267912E-4,7.444891
2.6,11.217944,0.0,45.0,6.0,3.0,0.9662617,3.4267912E-4,5.9084735
2.7,8.912056,0.0,37.0,4.0,2.0,0.9435514,3.4267912E-4,4.6916823
2.8,7.097134,0.0,29.0,3.0,2.0,0.91361374,3.4267912E-4,3.7381308
2.9,5.6292524,0.0,24.0,3.0,1.0,0.87133956,3.4267912E-4,2.961059
3.0,4.4657946,0.0,19.0,2.0,1.0,0.82003117,3.4267912E-4,2.3474143
3.1,3.5468225,0.0,16.0,2.0,0.0,0.7612461,3.4267912E-4,1.8645483
3.2,2.815888,0.0,13.0,1.0,0.0,0.69694704,3.4267912E-4,1.4789408
3.3,2.239564,0.0,10.0,1.0,0.0,0.6296885,3.4267912E-4,1.1764797
3.4,1.7762617,0.0,8.0,1.0,0.0,0.5610592,3.4267912E-4,0.9316511
3.5,1.4115888,0.0,7.0,0.0,0.0,0.49411216,3.4267912E-4,0.73965734
3.6,1.1238006,0.0,6.0,0.0,0.0,0.4321184,3.4267912E-4,0.59021807
3.7,0.8964486,0.0,5.0,0.0,0.0,0.3751402,3.4267912E-4,0.47093457
3.8,0.7109346,0.0,4.0,0.0,0.0,0.32052958,3.4267912E-4,0.37383178
3.9,0.5645483,0.0,4.0,0.0,0.0,0.270405,3.4267912E-4,0.29542056
4.0,0.44968846,0.0,3.0,0.0,0.0,0.22750778,3.4267912E-4,0.23470405
4.1,0.3536137,0.0,3.0,0.0,0.0,0.18897197,3.4267912E-4,0.18457943
4.2,0.2817134,0.0,2.0,0.0,0.0,0.15744548,3.4267912E-4,0.1471028
4.3,0.22380063,0.0,2.0,0.0,0.0,0.13099688,3.4267912E-4,0.11791277
4.4,0.17763239,0.0,2.0,0.0,0.0,0.10750779,3.4267912E-4,0.094641745
4.5,0.13962618,0.0,1.0,0.0,0.0,0.08732087,3.4267912E-4,0.07464174
4.6,0.10785047,0.0,1.0,0.0,0.0,0.06919003,3.4267912E-4,0.057352025
4.7,0.084267914,0.0,1.0,0.0,0.0,0.055950157,3.4267912E-4,0.045358256
4.8,0.067071654,0.0,1.0,0.0,0.0,0.046105918,3.4267912E-4,0.03626168
4.9,0.052336447,0.0,1.0,0.0,0.0,0.03716511,3.4267912E-4,0.028753893
5.0,0.041246105,0.0,1.0,0.0,0.0,0.029937694,3.4267912E-4,0.02271028
5.1,0.032928348,0.0,0.0,0.0,0.0,0.024423676,3.4267912E-4,0.018224299
5.2,0.025669781,0.0,0.0,0.0,0.0,0.019376947,3.4267912E-4,0.014080997
5.3,0.020467289,0.0,0.0,0.0,0.0,0.015794393,3.4267912E-4,0.011090343
5.4,0.015607476,0.0,0.0,0.0,0.0,0.012211838,3.4267912E-4,0.008535826
5.5,0.011433022,0.0,0.0,0.0,0.0,0.009003115,3.4267912E-4,0.006448598
5.6,0.008411215,0.0,0.0,0.0,0.0,0.006915888,3.4267912E-4,0.004797508
5.7,0.0064174454,0.0,0.0,0.0,0.0,0.00529595,3.4267912E-4,0.0038006231
5.8,0.005046729,0.0,0.0,0.0,0.0,0.004267913,3.4267912E-4,0.0028660437
5.9,0.0035202492,0.0,0.0,0.0,0.0,0.0030841122,3.4267912E-4,0.0019626168
6.0,0.0027725857,0.0,0.0,0.0,0.0,0.002398754,3.4267912E-4,0.0013707165
6.1,0.0018380062,0.0,0.0,0.0,0.0,0.0016510903,3.4267912E-4,9.657321E-4
6.2,0.0011214954,0.0,0.0,0.0,0.0,0.00105919,3.1152647E-4,5.919003E-4
6.3,9.657321E-4,0.0,0.0,0.0,0.0,9.034268E-4,3.1152647E-4,5.607477E-4
6.4,4.3613708E-4,0.0,0.0,0.0,0.0,4.3613708E-4,3.1152647E-4,2.492212E-4
6.5,3.1152647E-4,0.0,0.0,0.0,0.0,3.1152647E-4,2.492212E-4,1.5576323E-4
6.6,2.8037385E-4,0.0,0.0,0.0,0.0,2.8037385E-4,2.492212E-4,1.5576323E-4
6.7,2.492212E-4,0.0,0.0,0.0,0.0,2.492212E-4,2.1806854E-4,1.5576323E-4
6.8,2.1806854E-4,0.0,0.0,0.0,0.0,2.1806854E-4,2.1806854E-4,1.5576323E-4
6.9,2.1806854E-4,0.0,0.0,0.0,0.0,2.1806854E-4,2.1806854E-4,1.5576323E-4
7.0,1.246106E-4,0.0,0.0,0.0,0.0,1.246106E-4,1.246106E-4,6.23053E-5
7.1,6.23053E-5,0.0,0.0,0.0,0.0,6.23053E-5,6.23053E-5,3.115265E-5
7.2,6.23053E-5,0.0,0.0,0.0,0.0,6.23053E-5,6.23053E-5,3.115265E-5
7.3,6.23053E-5,0.0,0.0,0.0,0.0,6.23053E-5,6.23053E-5,3.115265E-5
7.4,6.23053E-5,0.0,0.0,0.0,0.0,6.23053E-5,6.23053E-5,3.115265E-5
7.5,3.115265E-5,0.0,0.0,0.0,0.0,3.115265E-5,3.115265E-5,3.115265E-5
7.6,3.115265E-5,0.0,0.0,0.0,0.0,3.115265E-5,3.115265E-5,3.115265E-5
7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
