Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 wk Probability,1 wk Supra-Seis Prob,Primary Aftershocks Mean
2.5,1.8876324,0.0,8.0,1.0,0.0,0.6735514,0.0,1.4035826
2.6,1.4971029,0.0,6.0,1.0,0.0,0.6006542,0.0,1.1127726
2.7,1.1859502,0.0,5.0,1.0,0.0,0.53024924,0.0,0.88327104
2.8,0.9419938,0.0,4.0,0.0,0.0,0.45962617,0.0,0.7015888
2.9,0.7464486,0.0,4.0,0.0,0.0,0.39327103,0.0,0.5550779
3.0,0.59099686,0.0,3.0,0.0,0.0,0.33464175,0.0,0.43978193
3.1,0.47065422,0.0,3.0,0.0,0.0,0.28252336,0.0,0.35015577
3.2,0.37420562,0.0,2.0,0.0,0.0,0.23582554,0.0,0.27766356
3.3,0.2967601,0.0,2.0,0.0,0.0,0.19610591,0.0,0.21978194
3.4,0.23470405,0.0,2.0,0.0,0.0,0.16149533,0.0,0.1734891
3.5,0.18788162,0.0,2.0,0.0,0.0,0.133676,0.0,0.13866043
3.6,0.14897196,0.0,1.0,0.0,0.0,0.10900311,0.0,0.10978193
3.7,0.118722744,0.0,1.0,0.0,0.0,0.088847354,0.0,0.08713396
3.8,0.09261682,0.0,1.0,0.0,0.0,0.07140187,0.0,0.06856698
3.9,0.072647974,0.0,1.0,0.0,0.0,0.057102803,0.0,0.05386293
4.0,0.057133958,0.0,1.0,0.0,0.0,0.045700934,0.0,0.04211838
4.1,0.045202494,0.0,1.0,0.0,0.0,0.03682243,0.0,0.033582553
4.2,0.035576325,0.0,1.0,0.0,0.0,0.029003115,0.0,0.026292834
4.3,0.028411215,0.0,0.0,0.0,0.0,0.023333333,0.0,0.020996885
4.4,0.022554517,0.0,0.0,0.0,0.0,0.019065421,0.0,0.016978193
4.5,0.017975077,0.0,0.0,0.0,0.0,0.015233645,0.0,0.013426791
4.6,0.014423676,0.0,0.0,0.0,0.0,0.012305296,0.0,0.010747664
4.7,0.01105919,0.0,0.0,0.0,0.0,0.009626168,0.0,0.008317757
4.8,0.00894081,0.0,0.0,0.0,0.0,0.007975078,0.0,0.00682243
4.9,0.0070404983,0.0,0.0,0.0,0.0,0.006199377,0.0,0.00529595
5.0,0.005420561,0.0,0.0,0.0,0.0,0.0047663553,0.0,0.004080997
5.1,0.004423676,0.0,0.0,0.0,0.0,0.0039252336,0.0,0.0033956387
5.2,0.0032087227,0.0,0.0,0.0,0.0,0.0028971962,0.0,0.002398754
5.3,0.0023364485,0.0,0.0,0.0,0.0,0.0021495328,0.0,0.0018068536
5.4,0.0015887851,0.0,0.0,0.0,0.0,0.0014641745,0.0,0.001152648
5.5,0.0012149533,0.0,0.0,0.0,0.0,0.0011214954,0.0,9.034268E-4
5.6,8.0996886E-4,0.0,0.0,0.0,0.0,7.165109E-4,0.0,5.29595E-4
5.7,5.607477E-4,0.0,0.0,0.0,0.0,4.984424E-4,0.0,3.7383178E-4
5.8,3.7383178E-4,0.0,0.0,0.0,0.0,3.1152647E-4,0.0,2.1806854E-4
5.9,2.1806854E-4,0.0,0.0,0.0,0.0,1.8691589E-4,0.0,1.5576323E-4
6.0,1.5576323E-4,0.0,0.0,0.0,0.0,1.246106E-4,0.0,1.246106E-4
6.1,3.115265E-5,0.0,0.0,0.0,0.0,3.115265E-5,0.0,3.115265E-5
6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
