Magnitude,ComCat Data,Simulation Mean,Simulation Median,Simulation Mode,Simulation Minimum,Simulation Maximum,2.5 %-ile,16 %-ile,84 %-ile,97.5 %-ile
2.55,295.0,625.2752,617.0,612.0,508.0,1132.0,561.0,588.0,657.0,757.0
2.65,240.0,496.78186,491.0,488.0,390.0,872.0,442.0,465.0,524.0,603.0
2.75,230.0,394.4842,390.0,384.0,304.0,696.0,347.0,367.0,418.0,480.0
2.85,152.0,313.33487,310.0,304.0,230.0,594.0,272.0,290.0,334.0,383.0
2.95,111.0,248.81253,246.0,245.0,176.0,432.0,213.0,229.0,267.0,305.0
3.05,118.0,197.71066,196.0,195.0,138.0,373.0,167.0,181.0,214.0,243.0
3.15,95.0,157.05089,156.0,154.0,105.0,316.0,130.0,142.0,171.0,195.0
3.25,98.0,124.76401,124.0,123.0,78.0,247.0,101.0,112.0,137.0,156.0
3.35,72.0,99.04325,98.0,98.0,56.0,179.0,78.0,88.0,110.0,125.0
3.45,89.0,78.74727,78.0,77.0,39.0,151.0,61.0,69.0,88.0,101.0
3.55,84.0,62.5206,62.0,61.0,32.0,137.0,47.0,54.0,71.0,82.0
3.65,60.0,49.65377,49.0,48.0,22.0,118.0,36.0,42.0,57.0,66.0
3.75,23.0,39.43402,39.0,39.0,14.0,77.0,27.0,33.0,46.0,54.0
3.85,29.0,31.33468,31.0,30.0,11.0,67.0,21.0,25.0,37.0,44.0
3.95,24.0,24.89428,25.0,25.0,6.0,53.0,15.0,20.0,30.0,36.0
4.05,20.0,19.80246,20.0,19.0,4.0,43.0,11.0,15.0,24.0,30.0
4.15,13.0,15.68276,15.0,15.0,2.0,45.0,8.0,12.0,20.0,24.0
4.25,5.0,12.46796,12.0,12.0,1.0,32.0,6.0,9.0,16.0,20.0
4.35,8.0,9.90562,10.0,9.0,0.0,28.0,4.0,7.0,13.0,17.0
4.45,6.0,7.87688,8.0,7.0,0.0,22.0,3.0,5.0,11.0,14.0
4.55,10.0,6.26858,6.0,6.0,0.0,23.0,2.0,4.0,9.0,12.0
4.65,6.0,4.96457,5.0,4.0,0.0,19.0,1.0,3.0,7.0,10.0
4.75,3.0,3.94942,4.0,3.0,0.0,16.0,1.0,2.0,6.0,8.0
4.85,5.0,3.13841,3.0,3.0,0.0,13.0,0.0,1.0,5.0,7.0
4.95,2.0,2.49502,2.0,2.0,0.0,12.0,0.0,1.0,4.0,6.0
5.05,1.0,1.97138,2.0,1.0,0.0,11.0,0.0,1.0,3.0,5.0
5.15,0.0,1.56855,1.0,1.0,0.0,9.0,0.0,0.0,3.0,4.0
5.25,0.0,1.24279,1.0,1.0,0.0,8.0,0.0,0.0,2.0,4.0
5.35,0.0,0.98755,1.0,0.0,0.0,8.0,0.0,0.0,2.0,3.0
5.45,1.0,0.78569,1.0,0.0,0.0,7.0,0.0,0.0,2.0,3.0
5.55,1.0,0.62149,0.0,0.0,0.0,6.0,0.0,0.0,1.0,3.0
5.65,0.0,0.4926,0.0,0.0,0.0,7.0,0.0,0.0,1.0,2.0
5.75,0.0,0.39095,0.0,0.0,0.0,6.0,0.0,0.0,1.0,2.0
5.85,0.0,0.31148,0.0,0.0,0.0,5.0,0.0,0.0,1.0,2.0
5.95,0.0,0.22608,0.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0
6.05,0.0,0.19471,0.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0
6.15,0.0,0.17921,0.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0
6.25,0.0,0.07954,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0
6.35,0.0,0.06433,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0
6.45,0.0,0.04123,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0
6.55,0.0,0.01998,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
6.65,0.0,0.02132,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
6.75,0.0,0.01741,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
6.85,0.0,0.0176,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
6.95,0.0,0.01528,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
7.05,0.0,0.00907,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
7.15,0.0,0.01098,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
7.25,0.0,0.01005,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
7.35,0.0,0.00254,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7.45,0.0,0.00451,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7.55,0.0,0.00707,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7.65,0.0,0.00557,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
7.75,0.0,7.7E-4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7.85,0.0,5.8E-4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7.95,0.0,7.8E-4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
