Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.096021034,0.09287271,0.107
6.1,0.096021034,0.09287271,0.107
6.2,0.096021034,0.09287271,0.107
6.3,0.055921283,0.051184475,0.056
6.4,0.055921283,0.051184475,0.056
6.5,0.043108754,0.038121454,0.037
6.6,0.04299801,0.037999254,0.037
6.7,0.042943146,0.037938483,0.037
6.8,0.038839187,0.03372456,0.029
6.9,0.038781717,0.033654347,0.029
7.0,0.038575243,0.033454567,0.029
7.1,0.03127763,0.026777523,0.025
7.2,0.030062925,0.025640288,0.023
7.3,0.02523366,0.02168767,0.019
7.4,0.019990807,0.01739059,0.014
7.5,0.015020782,0.012775937,0.009
7.6,0.011810925,0.009952792,0.007
7.7,0.0078051384,0.006415582,0.003
7.8,0.0020306837,0.0018197291,0.001
7.9,3.468493E-4,2.66976E-4,0.001
