Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.39279497,0.36006162,0.504
6.1,0.39279497,0.36006162,0.504
6.2,0.35368097,0.31674668,0.43
6.3,0.35368097,0.31674668,0.43
6.4,0.33324954,0.2941416,0.397
6.5,0.3299417,0.29047927,0.388
6.6,0.3247113,0.28472242,0.386
6.7,0.2873406,0.24276891,0.319
6.8,0.27974764,0.23432909,0.307
6.9,0.27247748,0.22633758,0.297
7.0,0.2520655,0.20439932,0.274
7.1,0.18321516,0.14594251,0.192
7.2,0.1757322,0.13873,0.176
7.3,0.1681242,0.13186762,0.169
7.4,0.16129899,0.12559144,0.157
7.5,0.14711131,0.11241804,0.141
7.6,0.10928526,0.075885095,0.109
7.7,0.08735968,0.057559095,0.087
7.8,0.058137216,0.033471428,0.062
7.9,0.031405885,0.0154009,0.034
8.0,0.023981268,0.010460907,0.025
8.1,0.014722412,0.0064401627,0.016
8.2,0.002910336,0.0011666326,0.004
8.3,5.4115394E-6,1.5769949E-6,0.0
