Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.36940774,0.3795152,0.382
6.1,0.36940774,0.3795152,0.382
6.2,0.36940774,0.3795152,0.382
6.3,0.36940774,0.3795152,0.382
6.4,0.1845281,0.18671262,0.209
6.5,0.1845281,0.18671262,0.209
6.6,0.14751753,0.14900865,0.166
6.7,0.1275957,0.12874196,0.142
6.8,0.122801684,0.12386688,0.139
6.9,0.092322834,0.09289186,0.096
7.0,0.077506326,0.07783365,0.078
7.1,0.06737626,0.067515425,0.063
7.2,0.05392291,0.05386644,0.043
7.3,0.040040895,0.040136095,0.031
7.4,0.030599037,0.030869171,0.024
7.5,0.02148083,0.021705471,0.013
7.6,0.012349963,0.01249973,0.007
7.7,0.005162107,0.005218154,0.003
7.8,0.001823675,0.0018301755,0.0
7.9,8.6708774E-4,8.5563946E-4,0.0
8.0,3.305087E-4,3.265702E-4,0.0
