Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.9867041,0.96208084,0.96
6.1,0.9137444,0.85332924,0.838
6.2,0.8396568,0.7796733,0.745
6.3,0.8396568,0.7796733,0.745
6.4,0.75807196,0.7090908,0.636
6.5,0.73683906,0.6907098,0.615
6.6,0.68328446,0.64541054,0.567
6.7,0.6365107,0.6062576,0.51
6.8,0.60114205,0.57555693,0.476
6.9,0.55740935,0.537361,0.436
7.0,0.5041655,0.4907072,0.389
7.1,0.4727864,0.46247128,0.354
7.2,0.4344359,0.42720792,0.319
7.3,0.27301344,0.27304304,0.185
7.4,0.22694671,0.22687118,0.148
7.5,0.087218165,0.08674834,0.059
7.6,0.008825315,0.009094248,0.004
