Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.969388,0.9419806,0.958
6.1,0.969388,0.9419806,0.928
6.2,0.8720232,0.8332992,0.801
6.3,0.81741524,0.78556275,0.738
6.4,0.7849585,0.75775224,0.691
6.5,0.76688856,0.7418548,0.668
6.6,0.69075507,0.67681473,0.563
6.7,0.64527786,0.6377282,0.509
6.8,0.5815772,0.5801106,0.44
6.9,0.5480037,0.5492745,0.402
7.0,0.47620288,0.48200163,0.32
7.1,0.43477437,0.44261396,0.282
7.2,0.3933886,0.40276435,0.248
7.3,0.34183756,0.35034385,0.215
7.4,0.14302775,0.14791787,0.07
