Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.9999994,0.8963339,1.0
6.1,0.9999982,0.8847067,1.0
6.2,0.9999976,0.8822771,1.0
6.3,0.9999945,0.87391365,1.0
6.4,0.99997497,0.8573912,1.0
6.5,0.9999375,0.8462635,1.0
6.6,0.9998258,0.83193666,1.0
6.7,0.9994025,0.81097597,1.0
6.8,0.9983833,0.79113954,1.0
6.9,0.99417156,0.7555583,1.0
7.0,0.9780544,0.6985821,0.997
7.1,0.97635216,0.694506,0.997
7.2,0.9657493,0.6748441,0.995
7.3,0.95828056,0.66254425,0.993
7.4,0.888218,0.5843094,0.948
7.5,0.80474496,0.51615083,0.873
7.6,0.7000067,0.45219678,0.745
7.7,0.53285116,0.32282934,0.574
7.8,0.41737205,0.16261326,0.46
7.9,0.34598568,0.12515838,0.365
8.0,0.303726,0.10683684,0.302
8.1,0.16381167,0.06391951,0.146
8.2,0.07483397,0.023752071,0.051
8.3,0.0013431133,7.725709E-4,0.0
