Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.56612235,0.58566415,0.74
6.1,0.56612235,0.58566415,0.74
6.2,0.56612235,0.58566415,0.74
6.3,0.33408824,0.3407136,0.373
6.4,0.33408824,0.3407136,0.373
6.5,0.26750228,0.27260777,0.28
6.6,0.23902832,0.24357289,0.241
6.7,0.21257658,0.21652459,0.204
6.8,0.19160661,0.19506747,0.183
6.9,0.17018612,0.17314008,0.167
7.0,0.14605783,0.14845318,0.137
7.1,0.12623148,0.12813239,0.126
7.2,0.106039055,0.10738064,0.105
7.3,0.085812695,0.086582154,0.086
7.4,0.0643883,0.06456624,0.065
7.5,0.04510975,0.04476335,0.045
7.6,0.027231881,0.02645253,0.024
7.7,0.015358751,0.014438302,0.012
7.8,0.0065059634,0.005589032,0.006
7.9,0.0032368621,0.0025012782,0.002
8.0,3.090492E-4,1.9012112E-4,0.0
