Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.23979408,0.24215506,0.32
6.1,0.23979408,0.24215506,0.32
6.2,0.23979408,0.24215506,0.32
6.3,0.23979408,0.24215506,0.32
6.4,0.23979408,0.24215506,0.32
6.5,0.23979408,0.24215506,0.32
6.6,0.23979408,0.24215506,0.32
6.7,0.23979408,0.24215506,0.32
6.8,0.23979408,0.24215506,0.32
6.9,0.23979408,0.24215506,0.32
7.0,0.23979408,0.24215506,0.32
7.1,0.23979408,0.24215506,0.32
7.2,0.23945706,0.24180593,0.32
7.3,0.23869395,0.2410128,0.32
7.4,0.23805778,0.24034931,0.319
7.5,0.2345495,0.2366926,0.314
7.6,0.22478613,0.22647381,0.286
7.7,0.19189921,0.19189985,0.207
7.8,0.12433425,0.122095704,0.112
7.9,0.021511776,0.02055858,0.019
8.0,4.0646162E-4,3.7760817E-4,0.0
