Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.46110445,0.4719935,0.45
6.1,0.46110445,0.4719935,0.45
6.2,0.46110445,0.4719935,0.45
6.3,0.46110445,0.4719935,0.45
6.4,0.46110445,0.4719935,0.45
6.5,0.45688483,0.46771282,0.44
6.6,0.45688483,0.46771282,0.44
6.7,0.4482654,0.45914793,0.419
6.8,0.42434925,0.43526566,0.389
6.9,0.39686558,0.40574333,0.343
7.0,0.38707548,0.39519817,0.33
7.1,0.37300533,0.38178217,0.306
7.2,0.34983426,0.35784596,0.266
7.3,0.33149377,0.34045225,0.245
7.4,0.31588757,0.32445884,0.226
7.5,0.28803974,0.29142904,0.195
7.6,0.24749649,0.24695586,0.155
7.7,0.22154412,0.22007622,0.13
7.8,0.16230686,0.16557275,0.09
7.9,0.049604446,0.051257387,0.022
8.0,0.0058988375,0.006140038,0.003
