Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 wk Probability,1 wk Supra-Seis Prob,Primary Aftershocks Mean
2.5,2725.0684,2521.0,3350.0,2670.0,2648.0,1.0,0.1940768,2397.3591
2.6,2164.536,1994.0,2663.0,2121.0,2110.0,1.0,0.1940768,1904.2163
2.7,1719.1776,1576.0,2116.0,1686.0,1666.0,1.0,0.1940768,1512.4501
2.8,1365.4381,1245.0,1685.0,1339.0,1336.0,1.0,0.1940768,1201.2816
2.9,1084.6151,982.0,1341.0,1064.0,1062.0,1.0,0.1940768,954.2013
3.0,861.56244,774.0,1067.0,846.0,846.0,1.0,0.1940768,757.99756
3.1,684.31934,610.0,851.0,672.0,673.0,1.0,0.1940768,602.0657
3.2,543.5219,480.0,679.0,534.0,530.0,1.0,0.1940768,478.1893
3.3,431.6261,377.0,541.0,424.0,425.0,1.0,0.1940768,379.743
3.4,342.7867,296.0,431.0,337.0,327.0,1.0,0.1940768,301.58612
3.5,272.2236,232.0,345.0,268.0,266.0,1.0,0.1940768,239.5032
3.6,216.18343,181.0,275.0,213.0,211.0,1.0,0.1940768,190.18044
3.7,171.6867,141.0,220.0,169.0,167.0,1.0,0.1940768,151.0321
3.8,136.35762,109.0,176.0,134.0,130.0,1.0,0.1940768,119.95877
3.9,108.25898,85.0,141.0,107.0,108.0,1.0,0.1940768,95.24591
4.0,85.93697,66.0,114.0,85.0,84.0,1.0,0.1940768,75.609184
4.1,68.19715,50.0,92.0,67.0,67.0,1.0,0.1940768,60.00247
4.2,54.140076,39.0,75.0,53.0,51.0,1.0,0.1940768,47.641685
4.3,42.95991,29.0,60.0,42.0,41.0,1.0,0.1940768,37.805126
4.4,34.06951,22.0,49.0,34.0,33.0,1.0,0.1940768,29.982216
4.5,27.011314,16.0,40.0,27.0,25.0,1.0,0.1940768,23.771935
4.6,21.395304,12.0,33.0,21.0,20.0,1.0,0.1940768,18.832008
4.7,16.949306,9.0,27.0,17.0,16.0,1.0,0.1940768,14.920428
4.8,13.403634,6.0,22.0,13.0,13.0,1.0,0.1940768,11.803058
4.9,10.587223,4.0,18.0,10.0,10.0,0.9999852,0.1940768,9.327489
5.0,8.352068,3.0,15.0,8.0,8.0,0.99967504,0.1940768,7.3590546
5.1,6.5839586,2.0,13.0,6.0,6.0,0.99813884,0.1940768,5.8
