Magnitude,ComCat Data,Simulation Mean,Simulation Median,Simulation Mode,Simulation Minimum,Simulation Maximum,2.5 %-ile,16 %-ile,84 %-ile,97.5 %-ile
2.5,1778.0,3021.1924,2974.0,2958.0,2639.0,4979.0,2806.0,2883.0,3119.0,3648.0
2.6,1486.0,2399.6616,2363.0,2336.0,2079.0,3933.0,2222.0,2286.0,2481.0,2899.0
2.7,1248.0,1905.99,1878.0,1882.0,1641.0,3083.0,1756.0,1813.0,1975.0,2307.0
2.8,1022.0,1513.758,1492.0,1484.0,1296.0,2447.0,1387.0,1436.0,1572.0,1834.0
2.9,871.0,1202.3759,1186.0,1180.0,1009.0,1977.0,1095.0,1138.0,1253.0,1457.0
3.0,760.0,955.10583,943.0,932.0,792.0,1581.0,864.0,901.0,999.0,1157.0
3.1,643.0,758.5427,749.0,747.0,622.0,1250.0,681.0,713.0,796.0,920.0
3.2,551.0,602.4716,595.0,583.0,480.0,987.0,536.0,564.0,635.0,732.0
3.3,455.0,478.46564,473.0,472.0,373.0,770.0,421.0,446.0,507.0,582.0
3.4,384.0,379.9544,376.0,374.0,284.0,616.0,331.0,352.0,404.0,464.0
3.5,296.0,301.6863,298.0,296.0,221.0,487.0,259.0,278.0,323.0,370.0
3.6,213.0,239.56374,237.0,234.0,172.0,397.0,203.0,219.0,259.0,295.0
3.7,155.0,190.24646,188.0,186.0,123.0,310.0,158.0,173.0,207.0,236.0
3.8,133.0,151.10501,150.0,145.0,91.0,253.0,123.0,136.0,166.0,189.0
3.9,104.0,119.95473,119.0,119.0,74.0,209.0,95.0,107.0,133.0,152.0
4.0,80.0,95.20468,94.0,93.0,56.0,167.0,74.0,84.0,107.0,122.0
4.1,60.0,75.54648,75.0,74.0,38.0,135.0,57.0,65.0,86.0,99.0
4.2,47.0,59.95674,59.0,59.0,26.0,107.0,44.0,51.0,69.0,80.0
4.3,42.0,47.58293,47.0,47.0,17.0,94.0,33.0,40.0,55.0,65.0
4.4,34.0,37.735733,37.0,37.0,12.0,81.0,25.0,31.0,45.0,53.0
4.5,28.0,29.908031,30.0,29.0,10.0,63.0,19.0,24.0,36.0,43.0
4.6,19.0,23.677309,23.0,23.0,5.0,51.0,14.0,18.0,29.0,35.0
4.7,13.0,18.754946,18.0,18.0,3.0,44.0,10.0,14.0,23.0,29.0
4.8,10.0,14.8391905,15.0,14.0,2.0,36.0,7.0,11.0,19.0,24.0
4.9,5.0,11.719278,11.0,11.0,0.0,30.0,5.0,8.0,15.0,20.0
5.0,3.0,9.244704,9.0,9.0,0.0,26.0,3.0,6.0,12.0,16.0
5.1,2.0,7.2843547,7.0,7.0,0.0,22.0,2.0,4.0,10.0,14.0
5.2,2.0,5.7200217,5.0,5.0,0.0,20.0,1.0,3.0,8.0,11.0
5.3,2.0,4.4875712,4.0,4.0,0.0,18.0,1.0,2.0,7.0,9.0
5.4,2.0,3.5108316,3.0,3.0,0.0,17.0,0.0,2.0,5.0,8.0
5.5,1.0,2.724617,3.0,2.0,0.0,16.0,0.0,1.0,4.0,7.0
5.6,0.0,2.1071992,2.0,1.0,0.0,12.0,0.0,1.0,4.0,6.0
5.7,0.0,1.6204814,1.0,1.0,0.0,10.0,0.0,0.0,3.0,5.0
5.8,0.0,1.2313129,1.0,1.0,0.0,9.0,0.0,0.0,2.0,4.0
5.9,0.0,0.9184026,1.0,0.0,0.0,8.0,0.0,0.0,2.0,3.0
6.0,0.0,0.69463897,0.0,0.0,0.0,7.0,0.0,0.0,1.0,3.0
6.1,0.0,0.5013129,0.0,0.0,0.0,6.0,0.0,0.0,1.0,2.0
6.2,0.0,0.32334793,0.0,0.0,0.0,5.0,0.0,0.0,1.0,2.0
6.3,0.0,0.24586433,0.0,0.0,0.0,4.0,0.0,0.0,1.0,2.0
6.4,0.0,0.18179432,0.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0
6.5,0.0,0.14155361,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0
