Magnitude,ComCat Data,Simulation Mean,Simulation Median,Simulation Mode,Simulation Minimum,Simulation Maximum,2.5 %-ile,16 %-ile,84 %-ile,97.5 %-ile
2.55,292.0,621.5261,614.0,609.0,502.0,1127.0,558.0,584.0,653.0,751.0
2.65,238.0,493.7394,488.0,483.0,387.0,868.0,439.0,462.0,521.0,598.0
2.75,226.0,392.15814,388.0,382.0,303.0,689.0,345.0,365.0,416.0,477.0
2.85,151.0,311.37613,308.0,304.0,228.0,588.0,271.0,288.0,332.0,380.0
2.95,111.0,247.2801,245.0,244.0,175.0,423.0,212.0,227.0,265.0,303.0
3.05,117.0,196.51688,195.0,193.0,140.0,371.0,166.0,180.0,212.0,241.0
3.15,92.0,156.08524,155.0,154.0,104.0,315.0,129.0,141.0,170.0,193.0
3.25,96.0,124.028076,123.0,123.0,78.0,246.0,100.0,111.0,136.0,155.0
3.35,71.0,98.485214,98.0,96.0,55.0,178.0,78.0,87.0,109.0,124.0
3.45,88.0,78.24848,78.0,77.0,42.0,141.0,60.0,69.0,88.0,100.0
3.55,83.0,62.1422,62.0,61.0,31.0,136.0,46.0,54.0,71.0,81.0
3.65,58.0,49.345657,49.0,49.0,22.0,100.0,35.0,42.0,57.0,66.0
3.75,22.0,39.160458,39.0,38.0,14.0,76.0,27.0,33.0,46.0,53.0
3.85,29.0,31.151373,31.0,30.0,11.0,63.0,20.0,25.0,37.0,44.0
3.95,24.0,24.750103,24.0,23.0,6.0,50.0,15.0,20.0,30.0,36.0
4.05,20.0,19.672304,19.0,19.0,4.0,43.0,11.0,15.0,24.0,29.0
4.15,13.0,15.590296,15.0,15.0,3.0,45.0,8.0,12.0,20.0,24.0
4.25,5.0,12.389601,12.0,11.0,1.0,31.0,6.0,9.0,16.0,20.0
4.35,8.0,9.846219,10.0,9.0,0.0,28.0,4.0,7.0,13.0,17.0
4.45,6.0,7.832142,8.0,7.0,0.0,22.0,3.0,5.0,11.0,14.0
4.55,9.0,6.2322307,6.0,6.0,0.0,20.0,2.0,4.0,9.0,12.0
