Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 d Probability,1 d Supra-Seis Prob,Primary Aftershocks Mean
2.5,2284.8838,2117.0,2794.0,2243.0,2223.0,1.0,0.1679452,2050.1821
2.6,1814.8531,1673.0,2219.0,1783.0,1777.0,1.0,0.1679452,1628.4481
2.7,1441.1135,1321.0,1777.0,1417.0,1428.0,1.0,0.1679452,1293.0781
2.8,1144.5491,1043.0,1407.0,1125.0,1113.0,1.0,0.1679452,1026.9681
2.9,909.01166,823.0,1116.0,895.0,891.0,1.0,0.1679452,815.63947
3.0,722.189,648.0,891.0,711.0,717.0,1.0,0.1679452,648.03906
3.1,573.467,510.0,708.0,565.0,564.0,1.0,0.1679452,514.5686
3.2,455.6382,400.0,561.0,449.0,436.0,1.0,0.1679452,408.79794
3.3,361.8156,314.0,449.0,356.0,355.0,1.0,0.1679452,324.64905
3.4,287.21945,247.0,360.0,283.0,284.0,1.0,0.1679452,257.69547
3.5,227.9426,192.0,289.0,225.0,217.0,1.0,0.1679452,204.53548
3.6,180.95905,150.0,229.0,178.0,178.0,1.0,0.1679452,162.36328
3.7,143.6059,116.0,184.0,142.0,144.0,1.0,0.1679452,128.8515
3.8,114.03699,90.0,148.0,113.0,111.0,1.0,0.1679452,102.33274
3.9,90.52712,69.0,118.0,90.0,91.0,1.0,0.1679452,81.23123
4.0,71.90658,53.0,96.0,71.0,69.0,1.0,0.1679452,64.4974
4.1,57.103973,41.0,78.0,56.0,55.0,1.0,0.1679452,51.210686
4.2,45.279453,31.0,63.0,45.0,44.0,1.0,0.1679452,40.644657
4.3,35.89548,24.0,52.0,35.0,34.0,1.0,0.1679452,32.23192
4.4,28.447807,18.0,42.0,28.0,28.0,1.0,0.1679452,25.5537
4.5,22.57411,13.0,35.0,22.0,23.0,1.0,0.1679452,20.281918
4.6,17.880821,10.0,28.0,18.0,17.0,1.0,0.1679452,16.070547
4.7,14.143699,7.0,23.0,14.0,13.0,1.0,0.1679452,12.719178
4.8,11.16822,5.0,19.0,11.0,10.0,1.0,0.1679452,10.053014
4.9,8.805069,3.0,16.0,9.0,8.0,0.99972606,0.1679452,7.9332876
5.0,6.976712,2.0,13.0,7.0,6.0,0.9982192,0.1679452,6.2842464
5.1,5.4826026,1.0,11.0,5.0,5.0,0.9946575,0.1679452,4.939863
5.2,4.3171234,1.0,9.0,4.0,4.0,0.9821918,0.1679452,3.8963013
5.3,3.3864384,0.0,8.0,3.0,3.0,0.959863,0.1679452,3.0572603
5.4,2.6446576,0.0,7.0,2.0,2.0,0.9217808,0.1679452,2.3856165
5.5,2.0523288,0.0,5.0,2.0,2.0,0.85986304,0.1679452,1.8512329
5.6,1.5968493,0.0,5.0,1.0,1.0,0.78246576,0.1679452,1.439589
5.7,1.2263013,0.0,4.0,1.0,1.0,0.6949315,0.1679452,1.1026027
5.8,0.93547946,0.0,3.0,1.0,0.0,0.59753424,0.1679452,0.8427397
5.9,0.6969863,0.0,3.0,0.0,0.0,0.48863015,0.1679452,0.62657535
6.0,0.52643836,0.0,2.0,0.0,0.0,0.3980822,0.16780822,0.47356164
6.1,0.38534248,0.0,2.0,0.0,0.0,0.31260273,0.14835617,0.34671232
6.2,0.2479452,0.0,2.0,0.0,0.0,0.21643835,0.113561645,0.22315069
6.3,0.18739726,0.0,1.0,0.0,0.0,0.16821918,0.09630137,0.16890411
6.4,0.14041096,0.0,1.0,0.0,0.0,0.12849315,0.08232877,0.12657534
6.5,0.11369863,0.0,1.0,0.0,0.0,0.10465753,0.07410959,0.10260274
6.6,0.09753425,0.0,1.0,0.0,0.0,0.09164383,0.070958905,0.089178085
6.7,0.08219178,0.0,1.0,0.0,0.0,0.07808219,0.062602736,0.07575343
6.8,0.06726027,0.0,1.0,0.0,0.0,0.06465753,0.053561643,0.062602736
6.9,0.05260274,0.0,1.0,0.0,0.0,0.051232878,0.045068495,0.04890411
7.0,0.040547945,0.0,1.0,0.0,0.0,0.039726026,0.035479452,0.037671234
7.1,0.033972602,0.0,1.0,0.0,0.0,0.033561643,0.031232877,0.031506848
7.2,0.027945206,0.0,1.0,0.0,0.0,0.027671233,0.02630137,0.025753425
7.3,0.018630138,0.0,0.0,0.0,0.0,0.018630138,0.018356165,0.01739726
7.4,0.017260274,0.0,0.0,0.0,0.0,0.017260274,0.017123288,0.016164383
7.5,0.0120547945,0.0,0.0,0.0,0.0,0.0120547945,0.0120547945,0.011232877
7.6,0.00630137,0.0,0.0,0.0,0.0,0.00630137,0.00630137,0.005890411
7.7,0.0021917808,0.0,0.0,0.0,0.0,0.0021917808,0.0021917808,0.001780822
7.8,0.0012328767,0.0,0.0,0.0,0.0,0.0012328767,0.0012328767,0.0010958904
7.9,8.219178E-4,0.0,0.0,0.0,0.0,8.219178E-4,8.219178E-4,6.849315E-4
8.0,2.739726E-4,0.0,0.0,0.0,0.0,2.739726E-4,2.739726E-4,2.739726E-4
8.1,1.369863E-4,0.0,0.0,0.0,0.0,1.369863E-4,1.369863E-4,1.369863E-4
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
