Magnitude,1 yr TI Prob,TD Prob,ETAS Prob,ETAS/TD Gain,ETAS Triggered Only,10 yr TI Prob,TD Prob,ETAS Prob,ETAS/TD Gain,ETAS Triggered Only
6.0,2.8135953E-4,2.1998861E-4,2.2998641E-4,1.0454469,1.0E-5,0.0028100356,0.0021977562,0.0022077342,1.0045401,1.0E-5
6.1,2.8135953E-4,2.1998861E-4,2.2998641E-4,1.0454469,1.0E-5,0.0028100356,0.0021977562,0.0022077342,1.0045401,1.0E-5
6.2,2.8135953E-4,2.1998861E-4,2.2998641E-4,1.0454469,1.0E-5,0.0028100356,0.0021977562,0.0022077342,1.0045401,1.0E-5
6.3,2.8135953E-4,2.1998861E-4,2.2998641E-4,1.0454469,1.0E-5,0.0028100356,0.0021977562,0.0022077342,1.0045401,1.0E-5
6.4,2.8135953E-4,2.1998861E-4,2.2998641E-4,1.0454469,1.0E-5,0.0028100356,0.0021977562,0.0022077342,1.0045401,1.0E-5
6.5,2.5645064E-4,1.9421462E-4,1.9421462E-4,1.0,0.0,0.002561549,0.0019404698,0.0019404698,1.0,0.0
6.6,2.5645064E-4,1.9421462E-4,1.9421462E-4,1.0,0.0,0.002561549,0.0019404698,0.0019404698,1.0,0.0
6.7,2.513135E-4,1.8890314E-4,1.8890314E-4,1.0,0.0,0.0025102948,0.0018874453,0.0018874453,1.0,0.0
6.8,2.3516294E-4,1.7254551E-4,1.7254551E-4,1.0,0.0,0.0023491425,0.0017241298,0.0017241298,1.0,0.0
6.9,2.2733262E-4,1.6492383E-4,1.6492383E-4,1.0,0.0,0.0022710022,0.0016480266,0.0016480266,1.0,0.0
7.0,2.1764109E-4,1.5567189E-4,1.5567189E-4,1.0,0.0,0.0021742806,0.0015556397,0.0015556397,1.0,0.0
7.1,2.1080824E-4,1.503813E-4,1.503813E-4,1.0,0.0,0.0021060838,0.0015028063,0.0015028063,1.0,0.0
7.2,1.9985568E-4,1.4096878E-4,1.4096878E-4,1.0,0.0,0.0019967605,0.0014088044,0.0014088044,1.0,0.0
7.3,1.8652623E-4,1.3107344E-4,1.3107344E-4,1.0,0.0,0.0018636974,0.0013099718,0.0013099718,1.0,0.0
7.4,1.7483562E-4,1.2213545E-4,1.2213545E-4,1.0,0.0,0.0017469813,0.0012206937,0.0012206937,1.0,0.0
7.5,1.538258E-4,1.0639253E-4,1.0639253E-4,1.0,0.0,0.0015371935,0.0010634261,0.0010634261,1.0,0.0
7.6,1.05052604E-4,7.550629E-5,7.550629E-5,1.0,0.0,0.0010500296,7.548152E-4,7.548152E-4,1.0,0.0
7.7,2.9879287E-5,2.1107335E-5,2.1107335E-5,1.0,0.0,2.987527E-4,2.1105584E-4,2.1105584E-4,1.0,0.0
7.8,8.478045E-6,5.5766723E-6,5.5766723E-6,1.0,0.0,8.477722E-5,5.5765355E-5,5.5765355E-5,1.0,0.0
7.9,2.320678E-6,1.5849514E-6,1.5849514E-6,1.0,0.0,2.3206538E-5,1.5849415E-5,1.5849415E-5,1.0,0.0
