Magnitude,1 yr TI Prob,TD Prob,ETAS Prob,ETAS/TD Gain,ETAS Triggered Only,10 yr TI Prob,TD Prob,ETAS Prob,ETAS/TD Gain,ETAS Triggered Only
6.0,0.015072231,0.03064807,0.03064807,1.0,0.0,0.14089979,0.25397858,0.25398603,1.0000293,1.0E-5
6.1,0.015072231,0.03064807,0.03064807,1.0,0.0,0.14089979,0.25397858,0.25398603,1.0000293,1.0E-5
6.2,0.015072231,0.03064807,0.03064807,1.0,0.0,0.14089979,0.25397858,0.25398603,1.0000293,1.0E-5
6.3,0.015072231,0.03064807,0.03064807,1.0,0.0,0.14089979,0.25397858,0.25398603,1.0000293,1.0E-5
6.4,0.013006088,0.026471792,0.026471792,1.0,0.0,0.12270685,0.22440416,0.2244119,1.0000346,1.0E-5
6.5,0.013006088,0.026471792,0.026471792,1.0,0.0,0.12270685,0.22440416,0.2244119,1.0000346,1.0E-5
6.6,0.011904482,0.02429866,0.02429866,1.0,0.0,0.11286586,0.20858558,0.20859349,1.0000379,1.0E-5
6.7,0.010187071,0.020884845,0.020884845,1.0,0.0,0.09732539,0.18290249,0.18291067,1.0000447,1.0E-5
6.8,0.008043335,0.015836509,0.015836509,1.0,0.0,0.07758363,0.14336355,0.14336355,1.0,0.0
6.9,0.006268645,0.011726342,0.011726342,1.0,0.0,0.060947374,0.109451205,0.109451205,1.0,0.0
7.0,0.0048550544,0.008693418,0.008693418,1.0,0.0,0.04750344,0.08315912,0.08315912,1.0,0.0
7.1,0.0026210553,0.0042587193,0.0042587193,1.0,0.0,0.025903556,0.042365108,0.042365108,1.0,0.0
7.2,3.4148304E-6,3.555919E-6,3.555919E-6,1.0,0.0,3.414778E-5,3.5559187E-5,3.5559187E-5,1.0,0.0
