Magnitude,1 yr TI Prob,TD Prob,ETAS Prob,ETAS/TD Gain,ETAS Triggered Only,10 yr TI Prob,TD Prob,ETAS Prob,ETAS/TD Gain,ETAS Triggered Only
6.0,0.0051852856,0.008986705,0.009006525,1.0022055,2.0E-5,0.050659515,0.085522056,0.08554035,1.0002139,2.0E-5
6.1,0.0051454236,0.0089077335,0.008927555,1.0022253,2.0E-5,0.050279044,0.084809676,0.08482798,1.0002158,2.0E-5
6.2,0.0050471667,0.008721114,0.008740939,1.0022733,2.0E-5,0.04934063,0.0831186,0.083136946,1.0002207,2.0E-5
6.3,0.0048282105,0.008296439,0.008306356,1.0011953,1.0E-5,0.047246475,0.07925707,0.07926627,1.0001162,1.0E-5
6.4,0.004369175,0.0074670846,0.0074670846,1.0,0.0,0.04284265,0.071630865,0.071630865,1.0,0.0
6.5,0.0031009112,0.005168295,0.005168295,1.0,0.0,0.030579966,0.050145864,0.050145864,1.0,0.0
6.6,0.0023641558,0.0038539418,0.0038539418,1.0,0.0,0.023391623,0.037665963,0.037665963,1.0,0.0
6.7,0.0020229418,0.0032626586,0.0032626586,1.0,0.0,0.020046256,0.032005914,0.032005914,1.0,0.0
6.8,0.0011621192,0.0016311078,0.0016311078,1.0,0.0,0.011560607,0.016165998,0.016165998,1.0,0.0
6.9,9.4139716E-4,0.0012748708,0.0012748708,1.0,0.0,0.009374191,0.012667833,0.012667833,1.0,0.0
7.0,7.7002996E-4,0.0010212966,0.0010212966,1.0,0.0,0.007673672,0.010165343,0.010165343,1.0,0.0
7.1,6.467941E-4,8.503518E-4,8.503518E-4,1.0,0.0,0.006449148,0.008471259,0.008471259,1.0,0.0
7.2,5.521186E-4,7.261596E-4,7.261596E-4,1.0,0.0,0.0055074887,0.007238285,0.007238285,1.0,0.0
7.3,4.1724785E-4,5.500247E-4,5.500247E-4,1.0,0.0,0.004164653,0.0054868995,0.0054868995,1.0,0.0
7.4,3.5251552E-4,4.6598984E-4,4.6598984E-4,1.0,0.0,0.0035195686,0.0046503306,0.0046503306,1.0,0.0
7.5,2.9731085E-4,3.9211605E-4,3.9211605E-4,1.0,0.0,0.002969134,0.0039143935,0.0039143935,1.0,0.0
7.6,2.3496768E-4,3.096692E-4,3.096692E-4,1.0,0.0,0.002347194,0.003092502,0.003092502,1.0,0.0
7.7,5.6735033E-5,7.360557E-5,7.360557E-5,1.0,0.0,5.672055E-4,7.35814E-4,7.35814E-4,1.0,0.0
7.8,2.5762572E-6,3.223439E-6,3.223439E-6,1.0,0.0,2.5762274E-5,3.2232296E-5,3.2232296E-5,1.0,0.0
