Magnitude,1 yr TI Prob,TD Prob,ETAS Prob,ETAS/TD Gain,ETAS Triggered Only,10 yr TI Prob,TD Prob,ETAS Prob,ETAS/TD Gain,ETAS Triggered Only
6.0,0.0060976758,0.012248711,0.012258588,1.0008065,1.0E-5,0.0593305,0.112843215,0.11285209,1.0000787,1.0E-5
6.1,0.0036416445,0.0071720886,0.0071720886,1.0,0.0,0.035825435,0.067803554,0.067803554,1.0,0.0
6.2,0.0036416445,0.0071720886,0.0071720886,1.0,0.0,0.035825435,0.067803554,0.067803554,1.0,0.0
6.3,0.0036308395,0.007155625,0.007155625,1.0,0.0,0.035720866,0.067652516,0.067652516,1.0,0.0
6.4,0.0036208609,0.0071385372,0.0071385372,1.0,0.0,0.03562429,0.06749655,0.06749655,1.0,0.0
6.5,0.0024943394,0.004901227,0.004901227,1.0,0.0,0.02466527,0.046901822,0.046901822,1.0,0.0
6.6,0.0023277493,0.0046242937,0.0046242937,1.0,0.0,0.02303517,0.044293344,0.044293344,1.0,0.0
6.7,0.002024885,0.0040959697,0.0040959697,1.0,0.0,0.020065336,0.039333146,0.039333146,1.0,0.0
6.8,0.0017840851,0.0035713627,0.0035713627,1.0,0.0,0.017698295,0.034421004,0.034421004,1.0,0.0
6.9,8.828813E-4,0.0015674243,0.0015674243,1.0,0.0,0.008793819,0.01546327,0.01546327,1.0,0.0
7.0,6.525269E-4,0.0011714385,0.0011714385,1.0,0.0,0.0065061417,0.01158231,0.01158231,1.0,0.0
7.1,4.5654282E-4,7.785079E-4,7.785079E-4,1.0,0.0,0.0045560603,0.007763496,0.007763496,1.0,0.0
7.2,3.3150852E-4,5.99811E-4,5.99811E-4,1.0,0.0,0.0033101442,0.0060003046,0.0060003046,1.0,0.0
7.3,2.4236954E-4,4.6002E-4,4.6002E-4,1.0,0.0,0.0024210536,0.004610708,0.004610708,1.0,0.0
7.4,2.2091944E-4,4.1695772E-4,4.1695772E-4,1.0,0.0,0.0022069993,0.004181972,0.004181972,1.0,0.0
7.5,1.157642E-4,2.0620368E-4,2.0620368E-4,1.0,0.0,0.0011570391,0.0020734754,0.0020734754,1.0,0.0
7.6,1.4585203E-6,2.0237592E-6,2.0237592E-6,1.0,0.0,1.4585107E-5,2.0328182E-5,2.0328182E-5,1.0,0.0
7.7,8.9709135E-7,1.2228833E-6,1.2228833E-6,1.0,0.0,8.970877E-6,1.2296933E-5,1.2296933E-5,1.0,0.0
