
X-Axis: Magnitude
Y-Axis: 10 Year Probability
Number of Data Sets: 4


DATASET #1

     Name: UCERF3-TI
   Points: 31
     Info: 

Data[x,y]:
6.0	  0.028357591
6.1	  0.028357591
6.2	  0.021759989
6.3	  0.021759989
6.4	  0.019048655
6.5	  0.017543508
6.6	  0.017365133
6.7	  0.016856372
6.8	  0.016654192
6.9	  0.01638118
7.0	  0.015996104
7.1	  0.01556781
7.2	  0.014481937
7.3	  0.012712469
7.4	  0.012045753
7.5	  0.010886264
7.6	  0.007854558
7.7	  0.00517007
7.8	  0.0035191406
7.9	  0.002072189
8.0	  8.7254314E-4
8.1	  1.9165053E-4
8.2	  0.0
8.3	  0.0
8.4	  0.0
8.5	  0.0
8.6	  0.0
8.7	  0.0
8.8	  0.0
8.9	  0.0
9.0	  0.0



DATASET #2

     Name: UCERF3-TD
   Points: 31
     Info: 

Data[x,y]:
6.0	  0.036079824
6.1	  0.036079824
6.2	  0.026689773
6.3	  0.026689773
6.4	  0.02284894
6.5	  0.020759864
6.6	  0.020481179
6.7	  0.019773813
6.8	  0.019480614
6.9	  0.019073246
7.0	  0.018512413
7.1	  0.017880075
7.2	  0.016283695
7.3	  0.013928054
7.4	  0.013145725
7.5	  0.011740365
7.6	  0.008383559
7.7	  0.005627684
7.8	  0.004446654
7.9	  0.0028336283
8.0	  0.0010969337
8.1	  1.6638759E-4
8.2	  0.0
8.3	  0.0
8.4	  0.0
8.5	  0.0
8.6	  0.0
8.7	  0.0
8.8	  0.0
8.9	  0.0
9.0	  0.0



DATASET #3

     Name: UCERF3-ETAS
   Points: 31
     Info: 

Data[x,y]:
6.0	  0.11012817
6.1	  0.11012817
6.2	  0.07440144
6.3	  0.07440144
6.4	  0.06043017
6.5	  0.054729704
6.6	  0.054343145
6.7	  0.052385937
6.8	  0.051543597
6.9	  0.050394237
7.0	  0.048850194
7.1	  0.046891898
7.2	  0.040758558
7.3	  0.03170693
7.4	  0.029379478
7.5	  0.024311028
7.6	  0.015126551
7.7	  0.007626372
7.8	  0.005780696
7.9	  0.0035515882
8.0	  0.0013067034
8.1	  1.9638259E-4
8.2	  0.0
8.3	  0.0
8.4	  0.0
8.5	  0.0
8.6	  0.0
8.7	  0.0
8.8	  0.0
8.9	  0.0
9.0	  0.0



DATASET #4

     Name: ETAS Triggered Only
   Points: 31
     Info: 

Data[x,y]:
6.0	  0.07682
6.1	  0.07682
6.2	  0.04902
6.3	  0.04902
6.4	  0.03846
6.5	  0.03469
6.6	  0.03457
6.7	  0.03327
6.8	  0.0327
6.9	  0.03193
7.0	  0.03091
7.1	  0.02954
7.2	  0.02488
7.3	  0.01803
7.4	  0.01645
7.5	  0.01272
7.6	  0.0068
7.7	  0.00201
7.8	  0.00134
7.9	  7.2E-4
8.0	  2.1E-4
8.1	  3.0E-5
8.2	  0.0
8.3	  0.0
8.4	  0.0
8.5	  0.0
8.6	  0.0
8.7	  0.0
8.8	  0.0
8.9	  0.0
9.0	  0.0


