Magnitude,1 yr TI Prob,TD Prob,ETAS Prob,ETAS/TD Gain,ETAS Triggered Only,10 yr TI Prob,TD Prob,ETAS Prob,ETAS/TD Gain,ETAS Triggered Only
6.0,0.008420097,0.015234485,0.015451133,1.014221,2.2E-4,0.081081145,0.13969168,0.13993256,1.0017244,2.8E-4
6.1,0.008420097,0.015234485,0.015451133,1.014221,2.2E-4,0.081081145,0.13969168,0.13993256,1.0017244,2.8E-4
6.2,0.008420097,0.015234485,0.015451133,1.014221,2.2E-4,0.081081145,0.13969168,0.13993256,1.0017244,2.8E-4
6.3,0.005262531,0.009217682,0.009396023,1.0193477,1.8E-4,0.0513964,0.0870191,0.087238215,1.002518,2.4E-4
6.4,0.005262531,0.009217682,0.009396023,1.0193477,1.8E-4,0.0513964,0.0870191,0.087238215,1.002518,2.4E-4
6.5,0.001909235,0.0024181372,0.0024480645,1.0123762,3.0E-5,0.01892915,0.023739954,0.023788767,1.0020561,5.0E-5
6.6,0.0013063047,0.0013634858,0.001393445,1.0219724,3.0E-5,0.012986525,0.013564618,0.013604076,1.0029088,4.0E-5
6.7,0.0011571734,0.0011511183,0.0011810838,1.0260316,3.0E-5,0.011511663,0.011465415,0.0115049565,1.0034487,4.0E-5
6.8,8.686314E-4,7.530661E-4,7.530661E-4,1.0,0.0,0.008652439,0.00751048,0.00751048,1.0,0.0
6.9,7.8461546E-4,6.4326765E-4,6.4326765E-4,1.0,0.0,0.007818509,0.00641828,0.00641828,1.0,0.0
7.0,7.490812E-4,5.973418E-4,5.973418E-4,1.0,0.0,0.007465612,0.0059613534,0.0059613534,1.0,0.0
7.1,6.919436E-4,5.344282E-4,5.344282E-4,1.0,0.0,0.006897931,0.0053347866,0.0053347866,1.0,0.0
7.2,6.049042E-4,4.436875E-4,4.436875E-4,1.0,0.0,0.006032603,0.0044294316,0.0044294316,1.0,0.0
7.3,5.2951806E-4,3.7763975E-4,3.7763975E-4,1.0,0.0,0.005282581,0.0037703665,0.0037703665,1.0,0.0
7.4,4.7370812E-4,3.3141294E-4,3.3141294E-4,1.0,0.0,0.004726996,0.0033093381,0.0033093381,1.0,0.0
7.5,4.0021708E-4,2.7263095E-4,2.7263095E-4,1.0,0.0,0.0039949706,0.00272309,0.00272309,1.0,0.0
7.6,3.6466747E-4,2.445613E-4,2.445613E-4,1.0,0.0,0.0036406964,0.002443038,0.002443038,1.0,0.0
7.7,2.172226E-4,1.21545316E-4,1.21545316E-4,1.0,0.0,0.0021701038,0.0012148614,0.0012148614,1.0,0.0
7.8,1.1840509E-5,4.8971956E-6,4.8971956E-6,1.0,0.0,1.1839878E-4,4.8971204E-5,4.8971204E-5,1.0,0.0
7.9,3.4838732E-7,1.7948659E-7,1.7948659E-7,1.0,0.0,3.4838679E-6,1.7948646E-6,1.7948646E-6,1.0,0.0
