Magnitude,1 yr TI Prob,TD Prob,ETAS Prob,ETAS/TD Gain,ETAS Triggered Only,10 yr TI Prob,TD Prob,ETAS Prob,ETAS/TD Gain,ETAS Triggered Only
6.0,0.0021792934,0.0024803306,0.0025401819,1.0241303,6.0E-5,0.021580452,0.024544092,0.024622127,1.0031794,8.0E-5
6.1,0.0021792934,0.0024803306,0.0025401819,1.0241303,6.0E-5,0.021580452,0.024544092,0.024622127,1.0031794,8.0E-5
6.2,0.0021792934,0.0024803306,0.0025401819,1.0241303,6.0E-5,0.021580452,0.024544092,0.024622127,1.0031794,8.0E-5
6.3,0.0021792934,0.0024803306,0.0025401819,1.0241303,6.0E-5,0.021580452,0.024544092,0.024622127,1.0031794,8.0E-5
6.4,0.0021792934,0.0024803306,0.0025401819,1.0241303,6.0E-5,0.021580452,0.024544092,0.024622127,1.0031794,8.0E-5
6.5,0.0016446467,0.0018434501,0.0018833764,1.0216584,4.0E-5,0.01632528,0.018291233,0.018350136,1.0032202,6.0E-5
6.6,0.0016441676,0.001842897,0.0018828234,1.021665,4.0E-5,0.01632056,0.018285794,0.018344698,1.0032213,6.0E-5
6.7,0.0014738824,0.0016407946,0.0016707453,1.0182538,3.0E-5,0.014641452,0.016295563,0.016344748,1.0030184,5.0E-5
6.8,0.0014710457,0.0016375587,0.0016675096,1.0182899,3.0E-5,0.014613459,0.01626368,0.016312866,1.0030243,5.0E-5
6.9,0.0012633923,0.0013926612,0.0014226194,1.0215114,3.0E-5,0.012562336,0.013847026,0.013886472,1.0028487,4.0E-5
7.0,0.0012246901,0.0013472632,0.0013772228,1.0222374,3.0E-5,0.012179627,0.01339859,0.013438053,1.0029454,4.0E-5
7.1,0.0011635252,0.0012757168,0.0013056785,1.0234861,3.0E-5,0.01157452,0.012691451,0.012730944,1.0031117,4.0E-5
7.2,8.623549E-4,9.216645E-4,9.4164605E-4,1.0216799,2.0E-5,0.008590161,0.009184699,0.009204515,1.0021576,2.0E-5
7.3,7.668978E-4,8.1161625E-4,8.3160005E-4,1.0246222,2.0E-5,0.0076425658,0.008092596,0.008112434,1.0024514,2.0E-5
7.4,3.199713E-4,2.8844838E-4,2.984455E-4,1.0346582,1.0E-5,0.0031951098,0.0028807942,0.0028907654,1.0034612,1.0E-5
7.5,3.1066386E-4,2.785179E-4,2.8851512E-4,1.0358944,1.0E-5,0.003102299,0.0027817423,0.0027917144,1.0035849,1.0E-5
7.6,2.5943352E-4,2.2514143E-4,2.3513917E-4,1.0444065,1.0E-5,0.0025913084,0.002249168,0.0022591455,1.0044361,1.0E-5
7.7,1.7537741E-4,1.4883737E-4,1.5883589E-4,1.0671774,1.0E-5,0.0017523908,0.0014874031,0.0014973882,1.0067132,1.0E-5
7.8,6.171996E-5,5.281776E-5,5.281776E-5,1.0,0.0,6.170282E-4,5.2805495E-4,5.2805495E-4,1.0,0.0
7.9,1.19839215E-5,9.7150605E-6,9.7150605E-6,1.0,0.0,1.1983275E-4,9.714664E-5,9.714664E-5,1.0,0.0
