Magnitude,1 yr TI Prob,TD Prob,ETAS Prob,ETAS/TD Gain,ETAS Triggered Only,10 yr TI Prob,TD Prob,ETAS Prob,ETAS/TD Gain,ETAS Triggered Only
6.0,0.0038171355,0.004593027,0.0046527516,1.0130032,6.0E-5,0.03752231,0.045044992,0.04513094,1.001908,9.0E-5
6.1,0.0019777524,0.0023394432,0.002369373,1.0127935,3.0E-5,0.019602431,0.023156688,0.02319576,1.0016874,4.0E-5
6.2,0.0014935739,0.0017359189,0.0017558842,1.0115013,2.0E-5,0.0148357535,0.017226247,0.01725573,1.0017115,3.0E-5
6.3,0.0014935739,0.0017359189,0.0017558842,1.0115013,2.0E-5,0.0148357535,0.017226247,0.01725573,1.0017115,3.0E-5
6.4,0.001157945,0.0013270034,0.0013469768,1.0150516,2.0E-5,0.011519298,0.013191955,0.013221559,1.0022441,3.0E-5
6.5,0.0010954136,0.0012528138,0.0012727889,1.015944,2.0E-5,0.010900296,0.012458589,0.012488215,1.002378,3.0E-5
6.6,9.4949827E-4,0.0010797799,0.0010997583,1.0185022,2.0E-5,0.009454516,0.010746004,0.010775682,1.0027617,3.0E-5
6.7,8.284929E-4,9.3793223E-4,9.5791346E-4,1.0213035,2.0E-5,0.008254109,0.009340104,0.009369823,1.0031819,3.0E-5
6.8,7.4750587E-4,8.450002E-4,8.549917E-4,1.0118244,1.0E-5,0.0074499645,0.008418139,0.008437971,1.0023558,2.0E-5
6.9,6.558929E-4,7.409723E-4,7.5096486E-4,1.0134858,1.0E-5,0.0065396037,0.007385203,0.0074050557,1.0026882,2.0E-5
7.0,5.677453E-4,6.4103556E-4,6.510292E-4,1.0155897,1.0E-5,0.00566297,0.006391993,0.006411865,1.0031089,2.0E-5
7.1,4.900001E-4,5.533098E-4,5.6330423E-4,1.0180631,1.0E-5,0.0048892107,0.005519418,0.0055393074,1.0036036,2.0E-5
7.2,4.2729423E-4,4.8298817E-4,4.8298817E-4,1.0,0.0,0.0042647356,0.004819465,0.0048294165,1.002065,1.0E-5
7.3,3.2701128E-4,3.6986457E-4,3.6986457E-4,1.0,0.0,0.003265305,0.003692536,0.003702499,1.0026982,1.0E-5
7.4,2.600867E-4,2.9438498E-4,2.9438498E-4,1.0,0.0,0.002597825,0.0029399914,0.002949962,1.0033914,1.0E-5
7.5,9.125422E-5,1.02770035E-4,1.02770035E-4,1.0,0.0,9.1216754E-4,0.0010272472,0.0010372369,1.0097247,1.0E-5
7.6,8.864449E-6,9.14886E-6,9.14886E-6,1.0,0.0,8.8640954E-5,9.1485024E-5,9.1485024E-5,1.0,0.0
