Magnitude,1 yr TI Prob,TD Prob,ETAS Prob,ETAS/TD Gain,ETAS Triggered Only,10 yr TI Prob,TD Prob,ETAS Prob,ETAS/TD Gain,ETAS Triggered Only
6.0,0.0011685267,0.001233702,0.0014434429,1.1700094,2.1E-4,0.011624013,0.012273042,0.012549605,1.0225343,2.8E-4
6.1,0.0011685267,0.001233702,0.0014434429,1.1700094,2.1E-4,0.011624013,0.012273042,0.012549605,1.0225343,2.8E-4
6.2,5.623952E-4,5.9287593E-4,6.928167E-4,1.1685693,1.0E-4,0.00560974,0.0059133614,0.006072415,1.0268973,1.6E-4
6.3,5.623952E-4,5.9287593E-4,6.928167E-4,1.1685693,1.0E-4,0.00560974,0.0059133614,0.006072415,1.0268973,1.6E-4
6.4,4.0766477E-4,4.2974384E-4,5.0970947E-4,1.1860774,8.0E-5,0.0040691774,0.0042892746,0.0043988028,1.0255353,1.1E-4
6.5,3.390332E-4,3.5740953E-4,4.0739166E-4,1.1398455,5.0E-5,0.003385164,0.0035684432,0.0036481577,1.0223387,8.0E-5
6.6,2.9122844E-4,3.0707786E-4,3.5706253E-4,1.1627752,5.0E-5,0.0029084706,0.003066609,0.0031463634,1.0260074,8.0E-5
6.7,2.4447302E-4,2.5775246E-4,2.877447E-4,1.1163608,3.0E-5,0.0024420423,0.0025745912,0.0026344368,1.0232446,6.0E-5
6.8,1.8566006E-4,1.957566E-4,2.1575269E-4,1.1021477,2.0E-5,0.0018550502,0.0019558826,0.0019958045,1.0204111,4.0E-5
6.9,1.3215111E-4,1.3935992E-4,1.4935853E-4,1.0717466,1.0E-5,0.0013207254,0.0013927529,0.0014227111,1.0215101,3.0E-5
7.0,8.913424E-5,9.40187E-5,1.0401776E-4,1.1063519,1.0E-5,8.9098496E-4,9.3980576E-4,9.5978694E-4,1.021261,2.0E-5
7.1,5.6901354E-5,5.999128E-5,6.999068E-5,1.1666809,1.0E-5,5.6886784E-4,5.997606E-4,6.197486E-4,1.0333266,2.0E-5
7.2,3.1654577E-5,3.3327433E-5,4.3327098E-5,1.3000431,1.0E-5,3.1650066E-4,3.3323118E-4,3.5322452E-4,1.0599984,2.0E-5
