Magnitude,1 yr TI Prob,TD Prob,ETAS Prob,ETAS/TD Gain,ETAS Triggered Only,10 yr TI Prob,TD Prob,ETAS Prob,ETAS/TD Gain,ETAS Triggered Only
6.0,0.0078024664,0.012850073,0.012859945,1.0007682,1.0E-5,0.07534136,0.120401435,0.120419025,1.0001462,2.0E-5
6.1,0.0075490056,0.012419341,0.012429217,1.0007952,1.0E-5,0.07297657,0.11667323,0.1166909,1.0001514,2.0E-5
6.2,0.007434286,0.01238394,0.012393816,1.0007975,1.0E-5,0.07190444,0.1163272,0.11634487,1.0001519,2.0E-5
6.3,0.0070386264,0.012040132,0.012050011,1.0008205,1.0E-5,0.0681982,0.11323977,0.11325751,1.0001566,2.0E-5
6.4,0.006757223,0.011742937,0.01175282,1.0008416,1.0E-5,0.06555412,0.11051771,0.1105355,1.0001609,2.0E-5
6.5,0.005463498,0.00933924,0.009349148,1.0010607,1.0E-5,0.053311124,0.089199215,0.08921743,1.0002042,2.0E-5
6.6,0.0052862884,0.009074297,0.009084206,1.001092,1.0E-5,0.05162293,0.08677671,0.08679497,1.0002105,2.0E-5
6.7,0.0050282106,0.008691208,0.008701121,1.0011406,1.0E-5,0.049159497,0.083266065,0.0832844,1.0002202,2.0E-5
6.8,0.0047319788,0.008129478,0.008139397,1.0012201,1.0E-5,0.046324775,0.078159414,0.078177854,1.0002359,2.0E-5
6.9,0.0038295772,0.006395508,0.006395508,1.0,0.0,0.037642512,0.062187865,0.062197242,1.0001508,1.0E-5
7.0,0.0029938098,0.004887232,0.004887232,1.0,0.0,0.02953797,0.04798685,0.047996372,1.0001984,1.0E-5
7.1,0.0025825473,0.0041930773,0.0041930773,1.0,0.0,0.0255274,0.041373078,0.041382667,1.0002317,1.0E-5
7.2,0.0019223199,0.0031012094,0.0031012094,1.0,0.0,0.01905776,0.030883716,0.030893408,1.0003138,1.0E-5
7.3,0.0013477671,0.002213747,0.002213747,1.0,0.0,0.013396223,0.02217554,0.02217554,1.0,0.0
7.4,9.2563726E-4,0.0015608355,0.0015608355,1.0,0.0,0.009217911,0.015709236,0.015709236,1.0,0.0
7.5,7.76303E-4,0.0013684258,0.0013684258,1.0,0.0,0.0077359667,0.013802425,0.013802425,1.0,0.0
7.6,4.2605202E-4,7.804755E-4,7.804755E-4,1.0,0.0,0.004252361,0.00793984,0.00793984,1.0,0.0
7.7,1.7665124E-4,3.2626814E-4,3.2626814E-4,1.0,0.0,0.0017651088,0.0033882293,0.0033882293,1.0,0.0
7.8,1.4463716E-4,2.799717E-4,2.799717E-4,1.0,0.0,0.0014454306,0.0029074624,0.0029074624,1.0,0.0
7.9,1.0297595E-4,2.1539231E-4,2.1539231E-4,1.0,0.0,0.0010292825,0.0022236116,0.0022236116,1.0,0.0
8.0,6.139818E-5,1.3328013E-4,1.3328013E-4,1.0,0.0,6.1381224E-4,0.0013660848,0.0013660848,1.0,0.0
8.1,3.9192048E-5,8.0402955E-5,8.0402955E-5,1.0,0.0,3.9185135E-4,8.235564E-4,8.235564E-4,1.0,0.0
