
X-Axis: Magnitude
Y-Axis: 1 Year Probability
Number of Data Sets: 4


DATASET #1

     Name: UCERF3-TI
   Points: 31
     Info: 

Data[x,y]:
6.0	  2.1306332E-4
6.1	  2.1306332E-4
6.2	  2.1306332E-4
6.3	  2.1306332E-4
6.4	  2.1306332E-4
6.5	  1.2075195E-4
6.6	  1.2075195E-4
6.7	  8.885379E-5
6.8	  6.738455E-5
6.9	  3.0633044E-5
7.0	  2.413167E-5
7.1	  1.9851697E-5
7.2	  1.87136E-5
7.3	  1.7438259E-5
7.4	  1.5503398E-5
7.5	  7.4754466E-6
7.6	  0.0
7.7	  0.0
7.8	  0.0
7.9	  0.0
8.0	  0.0
8.1	  0.0
8.2	  0.0
8.3	  0.0
8.4	  0.0
8.5	  0.0
8.6	  0.0
8.7	  0.0
8.8	  0.0
8.9	  0.0
9.0	  0.0



DATASET #2

     Name: UCERF3-TD
   Points: 31
     Info: 

Data[x,y]:
6.0	  2.1816725E-4
6.1	  2.1816725E-4
6.2	  2.1816725E-4
6.3	  2.1816725E-4
6.4	  2.1816725E-4
6.5	  1.2382126E-4
6.6	  1.2382126E-4
6.7	  9.1298105E-5
6.8	  6.939237E-5
6.9	  3.1917145E-5
7.0	  2.5212494E-5
7.1	  2.0804187E-5
7.2	  1.9627789E-5
7.3	  1.829549E-5
7.4	  1.6261785E-5
7.5	  7.8333205E-6
7.6	  0.0
7.7	  0.0
7.8	  0.0
7.9	  0.0
8.0	  0.0
8.1	  0.0
8.2	  0.0
8.3	  0.0
8.4	  0.0
8.5	  0.0
8.6	  0.0
8.7	  0.0
8.8	  0.0
8.9	  0.0
9.0	  0.0



DATASET #3

     Name: UCERF3-ETAS
   Points: 31
     Info: 

Data[x,y]:
6.0	  2.981498E-4
6.1	  2.981498E-4
6.2	  2.981498E-4
6.3	  2.981498E-4
6.4	  2.981498E-4
6.5	  1.4381878E-4
6.6	  1.4381878E-4
6.7	  9.1298105E-5
6.8	  6.939237E-5
6.9	  3.1917145E-5
7.0	  2.5212494E-5
7.1	  2.0804187E-5
7.2	  1.9627789E-5
7.3	  1.829549E-5
7.4	  1.6261785E-5
7.5	  7.8333205E-6
7.6	  0.0
7.7	  0.0
7.8	  0.0
7.9	  0.0
8.0	  0.0
8.1	  0.0
8.2	  0.0
8.3	  0.0
8.4	  0.0
8.5	  0.0
8.6	  0.0
8.7	  0.0
8.8	  0.0
8.9	  0.0
9.0	  0.0



DATASET #4

     Name: ETAS Triggered Only
   Points: 31
     Info: 

Data[x,y]:
6.0	  8.0E-5
6.1	  8.0E-5
6.2	  8.0E-5
6.3	  8.0E-5
6.4	  8.0E-5
6.5	  2.0E-5
6.6	  2.0E-5
6.7	  0.0
6.8	  0.0
6.9	  0.0
7.0	  0.0
7.1	  0.0
7.2	  0.0
7.3	  0.0
7.4	  0.0
7.5	  0.0
7.6	  0.0
7.7	  0.0
7.8	  0.0
7.9	  0.0
8.0	  0.0
8.1	  0.0
8.2	  0.0
8.3	  0.0
8.4	  0.0
8.5	  0.0
8.6	  0.0
8.7	  0.0
8.8	  0.0
8.9	  0.0
9.0	  0.0


