Magnitude,1 yr TI Prob,TD Prob,ETAS Prob,ETAS/TD Gain,ETAS Triggered Only,10 yr TI Prob,TD Prob,ETAS Prob,ETAS/TD Gain,ETAS Triggered Only
6.0,2.5497406E-4,2.5989654E-4,2.7989133E-4,1.0769337,2.0E-5,0.002546817,0.0025962002,0.0026261224,1.0115254,3.0E-5
6.1,2.5497406E-4,2.5989654E-4,2.7989133E-4,1.0769337,2.0E-5,0.002546817,0.0025962002,0.0026261224,1.0115254,3.0E-5
6.2,2.5497406E-4,2.5989654E-4,2.7989133E-4,1.0769337,2.0E-5,0.002546817,0.0025962002,0.0026261224,1.0115254,3.0E-5
6.3,2.5497406E-4,2.5989654E-4,2.7989133E-4,1.0769337,2.0E-5,0.002546817,0.0025962002,0.0026261224,1.0115254,3.0E-5
6.4,2.5497406E-4,2.5989654E-4,2.7989133E-4,1.0769337,2.0E-5,0.002546817,0.0025962002,0.0026261224,1.0115254,3.0E-5
6.5,1.6551818E-4,1.681784E-4,1.7817674E-4,1.0594506,1.0E-5,0.0016539496,0.0016805249,0.0017004913,1.011881,2.0E-5
6.6,1.618586E-4,1.64407E-4,1.7440536E-4,1.0608146,1.0E-5,0.0016174077,0.0016428665,0.0016528501,1.0060769,1.0E-5
6.7,1.3625617E-4,1.3822126E-4,1.3822126E-4,1.0,0.0,0.0013617266,0.0013813575,0.0013813575,1.0,0.0
6.8,1.2929492E-4,1.3107249E-4,1.3107249E-4,1.0,0.0,0.0012921972,0.001309956,0.001309956,1.0,0.0
6.9,1.1153249E-4,1.128824E-4,1.128824E-4,1.0,0.0,0.0011147653,0.0011282525,0.0011282525,1.0,0.0
7.0,1.0061036E-4,1.017149E-4,1.017149E-4,1.0,0.0,0.0010056482,0.0010166848,0.0010166848,1.0,0.0
7.1,8.532523E-5,8.609685E-5,8.609685E-5,1.0,0.0,8.529247E-4,8.6063566E-4,8.6063566E-4,1.0,0.0
7.2,7.537582E-5,7.593443E-5,7.593443E-5,1.0,0.0,7.535026E-4,7.590854E-4,7.590854E-4,1.0,0.0
7.3,6.268844E-5,6.297276E-5,6.297276E-5,1.0,0.0,6.267076E-4,6.295495E-4,6.295495E-4,1.0,0.0
7.4,5.0652303E-5,5.066295E-5,5.066295E-5,1.0,0.0,5.064076E-4,5.065143E-4,5.065143E-4,1.0,0.0
7.5,3.743696E-5,3.712393E-5,3.712393E-5,1.0,0.0,3.7430652E-4,3.7117745E-4,3.7117745E-4,1.0,0.0
7.6,2.3759641E-5,2.3066801E-5,2.3066801E-5,1.0,0.0,2.37571E-4,2.3064416E-4,2.3064416E-4,1.0,0.0
7.7,1.1047998E-5,9.945603E-6,9.945603E-6,1.0,0.0,1.1047449E-4,9.945161E-5,9.945161E-5,1.0,0.0
7.8,5.1518946E-6,3.8442836E-6,3.8442836E-6,1.0,0.0,5.1517753E-5,3.8442176E-5,3.8442176E-5,1.0,0.0
7.9,2.8384638E-6,1.6634596E-6,1.6634596E-6,1.0,0.0,2.8384275E-5,1.6634473E-5,1.6634473E-5,1.0,0.0
8.0,9.481901E-7,4.393814E-7,4.393814E-7,1.0,0.0,9.481861E-6,4.3938057E-6,4.3938057E-6,1.0,0.0
