Magnitude,1 yr TI Prob,TD Prob,ETAS Prob,ETAS/TD Gain,ETAS Triggered Only,10 yr TI Prob,TD Prob,ETAS Prob,ETAS/TD Gain,ETAS Triggered Only
6.0,0.0016660384,0.0014561893,0.0015260874,1.0480007,7.0E-5,0.016536033,0.014471028,0.014559725,1.0061293,9.0E-5
6.1,0.0011033333,9.165572E-4,9.5652055E-4,1.0436016,4.0E-5,0.010978713,0.009128777,0.009178321,1.0054272,5.0E-5
6.2,8.44688E-4,6.9515745E-4,7.251366E-4,1.0431257,3.0E-5,0.008414844,0.006930123,0.006969846,1.0057319,4.0E-5
6.3,7.072618E-4,5.831459E-4,6.131284E-4,1.0514151,3.0E-5,0.0070501505,0.0058162753,0.0058560427,1.0068372,4.0E-5
6.4,6.322405E-4,5.2170374E-4,5.416933E-4,1.0383159,2.0E-5,0.006304447,0.0052048573,0.005234701,1.0057338,3.0E-5
6.5,5.9211696E-4,4.886647E-4,4.886647E-4,1.0,0.0,0.0059054173,0.0048759608,0.004885912,1.0020409,1.0E-5
6.6,5.1386096E-4,4.2440637E-4,4.2440637E-4,1.0,0.0,0.0051267436,0.004235991,0.004235991,1.0,0.0
6.7,4.6198163E-4,3.8179406E-4,3.8179406E-4,1.0,0.0,0.004610224,0.0038114067,0.0038114067,1.0,0.0
6.8,4.0020206E-4,3.3345833E-4,3.3345833E-4,1.0,0.0,0.003994821,0.0033296007,0.0033296007,1.0,0.0
6.9,3.4090536E-4,2.847682E-4,2.847682E-4,1.0,0.0,0.0034038287,0.0028440498,0.0028440498,1.0,0.0
7.0,2.8488258E-4,2.3842578E-4,2.3842578E-4,1.0,0.0,0.0028451765,0.0023817138,0.0023817138,1.0,0.0
7.1,2.3386406E-4,1.9577841E-4,1.9577841E-4,1.0,0.0,0.002336181,0.0019560715,0.0019560715,1.0,0.0
7.2,1.4722206E-4,1.2652173E-4,1.2652173E-4,1.0,0.0,0.0014712457,0.0012644994,0.0012644994,1.0,0.0
7.3,1.0771569E-4,9.228622E-5,9.228622E-5,1.0,0.0,0.001076635,9.2248066E-4,9.2248066E-4,1.0,0.0
7.4,8.8597284E-5,7.5029464E-5,7.5029464E-5,1.0,0.0,8.8561967E-4,7.500429E-4,7.500429E-4,1.0,0.0
7.5,7.1156996E-5,5.897383E-5,5.897383E-5,1.0,0.0,7.1134215E-4,5.895833E-4,5.895833E-4,1.0,0.0
7.6,5.1149345E-5,4.0057992E-5,4.0057992E-5,1.0,0.0,5.113757E-4,4.0050913E-4,4.0050913E-4,1.0,0.0
7.7,3.1234613E-5,2.089759E-5,2.089759E-5,1.0,0.0,3.123022E-4,2.089576E-4,2.089576E-4,1.0,0.0
7.8,1.5230714E-5,7.9758765E-6,7.9758765E-6,1.0,0.0,1.522967E-4,7.9757214E-5,7.9757214E-5,1.0,0.0
7.9,6.2915915E-6,2.4112983E-6,2.4112983E-6,1.0,0.0,6.2914136E-5,2.4114026E-5,2.4114026E-5,1.0,0.0
8.0,1.7639688E-7,4.702016E-8,4.702016E-8,1.0,0.0,1.7639674E-6,4.7129527E-7,4.7129527E-7,1.0,0.0
