Magnitude,1 yr TI Prob,TD Prob,ETAS Prob,ETAS/TD Gain,ETAS Triggered Only,10 yr TI Prob,TD Prob,ETAS Prob,ETAS/TD Gain,ETAS Triggered Only
6.0,0.0010327959,0.0011320751,0.0015915543,1.4058735,4.6E-4,0.010280091,0.011270258,0.011972256,1.0622877,7.1E-4
6.1,0.0010327959,0.0011320751,0.0015915543,1.4058735,4.6E-4,0.010280091,0.011270258,0.011972256,1.0622877,7.1E-4
6.2,0.0010327959,0.0011320751,0.0015915543,1.4058735,4.6E-4,0.010280091,0.011270258,0.011972256,1.0622877,7.1E-4
6.3,8.003548E-4,8.773662E-4,0.0012470416,1.4213467,3.7E-4,0.007974784,0.00874507,0.009290259,1.0623425,5.5E-4
6.4,8.003548E-4,8.773662E-4,0.0012470416,1.4213467,3.7E-4,0.007974784,0.00874507,0.009290259,1.0623425,5.5E-4
6.5,7.401293E-4,8.115349E-4,0.0011812346,1.4555562,3.7E-4,0.0073766913,0.008091656,0.008617368,1.0649695,5.3E-4
6.6,7.025667E-4,7.7053264E-4,0.0011302553,1.4668493,3.6E-4,0.0070034964,0.0076845144,0.008200518,1.0671486,5.2E-4
6.7,6.7955407E-4,7.4499263E-4,0.0011047245,1.4828663,3.6E-4,0.006774798,0.0074308286,0.007946964,1.0694587,5.2E-4
6.8,2.971363E-4,3.2476155E-4,4.447226E-4,1.3693819,1.2E-4,0.0029673933,0.0032458105,0.0033953236,1.0460634,1.5E-4
6.9,2.2881327E-4,2.5009477E-4,3.2007726E-4,1.2798239,7.0E-5,0.002285778,0.0025009478,0.0025907226,1.0358963,9.0E-5
