Magnitude,1 yr TI Prob,TD Prob,ETAS Prob,ETAS/TD Gain,ETAS Triggered Only,10 yr TI Prob,TD Prob,ETAS Prob,ETAS/TD Gain,ETAS Triggered Only
6.0,0.007891912,0.01569571,0.015715396,1.0012542,2.0E-5,0.076174594,0.13848671,0.13852118,1.0002488,4.0E-5
6.1,0.0078097614,0.015539104,0.015558793,1.0012671,2.0E-5,0.075409345,0.13715632,0.13719083,1.0002517,4.0E-5
6.2,0.0066279583,0.013046704,0.013066443,1.001513,2.0E-5,0.064337276,0.11725405,0.11728936,1.0003011,4.0E-5
6.3,0.0059959386,0.011667927,0.011687693,1.0016941,2.0E-5,0.058367174,0.10637007,0.10640582,1.000336,4.0E-5
6.4,0.0055782744,0.010772766,0.01079255,1.0018365,2.0E-5,0.0544031,0.09919256,0.09922859,1.0003632,4.0E-5
6.5,0.0050468626,0.009694662,0.009714468,1.002043,2.0E-5,0.04933773,0.090084255,0.09012065,1.000404,4.0E-5
6.6,0.0041944524,0.007826256,0.007846099,1.0025355,2.0E-5,0.04116161,0.074854024,0.07488178,1.0003707,3.0E-5
6.7,0.004070005,0.0075890915,0.0075990157,1.0013077,1.0E-5,0.039962657,0.072703585,0.07272213,1.0002551,2.0E-5
6.8,0.0036279052,0.00661342,0.0066233533,1.001502,1.0E-5,0.03569247,0.06379891,0.063817635,1.0002935,2.0E-5
6.9,0.0030218933,0.0052791284,0.005289076,1.0018842,1.0E-5,0.029811295,0.051501602,0.05152057,1.0003684,2.0E-5
7.0,0.0025986114,0.0044608037,0.004470759,1.0022317,1.0E-5,0.025684336,0.043781694,0.043800816,1.0004368,2.0E-5
7.1,0.0022328163,0.003704336,0.003714299,1.0026895,1.0E-5,0.022105146,0.03673583,0.036755096,1.0005244,2.0E-5
7.2,0.0017986323,0.0029061958,0.0029161668,1.003431,1.0E-5,0.017841442,0.029079199,0.029098617,1.0006678,2.0E-5
7.3,0.0013405791,0.002115652,0.0021256309,1.0047166,1.0E-5,0.013325208,0.021297242,0.021307029,1.0004596,1.0E-5
7.4,9.3894306E-4,0.0014865254,0.0014965106,1.0067171,1.0E-5,0.009349857,0.015052196,0.015062045,1.0006543,1.0E-5
7.5,8.134431E-4,0.0013464936,0.0013564801,1.0074167,1.0E-5,0.008104719,0.01365213,0.013661994,1.0007225,1.0E-5
7.6,5.795553E-4,0.0010024898,0.0010124799,1.0099652,1.0E-5,0.0057804612,0.010203943,0.010213841,1.00097,1.0E-5
7.7,3.241884E-4,5.444464E-4,5.5444095E-4,1.0183573,1.0E-5,0.0032371588,0.005619835,0.005629779,1.0017694,1.0E-5
7.8,2.7679754E-4,4.920837E-4,5.020788E-4,1.0203117,1.0E-5,0.0027645302,0.005074324,0.0050842734,1.0019608,1.0E-5
7.9,1.7548777E-4,3.8526047E-4,3.9525662E-4,1.0259465,1.0E-5,0.0017534926,0.003948527,0.0039584874,1.0025226,1.0E-5
8.0,1.05766376E-4,2.302435E-4,2.4024119E-4,1.0434222,1.0E-5,0.0010571606,0.002351099,0.0023610755,1.0042434,1.0E-5
8.1,6.3687774E-5,1.2392356E-4,1.2392356E-4,1.0,0.0,6.366953E-4,0.0012705477,0.0012705477,1.0,0.0
