
X-Axis: Magnitude
Y-Axis: 1 Year Probability
Number of Data Sets: 4


DATASET #1

     Name: UCERF3-TI
   Points: 31
     Info: 

Data[x,y]:
6.0	  5.1713863E-4
6.1	  5.1713863E-4
6.2	  2.3788778E-4
6.3	  2.3788778E-4
6.4	  1.7752586E-4
6.5	  1.479309E-4
6.6	  1.1747423E-4
6.7	  9.867457E-5
6.8	  7.76117E-5
6.9	  3.56685E-5
7.0	  0.0
7.1	  0.0
7.2	  0.0
7.3	  0.0
7.4	  0.0
7.5	  0.0
7.6	  0.0
7.7	  0.0
7.8	  0.0
7.9	  0.0
8.0	  0.0
8.1	  0.0
8.2	  0.0
8.3	  0.0
8.4	  0.0
8.5	  0.0
8.6	  0.0
8.7	  0.0
8.8	  0.0
8.9	  0.0
9.0	  0.0



DATASET #2

     Name: UCERF3-TD
   Points: 31
     Info: 

Data[x,y]:
6.0	  5.316897E-4
6.1	  5.316897E-4
6.2	  2.4501883E-4
6.3	  2.4501883E-4
6.4	  1.8312587E-4
6.5	  1.5276071E-4
6.6	  1.2152085E-4
6.7	  1.0222061E-4
6.8	  8.055224E-5
6.9	  3.7254784E-5
7.0	  0.0
7.1	  0.0
7.2	  0.0
7.3	  0.0
7.4	  0.0
7.5	  0.0
7.6	  0.0
7.7	  0.0
7.8	  0.0
7.9	  0.0
8.0	  0.0
8.1	  0.0
8.2	  0.0
8.3	  0.0
8.4	  0.0
8.5	  0.0
8.6	  0.0
8.7	  0.0
8.8	  0.0
8.9	  0.0
9.0	  0.0



DATASET #3

     Name: UCERF3-ETAS
   Points: 31
     Info: 

Data[x,y]:
6.0	  0.0019909134
6.1	  0.0019909134
6.2	  8.648669E-4
6.3	  8.648669E-4
6.4	  6.9303246E-4
6.5	  5.526996E-4
6.6	  4.2148438E-4
6.7	  3.82192E-4
6.8	  2.9053533E-4
6.9	  1.3725106E-4
7.0	  0.0
7.1	  0.0
7.2	  0.0
7.3	  0.0
7.4	  0.0
7.5	  0.0
7.6	  0.0
7.7	  0.0
7.8	  0.0
7.9	  0.0
8.0	  0.0
8.1	  0.0
8.2	  0.0
8.3	  0.0
8.4	  0.0
8.5	  0.0
8.6	  0.0
8.7	  0.0
8.8	  0.0
8.9	  0.0
9.0	  0.0



DATASET #4

     Name: ETAS Triggered Only
   Points: 31
     Info: 

Data[x,y]:
6.0	  0.00146
6.1	  0.00146
6.2	  6.2E-4
6.3	  6.2E-4
6.4	  5.1E-4
6.5	  4.0E-4
6.6	  3.0E-4
6.7	  2.8E-4
6.8	  2.1E-4
6.9	  1.0E-4
7.0	  0.0
7.1	  0.0
7.2	  0.0
7.3	  0.0
7.4	  0.0
7.5	  0.0
7.6	  0.0
7.7	  0.0
7.8	  0.0
7.9	  0.0
8.0	  0.0
8.1	  0.0
8.2	  0.0
8.3	  0.0
8.4	  0.0
8.5	  0.0
8.6	  0.0
8.7	  0.0
8.8	  0.0
8.9	  0.0
9.0	  0.0


