Magnitude,1 yr TI Prob,TD Prob,ETAS Prob,ETAS/TD Gain,ETAS Triggered Only,10 yr TI Prob,TD Prob,ETAS Prob,ETAS/TD Gain,ETAS Triggered Only
6.0,8.35278E-4,8.645185E-4,8.845012E-4,1.0231143,2.0E-5,0.008321454,0.008612172,0.008651827,1.0046046,4.0E-5
6.1,8.35278E-4,8.645185E-4,8.845012E-4,1.0231143,2.0E-5,0.008321454,0.008612172,0.008651827,1.0046046,4.0E-5
6.2,8.17738E-4,8.4486604E-4,8.6484913E-4,1.0236524,2.0E-5,0.008147354,0.008417147,0.00845681,1.0047122,4.0E-5
6.3,7.961082E-4,8.201049E-4,8.400885E-4,1.0243671,2.0E-5,0.007932622,0.008171377,0.00821105,1.0048552,4.0E-5
6.4,7.67817E-4,7.8756385E-4,8.0754806E-4,1.0253748,2.0E-5,0.007651695,0.007848303,0.007887989,1.0050566,4.0E-5
6.5,7.3454727E-4,7.488031E-4,7.587956E-4,1.0133446,1.0E-5,0.0073212404,0.0074633555,0.007493132,1.0039897,3.0E-5
6.6,6.8837265E-4,6.9488434E-4,7.0487737E-4,1.0143809,1.0E-5,0.006862442,0.0069276537,0.0069574458,1.0043005,3.0E-5
6.7,5.30822E-4,5.0837593E-4,5.183708E-4,1.0196605,1.0E-5,0.0052955584,0.005072382,0.005082331,1.0019615,1.0E-5
6.8,4.4644187E-4,4.1070607E-4,4.2070195E-4,1.0243384,1.0E-5,0.0044554602,0.004099677,0.004109636,1.0024292,1.0E-5
6.9,3.2067244E-4,2.6566387E-4,2.7566124E-4,1.0376315,1.0E-5,0.003202101,0.002653601,0.0026635746,1.0037584,1.0E-5
7.0,1.6857806E-4,8.8445304E-5,8.8445304E-5,1.0,0.0,0.0016845023,8.841104E-4,8.841104E-4,1.0,0.0
7.1,1.327593E-4,4.79454E-5,4.79454E-5,1.0,0.0,0.0013268003,4.793553E-4,4.793553E-4,1.0,0.0
7.2,1.2772017E-4,4.6131667E-5,4.6131667E-5,1.0,0.0,0.0012764678,4.6122566E-4,4.6122566E-4,1.0,0.0
7.3,1.072713E-4,4.1182655E-5,4.1182655E-5,1.0,0.0,0.0010721954,4.1175485E-4,4.1175485E-4,1.0,0.0
7.4,9.0144255E-5,3.8547583E-5,3.8547583E-5,1.0,0.0,9.0107694E-4,3.854136E-4,3.854136E-4,1.0,0.0
7.5,7.827883E-5,3.4156317E-5,3.4156317E-5,1.0,0.0,7.825126E-4,3.4151482E-4,3.4151482E-4,1.0,0.0
