Magnitude,ComCat Data,Simulation Mean,Simulation Median,Simulation Mode,Simulation Minimum,Simulation Maximum,2.5 %-ile,16 %-ile,84 %-ile,97.5 %-ile
2.55,364.0,723.1846,654.0,609.0,458.0,3477.0,538.0,583.0,819.0,1446.0
2.65,287.0,574.3123,520.0,483.0,360.0,2708.0,425.0,463.0,651.0,1151.0
2.75,294.0,456.21375,413.0,383.0,278.0,2245.0,335.0,366.0,518.0,914.0
2.85,195.0,362.3639,329.0,307.0,215.0,1780.0,264.0,290.0,412.0,725.0
2.95,147.0,287.8126,261.0,244.0,167.0,1348.0,207.0,230.0,328.0,575.0
3.05,146.0,228.65607,208.0,198.0,125.0,1074.0,163.0,182.0,261.0,458.0
3.15,104.0,181.57678,165.0,153.0,96.0,880.0,128.0,144.0,208.0,364.0
3.25,112.0,144.24767,132.0,127.0,72.0,734.0,100.0,114.0,166.0,290.0
3.35,82.0,114.60929,105.0,101.0,56.0,544.0,77.0,90.0,133.0,231.0
3.45,107.0,91.00627,83.0,81.0,42.0,421.0,60.0,70.0,106.0,183.0
3.55,87.0,72.27587,66.0,64.0,29.0,356.0,47.0,55.0,85.0,146.0
3.65,65.0,57.39322,53.0,50.0,20.0,283.0,36.0,43.0,68.0,116.0
3.75,28.0,45.62179,42.0,40.0,15.0,217.0,27.0,34.0,55.0,92.0
3.85,31.0,36.20145,33.0,32.0,6.0,186.0,21.0,26.0,44.0,74.0
3.95,25.0,28.77646,27.0,25.0,7.0,137.0,16.0,21.0,35.0,59.0
4.05,20.0,22.8725,21.0,20.0,4.0,122.0,12.0,16.0,29.0,47.0
4.15,13.0,18.1556,17.0,16.0,1.0,87.0,9.0,12.0,23.0,38.0
4.25,6.0,14.42277,13.0,13.0,1.0,71.0,6.0,9.0,19.0,30.0
4.35,9.0,11.4536,11.0,10.0,0.0,62.0,4.0,7.0,15.0,24.0
4.45,6.0,9.1196,8.0,8.0,0.0,48.0,3.0,5.0,13.0,20.0
4.55,10.0,7.22655,7.0,6.0,0.0,39.0,2.0,4.0,10.0,16.0
4.65,6.0,5.74733,5.0,5.0,0.0,32.0,1.0,3.0,8.0,13.0
4.75,3.0,4.56636,4.0,4.0,0.0,25.0,1.0,2.0,7.0,11.0
4.85,5.0,3.61943,3.0,3.0,0.0,26.0,0.0,2.0,6.0,9.0
4.95,2.0,2.88474,3.0,2.0,0.0,18.0,0.0,1.0,5.0,7.0
5.05,1.0,2.28238,2.0,2.0,0.0,19.0,0.0,1.0,4.0,6.0
5.15,0.0,1.80326,2.0,1.0,0.0,15.0,0.0,0.0,3.0,5.0
5.25,0.0,1.4428,1.0,1.0,0.0,12.0,0.0,0.0,3.0,5.0
5.35,0.0,1.14566,1.0,1.0,0.0,9.0,0.0,0.0,2.0,4.0
5.45,1.0,0.90945,1.0,0.0,0.0,9.0,0.0,0.0,2.0,3.0
5.55,1.0,0.728,1.0,0.0,0.0,8.0,0.0,0.0,2.0,3.0
5.65,0.0,0.56897,0.0,0.0,0.0,7.0,0.0,0.0,1.0,3.0
5.75,0.0,0.45607,0.0,0.0,0.0,7.0,0.0,0.0,1.0,2.0
5.85,0.0,0.35583,0.0,0.0,0.0,6.0,0.0,0.0,1.0,2.0
5.95,0.0,0.25174,0.0,0.0,0.0,5.0,0.0,0.0,1.0,2.0
6.05,0.0,0.23592,0.0,0.0,0.0,5.0,0.0,0.0,1.0,2.0
6.15,0.0,0.20537,0.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0
6.25,0.0,0.09691,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0
6.35,0.0,0.0771,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0
6.45,0.0,0.0527,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0
6.55,0.0,0.0286,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0
6.65,0.0,0.02719,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0
6.75,0.0,0.02105,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
6.85,0.0,0.02084,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
6.95,0.0,0.01537,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
7.05,0.0,0.00891,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
7.15,0.0,0.01271,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
7.25,0.0,0.01295,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
7.35,0.0,0.00356,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
7.45,0.0,0.00561,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7.55,0.0,0.00865,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
7.65,0.0,0.00719,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7.75,0.0,9.7E-4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7.85,0.0,9.8E-4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7.95,0.0,7.0E-4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8.05,0.0,2.8E-4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8.15,0.0,5.0E-5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
