Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 mo Probability,1 mo Supra-Seis Prob,Primary Aftershocks Mean
2.5,2915.5032,2186.0,6710.0,2566.0,2461.0,1.0,0.19834927,1690.1632
2.6,2315.9849,1730.0,5345.0,2040.0,1937.0,1.0,0.19834927,1342.6775
2.7,1839.4419,1367.0,4259.0,1620.0,1472.0,1.0,0.19834927,1066.3794
2.8,1461.1799,1081.0,3342.0,1288.0,1185.0,1.0,0.19834927,847.0258
2.9,1160.5262,856.0,2680.0,1023.0,1016.0,1.0,0.19834927,672.646
3.0,921.77246,675.0,2124.0,814.0,777.0,1.0,0.19834927,534.2053
3.1,732.04297,532.0,1682.0,647.0,632.0,1.0,0.19834927,424.34546
3.2,581.49365,419.0,1352.0,515.0,473.0,1.0,0.19834927,337.14963
3.3,461.89243,330.0,1075.0,409.0,390.0,1.0,0.19834927,267.77112
3.4,366.96463,259.0,854.0,325.0,312.0,1.0,0.19834927,212.76628
3.5,291.33826,202.0,678.0,259.0,252.0,1.0,0.19834927,168.94498
3.6,231.35071,158.0,540.0,206.0,203.0,1.0,0.19834927,134.11633
3.7,183.65321,124.0,430.0,163.0,158.0,1.0,0.19834927,106.480415
3.8,145.771,96.0,342.0,130.0,122.0,1.0,0.19834927,84.4926
3.9,115.77768,74.0,274.0,103.0,99.0,1.0,0.19834927,67.08673
4.0,91.94995,57.0,216.0,82.0,76.0,1.0,0.19834927,53.290318
4.1,73.012314,44.0,174.0,65.0,61.0,1.0,0.19834927,42.282852
4.2,57.909473,33.0,138.0,52.0,51.0,1.0,0.19834927,33.565964
4.3,46.017555,25.0,109.0,41.0,37.0,1.0,0.19834927,26.66409
4.4,36.54841,19.0,87.0,33.0,29.0,1.0,0.19834927,21.155378
4.5,29.0,14.0,69.0,26.0,23.0,1.0,0.19834927,16.78331
4.6,23.02345,10.0,55.0,21.0,20.0,1.0,0.19834927,13.339447
4.7,18.207783,7.0,44.0,16.0,16.0,1.0,0.19834927,10.552601
4.8,14.437573,5.0,35.0,13.0,11.0,1.0,0.19834927,8.356216
4.9,11.422377,4.0,28.0,10.0,9.0,0.999869,0.19834927,6.61994
5.0,9.010874,2.0,23.0,8.0,7.0,0.9985589,0.19834927,5.2356873
5.1,7.104415,1.0,19.0,6.0,5.0,0.99515265,0.19834927,4.146993
5.2,5.6022534,1.0,15.0,5.0,4.0,0.98611295,0.19834927,3.2692258
5.3,4.3969607,0.0,13.0,4.0,3.0,0.96580637,0.19834927,2.5605922
5.4,3.428796,0.0,10.0,3.0,2.0,0.9338399,0.19834927,1.9926634
5.5,2.686755,0.0,8.0,2.0,1.0,0.8809118,0.19834927,1.5662256
5.6,2.0732346,0.0,7.0,2.0,1.0,0.81370366,0.19834927,1.206734
5.7,1.5919036,0.0,6.0,1.0,1.0,0.73169136,0.19834927,0.9258483
5.8,1.2052928,0.0,5.0,1.0,0.0,0.63592297,0.19834927,0.7064064
5.9,0.9116992,0.0,4.0,1.0,0.0,0.5427748,0.19795625,0.5363553
6.0,0.69658065,0.0,3.0,0.0,0.0,0.4506747,0.19795625,0.40586925
6.1,0.50845015,0.0,3.0,0.0,0.0,0.35726452,0.17044413,0.29804796
6.2,0.33420673,0.0,2.0,0.0,0.0,0.25651774,0.13022403,0.19756322
6.3,0.25625575,0.0,2.0,0.0,0.0,0.2051618,0.11384777,0.15079261
6.4,0.19389492,0.0,2.0,0.0,0.0,0.15760514,0.0948513,0.10978645
6.5,0.14751735,0.0,1.0,0.0,0.0,0.1234115,0.08384646,0.083584435
6.6,0.12066029,0.0,1.0,0.0,0.0,0.10559413,0.07821302,0.07100747
6.7,0.09982969,0.0,1.0,0.0,0.0,0.08856282,0.06943534,0.05895454
6.8,0.07939211,0.0,1.0,0.0,0.0,0.07297262,0.06000262,0.047687672
6.9,0.06170575,0.0,1.0,0.0,0.0,0.058561508,0.050700903,0.037599895
7.0,0.050831914,0.0,1.0,0.0,0.0,0.04899777,0.04441242,0.03131141
7.1,0.04401939,0.0,1.0,0.0,0.0,0.042709287,0.03995808,0.027119089
7.2,0.035372723,0.0,1.0,0.0,0.0,0.03419363,0.032490503,0.020961614
7.3,0.026071008,0.0,1.0,0.0,0.0,0.025153937,0.023843836,0.0155902
7.4,0.022533735,0.0,0.0,0.0,0.0,0.021747675,0.021485655,0.013363029
7.5,0.017424341,0.0,0.0,0.0,0.0,0.016900301,0.016769292,0.010349797
7.6,0.010218787,0.0,0.0,0.0,0.0,0.010087777,0.010087777,0.006157474
7.7,0.0035372723,0.0,0.0,0.0,0.0,0.0035372723,0.0035372723,0.0022271716
7.8,0.0022271716,0.0,0.0,0.0,0.0,0.0022271716,0.0022271716,0.001572121
7.9,0.0011790908,0.0,0.0,0.0,0.0,0.0011790908,0.0011790908,9.170706E-4
8.0,2.6202018E-4,0.0,0.0,0.0,0.0,2.6202018E-4,2.6202018E-4,1.3101009E-4
8.1,1.3101009E-4,0.0,0.0,0.0,0.0,1.3101009E-4,1.3101009E-4,1.3101009E-4
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
