Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 wk Probability,1 wk Supra-Seis Prob,Primary Aftershocks Mean
2.5,2239.6963,1755.0,4488.0,2014.0,1867.0,1.0,0.15865321,1430.9814
2.6,1779.0573,1385.0,3548.0,1602.0,1564.0,1.0,0.15865321,1136.7593
2.7,1413.0875,1096.0,2827.0,1273.0,1241.0,1.0,0.15865321,902.8653
2.8,1122.5471,866.0,2241.0,1011.0,958.0,1.0,0.15865321,717.1801
2.9,891.5476,683.0,1789.0,804.0,776.0,1.0,0.15865321,569.5339
3.0,708.13794,538.0,1429.0,639.0,625.0,1.0,0.15865321,452.33145
3.1,562.3769,424.0,1142.0,508.0,488.0,1.0,0.15865321,359.30655
3.2,446.771,333.0,911.0,404.0,383.0,1.0,0.15865321,285.5264
3.3,355.04572,261.0,722.0,321.0,302.0,1.0,0.15865321,226.84135
3.4,282.10822,204.0,574.0,255.0,255.0,1.0,0.15865321,180.27919
3.5,223.891,159.0,458.0,203.0,200.0,1.0,0.15865321,143.10127
3.6,177.8179,124.0,367.0,162.0,158.0,1.0,0.15865321,113.6126
3.7,141.1914,97.0,288.0,129.0,118.0,1.0,0.15865321,90.206345
3.8,112.02437,75.0,231.0,102.0,98.0,1.0,0.15865321,71.56321
3.9,88.97446,58.0,183.0,81.0,78.0,1.0,0.15865321,56.82707
4.0,70.661995,44.0,146.0,65.0,57.0,1.0,0.15865321,45.124985
4.1,56.10507,34.0,119.0,51.0,52.0,1.0,0.15865321,35.808987
4.2,44.50085,26.0,93.0,41.0,39.0,1.0,0.15865321,28.425652
4.3,35.372463,19.0,75.0,32.0,32.0,1.0,0.15865321,22.588236
4.4,28.089611,14.0,60.0,26.0,24.0,1.0,0.15865321,17.925455
4.5,22.300669,10.0,48.0,20.0,19.0,1.0,0.15865321,14.233198
4.6,17.68741,8.0,39.0,16.0,15.0,1.0,0.15865321,11.301062
4.7,14.002358,5.0,32.0,13.0,11.0,1.0,0.15865321,8.9436655
