
X-Axis: Magnitude
Y-Axis: 3 Year Probability
Number of Data Sets: 4


DATASET #1

     Name: UCERF3-TI
   Points: 31
     Info: 

Data[x,y]:
6.0	  0.0020185246
6.1	  0.0020185246
6.2	  0.0020185246
6.3	  0.0014785219
6.4	  0.0014785219
6.5	  0.0012748998
6.6	  0.0011107022
6.7	  9.888117E-4
6.8	  8.7057345E-4
6.9	  7.5657194E-4
7.0	  6.750118E-4
7.1	  6.5435225E-4
7.2	  6.514716E-4
7.3	  6.451563E-4
7.4	  6.3438306E-4
7.5	  6.10721E-4
7.6	  5.383166E-4
7.7	  4.6625308E-4
7.8	  1.6217007E-5
7.9	  1.335311E-7
8.0	  0.0
8.1	  0.0
8.2	  0.0
8.3	  0.0
8.4	  0.0
8.5	  0.0
8.6	  0.0
8.7	  0.0
8.8	  0.0
8.9	  0.0
9.0	  0.0



DATASET #2

     Name: UCERF3-TD
   Points: 31
     Info: 

Data[x,y]:
6.0	  0.0024635405
6.1	  0.0024635405
6.2	  0.0024635405
6.3	  0.0017522952
6.4	  0.0017522952
6.5	  0.0014916663
6.6	  0.0012859551
6.7	  0.0011358991
6.8	  9.918874E-4
6.9	  8.5483503E-4
7.0	  7.582958E-4
7.1	  7.343233E-4
7.2	  7.310627E-4
7.3	  7.2397874E-4
7.4	  7.118847E-4
7.5	  6.8569055E-4
7.6	  6.040356E-4
7.7	  5.2284636E-4
7.8	  1.7138727E-5
7.9	  1.3929973E-7
8.0	  0.0
8.1	  0.0
8.2	  0.0
8.3	  0.0
8.4	  0.0
8.5	  0.0
8.6	  0.0
8.7	  0.0
8.8	  0.0
8.9	  0.0
9.0	  0.0



DATASET #3

     Name: UCERF3-ETAS
   Points: 31
     Info: 

Data[x,y]:
6.0	  0.0026430972
6.1	  0.0026430972
6.2	  0.0026430972
6.3	  0.0019319798
6.4	  0.0019319798
6.5	  0.0016713978
6.6	  0.0014657236
6.7	  0.0013156947
6.8	  0.0011617187
6.9	  0.0010146982
7.0	  9.181745E-4
7.1	  8.8421314E-4
7.2	  8.809531E-4
7.3	  8.738701E-4
7.4	  8.6177787E-4
7.5	  8.255945E-4
7.6	  7.339571E-4
7.7	  6.227941E-4
7.8	  1.7138727E-5
7.9	  1.3929973E-7
8.0	  0.0
8.1	  0.0
8.2	  0.0
8.3	  0.0
8.4	  0.0
8.5	  0.0
8.6	  0.0
8.7	  0.0
8.8	  0.0
8.9	  0.0
9.0	  0.0



DATASET #4

     Name: ETAS Triggered Only
   Points: 31
     Info: 

Data[x,y]:
6.0	  1.8E-4
6.1	  1.8E-4
6.2	  1.8E-4
6.3	  1.8E-4
6.4	  1.8E-4
6.5	  1.8E-4
6.6	  1.8E-4
6.7	  1.8E-4
6.8	  1.7E-4
6.9	  1.6E-4
7.0	  1.6E-4
7.1	  1.5E-4
7.2	  1.5E-4
7.3	  1.5E-4
7.4	  1.5E-4
7.5	  1.4E-4
7.6	  1.3E-4
7.7	  1.0E-4
7.8	  0.0
7.9	  0.0
8.0	  0.0
8.1	  0.0
8.2	  0.0
8.3	  0.0
8.4	  0.0
8.5	  0.0
8.6	  0.0
8.7	  0.0
8.8	  0.0
8.9	  0.0
9.0	  0.0


