Magnitude,1 yr TI Prob,TD Prob,ETAS Prob,ETAS/TD Gain,ETAS Triggered Only,10 yr TI Prob,TD Prob,ETAS Prob,ETAS/TD Gain,ETAS Triggered Only
6.0,0.0011685267,0.0012337028,0.0013036164,1.0566697,7.0E-5,0.011624013,0.012273051,0.0123915775,1.0096575,1.2E-4
6.1,0.0011685267,0.0012337028,0.0013036164,1.0566697,7.0E-5,0.011624013,0.012273051,0.0123915775,1.0096575,1.2E-4
6.2,5.623952E-4,5.9287634E-4,6.128645E-4,1.0337138,2.0E-5,0.00560974,0.005913365,0.0059630694,1.0084054,5.0E-5
6.3,5.623952E-4,5.9287634E-4,6.128645E-4,1.0337138,2.0E-5,0.00560974,0.005913365,0.0059630694,1.0084054,5.0E-5
6.4,4.0766477E-4,4.297441E-4,4.3973982E-4,1.0232596,1.0E-5,0.0040691774,0.0042892774,0.0043191486,1.0069642,3.0E-5
6.5,3.390332E-4,3.5740976E-4,3.674062E-4,1.0279691,1.0E-5,0.003385164,0.0035684456,0.0035983387,1.0083771,3.0E-5
6.6,2.9122844E-4,3.0707807E-4,3.0707807E-4,1.0,0.0,0.0029084706,0.003066611,0.0030865497,1.0065019,2.0E-5
6.7,2.4447302E-4,2.577526E-4,2.577526E-4,1.0,0.0,0.0024420423,0.002574593,0.0025845673,1.0038741,1.0E-5
6.8,1.8566006E-4,1.9575673E-4,1.9575673E-4,1.0,0.0,0.0018550502,0.001955884,0.001955884,1.0,0.0
6.9,1.3215111E-4,1.3936001E-4,1.3936001E-4,1.0,0.0,0.0013207254,0.0013927538,0.0013927538,1.0,0.0
7.0,8.913424E-5,9.401876E-5,9.401876E-5,1.0,0.0,8.9098496E-4,9.398064E-4,9.398064E-4,1.0,0.0
7.1,5.6901354E-5,5.999132E-5,5.999132E-5,1.0,0.0,5.6886784E-4,5.99761E-4,5.99761E-4,1.0,0.0
7.2,3.1654577E-5,3.3327455E-5,3.3327455E-5,1.0,0.0,3.1650066E-4,3.332314E-4,3.332314E-4,1.0,0.0
