
X-Axis: Magnitude
Y-Axis: 4 Year Probability
Number of Data Sets: 4


DATASET #1

     Name: UCERF3-TI
   Points: 31
     Info: 

Data[x,y]:
6.0	  0.016139153
6.1	  0.016139153
6.2	  0.016139153
6.3	  0.010933585
6.4	  0.010933585
6.5	  0.010066401
6.6	  0.010056281
6.7	  0.008688197
6.8	  0.007417957
6.9	  0.006485529
7.0	  0.00456803
7.1	  0.0031813353
7.2	  0.0015325027
7.3	  3.7763783E-4
7.4	  1.6238733E-5
7.5	  0.0
7.6	  0.0
7.7	  0.0
7.8	  0.0
7.9	  0.0
8.0	  0.0
8.1	  0.0
8.2	  0.0
8.3	  0.0
8.4	  0.0
8.5	  0.0
8.6	  0.0
8.7	  0.0
8.8	  0.0
8.9	  0.0
9.0	  0.0



DATASET #2

     Name: UCERF3-TD
   Points: 31
     Info: 

Data[x,y]:
6.0	  0.018646687
6.1	  0.018646687
6.2	  0.018646687
6.3	  0.012371147
6.4	  0.012371147
6.5	  0.011357452
6.6	  0.011347094
6.7	  0.009763454
6.8	  0.008314017
6.9	  0.0072574406
7.0	  0.0050969846
7.1	  0.0035496142
7.2	  0.0017071185
7.3	  4.1783563E-4
7.4	  1.673269E-5
7.5	  0.0
7.6	  0.0
7.7	  0.0
7.8	  0.0
7.9	  0.0
8.0	  0.0
8.1	  0.0
8.2	  0.0
8.3	  0.0
8.4	  0.0
8.5	  0.0
8.6	  0.0
8.7	  0.0
8.8	  0.0
8.9	  0.0
9.0	  0.0



DATASET #3

     Name: UCERF3-ETAS
   Points: 31
     Info: 

Data[x,y]:
6.0	  0.018666314
6.1	  0.018666314
6.2	  0.018666314
6.3	  0.012381023
6.4	  0.012381023
6.5	  0.011367339
6.6	  0.011356981
6.7	  0.009773357
6.8	  0.008323934
6.9	  0.0072574406
7.0	  0.0050969846
7.1	  0.0035496142
7.2	  0.0017071185
7.3	  4.1783563E-4
7.4	  1.673269E-5
7.5	  0.0
7.6	  0.0
7.7	  0.0
7.8	  0.0
7.9	  0.0
8.0	  0.0
8.1	  0.0
8.2	  0.0
8.3	  0.0
8.4	  0.0
8.5	  0.0
8.6	  0.0
8.7	  0.0
8.8	  0.0
8.9	  0.0
9.0	  0.0



DATASET #4

     Name: ETAS Triggered Only
   Points: 31
     Info: 

Data[x,y]:
6.0	  2.0E-5
6.1	  2.0E-5
6.2	  2.0E-5
6.3	  1.0E-5
6.4	  1.0E-5
6.5	  1.0E-5
6.6	  1.0E-5
6.7	  1.0E-5
6.8	  1.0E-5
6.9	  0.0
7.0	  0.0
7.1	  0.0
7.2	  0.0
7.3	  0.0
7.4	  0.0
7.5	  0.0
7.6	  0.0
7.7	  0.0
7.8	  0.0
7.9	  0.0
8.0	  0.0
8.1	  0.0
8.2	  0.0
8.3	  0.0
8.4	  0.0
8.5	  0.0
8.6	  0.0
8.7	  0.0
8.8	  0.0
8.9	  0.0
9.0	  0.0


