
X-Axis: Magnitude
Y-Axis: 3 Year Probability
Number of Data Sets: 4


DATASET #1

     Name: UCERF3-TI
   Points: 31
     Info: 

Data[x,y]:
6.0	  0.008420097
6.1	  0.008420097
6.2	  0.008420097
6.3	  0.005262531
6.4	  0.005262531
6.5	  0.001909235
6.6	  0.0013063047
6.7	  0.0011571734
6.8	  8.686314E-4
6.9	  7.8461546E-4
7.0	  7.490812E-4
7.1	  6.919436E-4
7.2	  6.049042E-4
7.3	  5.2951806E-4
7.4	  4.7370812E-4
7.5	  4.0021708E-4
7.6	  3.6466747E-4
7.7	  2.172226E-4
7.8	  1.1840509E-5
7.9	  3.4838732E-7
8.0	  0.0
8.1	  0.0
8.2	  0.0
8.3	  0.0
8.4	  0.0
8.5	  0.0
8.6	  0.0
8.7	  0.0
8.8	  0.0
8.9	  0.0
9.0	  0.0



DATASET #2

     Name: UCERF3-TD
   Points: 31
     Info: 

Data[x,y]:
6.0	  0.015234548
6.1	  0.015234548
6.2	  0.015234548
6.3	  0.009217701
6.4	  0.009217701
6.5	  0.002418146
6.6	  0.001363492
6.7	  0.0011511237
6.8	  7.5306924E-4
6.9	  6.432704E-4
7.0	  5.9734436E-4
7.1	  5.344305E-4
7.2	  4.436894E-4
7.3	  3.7764135E-4
7.4	  3.3141437E-4
7.5	  2.726321E-4
7.6	  2.4456237E-4
7.7	  1.2154586E-4
7.8	  4.897219E-6
7.9	  1.794872E-7
8.0	  0.0
8.1	  0.0
8.2	  0.0
8.3	  0.0
8.4	  0.0
8.5	  0.0
8.6	  0.0
8.7	  0.0
8.8	  0.0
8.9	  0.0
9.0	  0.0



DATASET #3

     Name: UCERF3-ETAS
   Points: 31
     Info: 

Data[x,y]:
6.0	  0.015352719
6.1	  0.015352719
6.2	  0.015352719
6.3	  0.009277147
6.4	  0.009277147
6.5	  0.0024281219
6.6	  0.0013734783
6.7	  0.0011611121
6.8	  7.6306175E-4
6.9	  6.432704E-4
7.0	  5.9734436E-4
7.1	  5.344305E-4
7.2	  4.436894E-4
7.3	  3.7764135E-4
7.4	  3.3141437E-4
7.5	  2.726321E-4
7.6	  2.4456237E-4
7.7	  1.2154586E-4
7.8	  4.897219E-6
7.9	  1.794872E-7
8.0	  0.0
8.1	  0.0
8.2	  0.0
8.3	  0.0
8.4	  0.0
8.5	  0.0
8.6	  0.0
8.7	  0.0
8.8	  0.0
8.9	  0.0
9.0	  0.0



DATASET #4

     Name: ETAS Triggered Only
   Points: 31
     Info: 

Data[x,y]:
6.0	  1.2E-4
6.1	  1.2E-4
6.2	  1.2E-4
6.3	  6.0E-5
6.4	  6.0E-5
6.5	  1.0E-5
6.6	  1.0E-5
6.7	  1.0E-5
6.8	  1.0E-5
6.9	  0.0
7.0	  0.0
7.1	  0.0
7.2	  0.0
7.3	  0.0
7.4	  0.0
7.5	  0.0
7.6	  0.0
7.7	  0.0
7.8	  0.0
7.9	  0.0
8.0	  0.0
8.1	  0.0
8.2	  0.0
8.3	  0.0
8.4	  0.0
8.5	  0.0
8.6	  0.0
8.7	  0.0
8.8	  0.0
8.9	  0.0
9.0	  0.0


