Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 d Probability,1 d Supra-Seis Prob,Primary Aftershocks Mean
2.5,1446.9255,1203.0,2403.0,1349.0,1315.0,1.0,0.10568,1064.3408
2.6,1149.316,950.0,1906.0,1072.0,1035.0,1.0,0.10568,845.40814
2.7,912.9235,750.0,1515.0,852.0,822.0,1.0,0.10568,671.52716
2.8,725.14966,591.0,1206.0,678.0,651.0,1.0,0.10568,533.39197
2.9,575.95135,465.0,959.0,539.0,523.0,1.0,0.10568,423.66092
3.0,457.48718,366.0,763.0,429.0,416.0,1.0,0.10568,336.5273
3.1,363.39206,287.0,605.0,341.0,334.0,1.0,0.10568,267.3258
3.2,288.63113,225.0,481.0,271.0,266.0,1.0,0.10568,212.309
3.3,229.23148,176.0,384.0,215.0,205.0,1.0,0.10568,168.62152
3.4,182.0692,137.0,305.0,171.0,166.0,1.0,0.10568,133.92896
3.5,144.59023,107.0,243.0,136.0,131.0,1.0,0.10568,106.37015
3.6,114.81595,82.0,194.0,108.0,108.0,1.0,0.10568,84.46532
3.7,91.16279,64.0,154.0,86.0,85.0,1.0,0.10568,67.05937
3.8,72.36939,49.0,123.0,68.0,68.0,1.0,0.10568,53.23949
3.9,57.46139,37.0,99.0,54.0,51.0,1.0,0.10568,42.27385
4.0,45.62835,28.0,79.0,43.0,40.0,1.0,0.10568,33.56905
4.1,36.22929,21.0,63.0,34.0,32.0,1.0,0.10568,26.65043
4.2,28.74459,16.0,51.0,27.0,26.0,1.0,0.10568,21.14024
4.3,22.80044,12.0,41.0,21.0,20.0,1.0,0.10568,16.76826
4.4,18.08052,9.0,33.0,17.0,16.0,1.0,0.10568,13.29912
4.5,14.33468,6.0,27.0,13.0,13.0,1.0,0.10568,10.54441
4.6,11.36258,4.0,22.0,11.0,10.0,0.9999,0.10568,8.35477
4.7,8.99827,3.0,18.0,8.0,8.0,0.99941,0.10568,6.6167
4.8,7.11991,2.0,15.0,7.0,6.0,0.99757,0.10568,5.23264
4.9,5.62947,1.0,13.0,5.0,4.0,0.99134,0.10568,4.14063
5.0,4.44362,1.0,11.0,4.0,3.0,0.97748,0.10568,3.26758
5.1,3.50432,0.0,9.0,3.0,3.0,0.95105,0.10568,2.5793
5.2,2.75503,0.0,8.0,2.0,2.0,0.90883,0.10568,2.02624
5.3,2.16279,0.0,6.0,2.0,1.0,0.84929,0.10568,1.59088
5.4,1.69113,0.0,5.0,1.0,1.0,0.774,0.10568,1.24419
5.5,1.31813,0.0,5.0,1.0,1.0,0.68858,0.10568,0.97005
5.6,1.02093,0.0,4.0,1.0,0.0,0.59804,0.10567,0.75103
5.7,0.78341,0.0,3.0,1.0,0.0,0.50623,0.10567,0.57706
5.8,0.59489,0.0,3.0,0.0,0.0,0.41669,0.10567,0.43865
5.9,0.449,0.0,2.0,0.0,0.0,0.33732,0.10563,0.33053
6.0,0.34158,0.0,2.0,0.0,0.0,0.27031,0.10561,0.25069
6.1,0.25015,0.0,2.0,0.0,0.0,0.20802,0.09212,0.18437
6.2,0.1631,0.0,1.0,0.0,0.0,0.14262,0.07127,0.12023
6.3,0.12353,0.0,1.0,0.0,0.0,0.11096,0.06123,0.09198
6.4,0.09306,0.0,1.0,0.0,0.0,0.08425,0.05255,0.06903
6.5,0.07239,0.0,1.0,0.0,0.0,0.06631,0.04605,0.05367
6.6,0.06039,0.0,1.0,0.0,0.0,0.05668,0.04256,0.04588
6.7,0.04933,0.0,1.0,0.0,0.0,0.04666,0.03715,0.03774
6.8,0.04042,0.0,1.0,0.0,0.0,0.03875,0.0324,0.03113
6.9,0.03193,0.0,1.0,0.0,0.0,0.03097,0.02671,0.02492
7.0,0.02494,0.0,0.0,0.0,0.0,0.02443,0.02173,0.01937
7.1,0.02058,0.0,0.0,0.0,0.0,0.02028,0.01874,0.01598
7.2,0.01511,0.0,0.0,0.0,0.0,0.01494,0.01412,0.01164
7.3,0.01033,0.0,0.0,0.0,0.0,0.01021,0.00977,0.00794
7.4,0.00913,0.0,0.0,0.0,0.0,0.00905,0.00885,0.00704
7.5,0.00691,0.0,0.0,0.0,0.0,0.00687,0.00681,0.00523
7.6,0.00364,0.0,0.0,0.0,0.0,0.00362,0.00361,0.00282
7.7,0.00112,0.0,0.0,0.0,0.0,0.00112,0.00112,8.7E-4
7.8,6.3E-4,0.0,0.0,0.0,0.0,6.3E-4,6.3E-4,5.1E-4
7.9,3.1E-4,0.0,0.0,0.0,0.0,3.1E-4,3.1E-4,2.8E-4
8.0,1.2E-4,0.0,0.0,0.0,0.0,1.2E-4,1.2E-4,1.0E-4
8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
