Subsection Index,Subsection Name,Total 10 Year Mean Count,Total 1 Day Prob,Total 1 Week Prob,Total 1 Month Prob,Total 1 Year Prob,Total 10 Year Prob,Triggered 10 Year Mean Count,Triggered 1 Day Prob,Triggered 1 Week Prob,Triggered 1 Month Prob,Triggered 1 Year Prob,Triggered 10 Year Prob,Triggered 10 Year Primary Mean Count
22,"Antelope Valley 2011, Subsection 1",0.00388,0.0,0.0,1.0E-5,3.9E-4,0.00388,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,"Antelope Valley 2011, Subsection 2",0.00445,0.0,0.0,1.0E-5,4.9E-4,0.00443,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,"Antelope Valley 2011, Subsection 3",0.00453,0.0,0.0,3.0E-5,4.8E-4,0.00453,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,"Antelope Valley 2011, Subsection 4",0.00401,0.0,0.0,3.0E-5,4.3E-4,0.00401,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,"Antelope Valley 2011, Subsection 5",0.00356,0.0,0.0,3.0E-5,4.0E-4,0.00356,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,"Ash Hill, Subsection 0",0.00356,3.1E-4,6.0E-4,8.9E-4,0.00144,0.00356,0.002,3.0E-4,5.8E-4,8.6E-4,0.00128,0.002,3.2E-4
28,"Ash Hill, Subsection 1",0.0041,3.5E-4,7.0E-4,0.00103,0.00166,0.0041,0.00229,3.4E-4,6.8E-4,0.001,0.00148,0.00229,3.8E-4
29,"Ash Hill, Subsection 2",0.00496,3.9E-4,7.7E-4,0.00119,0.00198,0.00495,0.00267,3.8E-4,7.5E-4,0.00115,0.00174,0.00266,4.8E-4
30,"Ash Hill, Subsection 3",0.00556,4.4E-4,8.6E-4,0.0013,0.00224,0.00554,0.00304,4.3E-4,8.4E-4,0.00126,0.00199,0.00302,5.3E-4
31,"Ash Hill, Subsection 4",0.00566,5.3E-4,9.7E-4,0.00136,0.00235,0.00566,0.0032,5.2E-4,9.5E-4,0.00133,0.00214,0.0032,5.4E-4
32,"Ash Hill, Subsection 5",0.00514,5.0E-4,9.3E-4,0.00128,0.00223,0.00514,0.00298,4.9E-4,9.1E-4,0.00125,0.00202,0.00298,5.2E-4
33,"Ash Hill, Subsection 6",0.00448,4.7E-4,8.4E-4,0.00113,0.00199,0.00448,0.00269,4.7E-4,8.3E-4,0.00112,0.00182,0.00269,4.9E-4
34,"Ash Hill, Subsection 7",0.00413,4.3E-4,7.9E-4,0.00106,0.00182,0.00413,0.00249,4.3E-4,7.8E-4,0.00105,0.00167,0.00249,4.4E-4
35,"Baker, Subsection 0",4.8E-4,3.0E-5,6.0E-5,7.0E-5,1.2E-4,4.8E-4,1.0E-4,3.0E-5,6.0E-5,7.0E-5,8.0E-5,1.0E-4,4.0E-5
36,"Baker, Subsection 1",5.3E-4,3.0E-5,6.0E-5,7.0E-5,1.2E-4,5.3E-4,1.1E-4,3.0E-5,6.0E-5,7.0E-5,8.0E-5,1.1E-4,4.0E-5
37,"Baker, Subsection 2",5.7E-4,3.0E-5,6.0E-5,7.0E-5,1.2E-4,5.7E-4,1.1E-4,3.0E-5,6.0E-5,7.0E-5,8.0E-5,1.1E-4,4.0E-5
38,"Baker, Subsection 3",6.7E-4,3.0E-5,6.0E-5,7.0E-5,1.5E-4,6.7E-4,1.4E-4,3.0E-5,6.0E-5,7.0E-5,1.0E-4,1.4E-4,4.0E-5
39,"Baker, Subsection 4",6.6E-4,4.0E-5,7.0E-5,8.0E-5,1.6E-4,6.6E-4,1.7E-4,4.0E-5,7.0E-5,8.0E-5,1.2E-4,1.7E-4,5.0E-5
40,"Baker, Subsection 5",6.3E-4,5.0E-5,8.0E-5,9.0E-5,1.8E-4,6.3E-4,1.8E-4,5.0E-5,8.0E-5,9.0E-5,1.3E-4,1.8E-4,6.0E-5
41,"Baker, Subsection 6",6.3E-4,5.0E-5,8.0E-5,9.0E-5,1.8E-4,6.3E-4,1.8E-4,5.0E-5,8.0E-5,9.0E-5,1.3E-4,1.8E-4,6.0E-5
42,"Baker, Subsection 7",6.0E-4,5.0E-5,7.0E-5,8.0E-5,1.8E-4,6.0E-4,1.7E-4,5.0E-5,7.0E-5,8.0E-5,1.2E-4,1.7E-4,5.0E-5
43,"Baker, Subsection 8",5.2E-4,5.0E-5,7.0E-5,8.0E-5,1.6E-4,5.2E-4,1.5E-4,5.0E-5,7.0E-5,8.0E-5,1.1E-4,1.5E-4,5.0E-5
44,"Baker, Subsection 9",4.9E-4,6.0E-5,8.0E-5,9.0E-5,1.6E-4,4.9E-4,1.4E-4,6.0E-5,8.0E-5,9.0E-5,1.2E-4,1.4E-4,5.0E-5
45,"Baker, Subsection 10",4.6E-4,5.0E-5,7.0E-5,8.0E-5,1.4E-4,4.6E-4,1.3E-4,5.0E-5,7.0E-5,8.0E-5,1.1E-4,1.3E-4,4.0E-5
46,"Baker, Subsection 11",5.0E-4,8.0E-5,1.0E-4,1.1E-4,1.7E-4,5.0E-4,1.6E-4,8.0E-5,1.0E-4,1.1E-4,1.4E-4,1.6E-4,4.0E-5
47,"Baker, Subsection 12",6.0E-4,9.0E-5,1.1E-4,1.2E-4,2.1E-4,6.0E-4,1.7E-4,9.0E-5,1.1E-4,1.2E-4,1.5E-4,1.7E-4,4.0E-5
48,"Baker, Subsection 13",5.9E-4,8.0E-5,1.0E-4,1.1E-4,2.0E-4,5.9E-4,1.6E-4,8.0E-5,1.0E-4,1.1E-4,1.4E-4,1.6E-4,3.0E-5
49,"Bartlett Springs 2011 CFM, Subsection 0",0.01076,0.0,0.0,5.0E-5,8.5E-4,0.01076,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,"Bartlett Springs 2011 CFM, Subsection 1",0.01089,0.0,0.0,6.0E-5,8.6E-4,0.01089,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,"Bartlett Springs 2011 CFM, Subsection 2",0.01015,0.0,0.0,5.0E-5,8.4E-4,0.01015,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,"Bartlett Springs 2011 CFM, Subsection 3",0.0098,0.0,1.0E-5,6.0E-5,8.7E-4,0.0098,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,"Bartlett Springs 2011 CFM, Subsection 4",0.00956,0.0,1.0E-5,7.0E-5,8.6E-4,0.00955,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,"Bartlett Springs 2011 CFM, Subsection 5",0.00962,0.0,1.0E-5,7.0E-5,8.8E-4,0.00961,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,"Bartlett Springs 2011 CFM, Subsection 6",0.00952,0.0,1.0E-5,7.0E-5,8.6E-4,0.00951,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,"Bartlett Springs 2011 CFM, Subsection 7",0.00947,0.0,1.0E-5,6.0E-5,8.6E-4,0.00946,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,"Bartlett Springs 2011 CFM, Subsection 8",0.00935,0.0,1.0E-5,6.0E-5,8.7E-4,0.00934,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,"Bartlett Springs 2011 CFM, Subsection 9",0.00903,0.0,1.0E-5,6.0E-5,8.6E-4,0.00902,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,"Bartlett Springs 2011 CFM, Subsection 10",0.00759,0.0,1.0E-5,4.0E-5,6.9E-4,0.00759,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,"Bartlett Springs 2011 CFM, Subsection 11",0.00765,0.0,1.0E-5,4.0E-5,6.7E-4,0.00765,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,"Bartlett Springs 2011 CFM, Subsection 12",0.00943,0.0,1.0E-5,5.0E-5,8.2E-4,0.00943,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,"Bartlett Springs 2011 CFM, Subsection 13",0.00979,0.0,1.0E-5,5.0E-5,8.2E-4,0.00979,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,"Bartlett Springs 2011 CFM, Subsection 14",0.01008,0.0,2.0E-5,4.0E-5,8.4E-4,0.01008,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,"Bartlett Springs 2011 CFM, Subsection 15",0.01038,0.0,3.0E-5,5.0E-5,8.9E-4,0.01038,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,"Bartlett Springs 2011 CFM, Subsection 16",0.01085,0.0,3.0E-5,5.0E-5,9.2E-4,0.01085,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,"Bartlett Springs 2011 CFM, Subsection 17",0.01107,0.0,3.0E-5,6.0E-5,9.5E-4,0.01106,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,"Bartlett Springs 2011 CFM, Subsection 18",0.01161,0.0,3.0E-5,6.0E-5,9.9E-4,0.01159,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,"Bartlett Springs 2011 CFM, Subsection 19",0.01262,0.0,3.0E-5,5.0E-5,0.001,0.01259,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,"Bartlett Springs 2011 CFM, Subsection 20",0.01321,0.0,3.0E-5,5.0E-5,0.00103,0.01315,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,"Bartlett Springs 2011 CFM, Subsection 21",0.01276,0.0,3.0E-5,5.0E-5,0.00101,0.01271,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,"Bartlett Springs 2011 CFM, Subsection 22",0.01209,0.0,3.0E-5,5.0E-5,9.4E-4,0.01206,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,"Battle Creek 2011 CFM, Subsection 0",8.4E-4,0.0,0.0,1.0E-5,1.2E-4,8.4E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,"Battle Creek 2011 CFM, Subsection 1",9.4E-4,0.0,0.0,1.0E-5,1.2E-4,9.4E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,"Battle Creek 2011 CFM, Subsection 2",8.0E-4,0.0,0.0,1.0E-5,8.0E-5,8.0E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,"Battle Creek 2011 CFM, Subsection 3",8.2E-4,0.0,0.0,1.0E-5,8.0E-5,8.2E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,"Battle Creek 2011 CFM, Subsection 4",8.2E-4,0.0,0.0,1.0E-5,8.0E-5,8.2E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,"Battle Creek 2011 CFM, Subsection 5",9.2E-4,0.0,0.0,1.0E-5,1.0E-4,9.2E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,"Battle Creek 2011 CFM, Subsection 6",7.8E-4,0.0,0.0,0.0,7.0E-5,7.8E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,"Bear River fault zone, Subsection 0",0.00219,0.0,0.0,2.0E-5,1.9E-4,0.00219,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,"Bear River fault zone, Subsection 1",0.0024,0.0,0.0,2.0E-5,2.1E-4,0.0024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,"Bear River fault zone, Subsection 2",0.00242,0.0,0.0,2.0E-5,2.4E-4,0.00242,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,"Bear River fault zone, Subsection 3",0.00242,0.0,0.0,2.0E-5,2.4E-4,0.00242,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,"Bear River fault zone, Subsection 4",0.00255,0.0,0.0,2.0E-5,2.6E-4,0.00255,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,"Bear River fault zone, Subsection 5",0.0027,0.0,0.0,2.0E-5,2.6E-4,0.0027,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,"Bear River fault zone, Subsection 6",0.00266,0.0,0.0,2.0E-5,2.5E-4,0.00266,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,"Bear River fault zone, Subsection 7",0.00251,0.0,0.0,2.0E-5,2.4E-4,0.00251,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,"Bear River fault zone, Subsection 8",0.00236,0.0,0.0,2.0E-5,2.3E-4,0.00236,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,"Bear River fault zone, Subsection 9",0.00221,0.0,0.0,1.0E-5,2.2E-4,0.00221,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,"Bear River fault zone, Subsection 10",0.00193,0.0,0.0,1.0E-5,2.1E-4,0.00193,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,"Bennett Valley 2011 CFM, Subsection 0",0.00556,0.0,0.0,0.0,4.0E-4,0.00555,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,"Bennett Valley 2011 CFM, Subsection 1",0.00605,0.0,0.0,0.0,4.3E-4,0.00604,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,"Bennett Valley 2011 CFM, Subsection 2",0.00599,0.0,0.0,0.0,4.2E-4,0.00599,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,"Bennett Valley 2011 CFM, Subsection 3",0.00593,0.0,0.0,0.0,4.2E-4,0.00593,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,"Bennett Valley 2011 CFM, Subsection 4",0.00582,0.0,0.0,0.0,4.1E-4,0.00582,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,"Bennett Valley 2011 CFM, Subsection 5",0.00554,0.0,0.0,0.0,3.8E-4,0.00554,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,"Bennett Valley 2011 CFM, Subsection 6",0.00513,0.0,0.0,0.0,3.3E-4,0.00513,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,"Bicycle Lake, Subsection 0",0.00399,1.0E-4,1.4E-4,2.0E-4,6.8E-4,0.00399,8.5E-4,1.0E-4,1.4E-4,1.9E-4,4.3E-4,8.5E-4,9.0E-5
98,"Bicycle Lake, Subsection 1",0.00399,1.0E-4,1.4E-4,2.0E-4,6.8E-4,0.00399,8.5E-4,1.0E-4,1.4E-4,1.9E-4,4.3E-4,8.5E-4,9.0E-5
99,"Bicycle Lake, Subsection 2",0.00344,9.0E-5,1.2E-4,1.6E-4,5.6E-4,0.00344,6.8E-4,9.0E-5,1.2E-4,1.5E-4,3.5E-4,6.8E-4,8.0E-5
100,"Bicycle Lake, Subsection 3",0.0033,8.0E-5,1.1E-4,1.5E-4,5.4E-4,0.0033,6.6E-4,8.0E-5,1.1E-4,1.4E-4,3.3E-4,6.6E-4,8.0E-5
101,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 0",0.00243,0.0,0.0,3.0E-5,2.0E-4,0.00242,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 1",0.00272,0.0,0.0,3.0E-5,2.0E-4,0.00271,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 2",0.00229,0.0,0.0,2.0E-5,1.6E-4,0.00229,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 3",0.00214,0.0,0.0,2.0E-5,1.2E-4,0.00214,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 4",0.00211,0.0,0.0,2.0E-5,1.0E-4,0.00211,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 5",0.00207,0.0,0.0,2.0E-5,9.0E-5,0.00207,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 6",0.00208,0.0,0.0,3.0E-5,1.2E-4,0.00207,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 7",0.00209,0.0,0.0,3.0E-5,1.3E-4,0.00208,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 8",0.00205,0.0,0.0,3.0E-5,1.1E-4,0.00205,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 9",0.00203,0.0,0.0,3.0E-5,1.1E-4,0.00203,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 10",0.00202,0.0,0.0,3.0E-5,1.0E-4,0.00202,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 11",0.00194,0.0,0.0,4.0E-5,1.1E-4,0.00194,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 12",0.00203,0.0,0.0,4.0E-5,1.1E-4,0.00203,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 13",0.00223,0.0,0.0,4.0E-5,1.4E-4,0.00223,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 14",0.00232,0.0,0.0,4.0E-5,1.6E-4,0.00232,1.0E-5,0.0,0.0,0.0,1.0E-5,1.0E-5,0.0
116,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 15",0.00248,0.0,0.0,3.0E-5,1.7E-4,0.00245,2.0E-5,0.0,0.0,0.0,1.0E-5,1.0E-5,1.0E-5
117,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 16",0.00342,0.0,0.0,4.0E-5,2.3E-4,0.00332,1.0E-5,0.0,0.0,0.0,1.0E-5,1.0E-5,1.0E-5
118,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 17",0.00306,0.0,0.0,4.0E-5,2.2E-4,0.00301,1.0E-5,0.0,0.0,0.0,1.0E-5,1.0E-5,1.0E-5
119,"Big Pine (Central), Subsection 0",7.7E-4,0.0,0.0,0.0,1.1E-4,7.7E-4,2.0E-5,0.0,0.0,0.0,2.0E-5,2.0E-5,0.0
120,"Big Pine (Central), Subsection 1",8.3E-4,0.0,0.0,0.0,1.1E-4,8.3E-4,2.0E-5,0.0,0.0,0.0,2.0E-5,2.0E-5,0.0
121,"Big Pine (Central), Subsection 2",7.6E-4,0.0,0.0,0.0,1.0E-4,7.6E-4,2.0E-5,0.0,0.0,0.0,2.0E-5,2.0E-5,0.0
122,"Big Pine (Central), Subsection 3",8.6E-4,0.0,0.0,0.0,1.1E-4,8.6E-4,2.0E-5,0.0,0.0,0.0,2.0E-5,2.0E-5,0.0
123,"Big Pine (Central), Subsection 4",8.5E-4,0.0,0.0,0.0,1.1E-4,8.5E-4,2.0E-5,0.0,0.0,0.0,2.0E-5,2.0E-5,0.0
124,"Big Pine (Central), Subsection 5",1.7E-4,0.0,0.0,0.0,1.0E-5,1.7E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,"Big Pine (Central), Subsection 6",1.7E-4,0.0,0.0,0.0,1.0E-5,1.7E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,"Big Pine (East), Subsection 0",0.00284,1.0E-5,1.0E-5,3.0E-5,2.7E-4,0.00283,7.0E-5,0.0,0.0,2.0E-5,5.0E-5,7.0E-5,1.0E-5
127,"Big Pine (East), Subsection 1",0.00285,1.0E-5,1.0E-5,3.0E-5,2.7E-4,0.00284,7.0E-5,0.0,0.0,2.0E-5,5.0E-5,7.0E-5,1.0E-5
128,"Big Pine (East), Subsection 2",0.00239,0.0,0.0,2.0E-5,2.2E-4,0.00238,7.0E-5,0.0,0.0,2.0E-5,5.0E-5,7.0E-5,1.0E-5
129,"Big Pine (East), Subsection 3",0.00213,0.0,0.0,2.0E-5,1.9E-4,0.00212,7.0E-5,0.0,0.0,2.0E-5,5.0E-5,7.0E-5,1.0E-5
130,"Big Pine (West), Subsection 0",6.0E-5,0.0,0.0,0.0,1.0E-5,6.0E-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,"Big Pine (West), Subsection 1",6.0E-5,0.0,0.0,0.0,1.0E-5,6.0E-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,"Big Pine (West), Subsection 2",5.0E-5,0.0,0.0,0.0,1.0E-5,5.0E-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,"Blackwater, Subsection 0",9.2E-4,5.0E-5,9.0E-5,1.2E-4,2.5E-4,9.2E-4,3.0E-4,5.0E-5,9.0E-5,1.2E-4,2.0E-4,3.0E-4,6.0E-5
134,"Blackwater, Subsection 1",0.00131,6.0E-5,1.2E-4,1.7E-4,4.0E-4,0.00131,4.4E-4,6.0E-5,1.2E-4,1.7E-4,3.1E-4,4.4E-4,8.0E-5
135,"Blackwater, Subsection 2",0.002,1.1E-4,2.3E-4,3.6E-4,6.8E-4,0.002,8.1E-4,1.1E-4,2.3E-4,3.4E-4,5.6E-4,8.1E-4,1.3E-4
136,"Blackwater, Subsection 3",0.00251,1.7E-4,3.8E-4,5.8E-4,9.9E-4,0.00251,0.00117,1.7E-4,3.8E-4,5.6E-4,8.6E-4,0.00117,2.4E-4
137,"Blackwater, Subsection 4",0.00302,2.4E-4,5.2E-4,8.0E-4,0.00124,0.00302,0.00151,2.4E-4,5.2E-4,7.7E-4,0.0011,0.00151,3.4E-4
138,"Blackwater, Subsection 5",0.00327,3.0E-4,6.0E-4,9.2E-4,0.00146,0.00327,0.00181,3.0E-4,6.0E-4,8.9E-4,0.00131,0.00181,4.1E-4
139,"Blackwater, Subsection 6",0.00369,3.3E-4,6.6E-4,0.00102,0.00171,0.00369,0.00221,3.3E-4,6.6E-4,9.9E-4,0.00156,0.00221,5.1E-4
140,"Blackwater, Subsection 7",0.00345,3.3E-4,6.4E-4,9.8E-4,0.00163,0.00345,0.00214,3.3E-4,6.4E-4,9.6E-4,0.00152,0.00214,5.1E-4
141,"Blackwater, Subsection 8",0.00321,3.2E-4,6.3E-4,9.6E-4,0.00157,0.00321,0.00204,3.2E-4,6.3E-4,9.4E-4,0.00147,0.00204,4.9E-4
142,"Blackwater, Subsection 9",0.00261,2.6E-4,4.7E-4,7.1E-4,0.00124,0.00261,0.00166,2.6E-4,4.7E-4,6.9E-4,0.00114,0.00166,3.8E-4
143,"Blackwater, Subsection 10",0.00213,2.2E-4,3.6E-4,5.7E-4,0.00104,0.00213,0.00139,2.2E-4,3.6E-4,5.6E-4,9.5E-4,0.00139,3.3E-4
144,"Blue Cut, Subsection 0",0.00191,0.0,1.0E-5,3.0E-5,2.2E-4,0.00191,2.0E-5,0.0,0.0,1.0E-5,1.0E-5,2.0E-5,0.0
145,"Blue Cut, Subsection 1",0.00234,0.0,1.0E-5,3.0E-5,2.3E-4,0.00234,4.0E-5,0.0,0.0,1.0E-5,1.0E-5,4.0E-5,0.0
146,"Blue Cut, Subsection 2",0.00264,0.0,1.0E-5,3.0E-5,2.3E-4,0.00264,4.0E-5,0.0,0.0,1.0E-5,1.0E-5,4.0E-5,0.0
147,"Blue Cut, Subsection 3",0.00276,0.0,1.0E-5,3.0E-5,2.3E-4,0.00276,4.0E-5,0.0,0.0,1.0E-5,1.0E-5,4.0E-5,0.0
148,"Blue Cut, Subsection 4",0.00267,0.0,2.0E-5,5.0E-5,2.2E-4,0.00266,6.0E-5,0.0,1.0E-5,3.0E-5,3.0E-5,6.0E-5,1.0E-5
149,"Blue Cut, Subsection 5",0.00255,0.0,2.0E-5,5.0E-5,2.0E-4,0.00254,6.0E-5,0.0,1.0E-5,3.0E-5,3.0E-5,6.0E-5,1.0E-5
