Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 wk Probability,1 wk Supra-Seis Prob,Primary Aftershocks Mean
2.5,2211.3523,1751.0,4256.0,2008.0,1946.0,1.0,0.15182,1430.5573
2.6,1756.463,1386.0,3383.0,1595.0,1546.0,1.0,0.15182,1136.2695
2.7,1395.1294,1095.0,2687.0,1268.0,1220.0,1.0,0.15182,902.5193
2.8,1108.1609,865.0,2135.0,1008.0,954.0,1.0,0.15182,716.8766
2.9,880.1856,683.0,1695.0,802.0,767.0,1.0,0.15182,569.4099
3.0,699.16974,538.0,1347.0,637.0,612.0,1.0,0.15182,452.30618
3.1,555.3692,424.0,1072.0,507.0,485.0,1.0,0.15182,359.29498
3.2,441.0946,333.0,854.0,403.0,387.0,1.0,0.15182,285.34808
3.3,350.34674,261.0,678.0,320.0,303.0,1.0,0.15182,226.64296
3.4,278.25497,205.0,538.0,255.0,252.0,1.0,0.15182,180.01431
3.5,220.98555,160.0,428.0,202.0,200.0,1.0,0.15182,142.96745
3.6,175.47678,124.0,341.0,161.0,154.0,1.0,0.15182,113.52554
3.7,139.32556,97.0,270.0,128.0,121.0,1.0,0.15182,90.13918
3.8,110.61182,75.0,215.0,102.0,98.0,1.0,0.15182,71.56535
3.9,87.82568,58.0,171.0,81.0,77.0,1.0,0.15182,56.818
4.0,69.72467,44.0,137.0,64.0,62.0,1.0,0.15182,45.11602
4.1,55.34677,34.0,109.0,51.0,47.0,1.0,0.15182,35.81453
4.2,43.91058,25.0,87.0,40.0,39.0,1.0,0.15182,28.41282
4.3,34.83341,19.0,70.0,32.0,30.0,1.0,0.15182,22.54262
4.4,27.62406,14.0,56.0,25.0,24.0,1.0,0.15182,17.88141
4.5,21.89968,10.0,45.0,20.0,19.0,1.0,0.15182,14.17952
4.6,17.35659,7.0,36.0,16.0,15.0,1.0,0.15182,11.23567
4.7,13.74555,5.0,29.0,13.0,11.0,0.99999,0.15182,8.89749
4.8,10.87939,4.0,24.0,10.0,9.0,0.99973,0.15182,7.04223
4.9,8.60122,2.0,20.0,8.0,7.0,0.99863,0.15182,5.57062
5.0,6.79276,1.0,16.0,6.0,5.0,0.99528,0.15182,4.39778
5.1,5.35673,1.0,13.0,5.0,4.0,0.98629,0.15182,3.47199
5.2,4.21119,0.0,11.0,4.0,3.0,0.96708,0.15182,2.72738
5.3,3.30505,0.0,9.0,3.0,2.0,0.93329,0.15182,2.1405
5.4,2.58425,0.0,8.0,2.0,2.0,0.88201,0.15182,1.67391
5.5,2.01459,0.0,6.0,2.0,1.0,0.81514,0.15182,1.30385
5.6,1.55966,0.0,5.0,1.0,1.0,0.73307,0.15181,1.00961
5.7,1.19824,0.0,4.0,1.0,0.0,0.64199,0.15181,0.77596
5.8,0.91138,0.0,4.0,1.0,0.0,0.54624,0.15181,0.58979
5.9,0.68754,0.0,3.0,0.0,0.0,0.45422,0.15176,0.44466
6.0,0.52519,0.0,3.0,0.0,0.0,0.37181,0.15175,0.33823
6.1,0.38245,0.0,2.0,0.0,0.0,0.29054,0.13153,0.24865
6.2,0.25077,0.0,2.0,0.0,0.0,0.20496,0.10244,0.16302
6.3,0.1889,0.0,1.0,0.0,0.0,0.16019,0.08764,0.12424
6.4,0.14221,0.0,1.0,0.0,0.0,0.12237,0.07521,0.09292
6.5,0.11051,0.0,1.0,0.0,0.0,0.09674,0.06588,0.07221
6.6,0.0913,0.0,1.0,0.0,0.0,0.08259,0.06083,0.06158
6.7,0.07449,0.0,1.0,0.0,0.0,0.06819,0.0534,0.05058
6.8,0.06047,0.0,1.0,0.0,0.0,0.05634,0.04643,0.04152
6.9,0.04753,0.0,1.0,0.0,0.0,0.04516,0.03851,0.03319
7.0,0.03697,0.0,1.0,0.0,0.0,0.03567,0.03148,0.02573
7.1,0.03061,0.0,1.0,0.0,0.0,0.02981,0.02736,0.02126
7.2,0.02248,0.0,0.0,0.0,0.0,0.022,0.02073,0.01546
7.3,0.01558,0.0,0.0,0.0,0.0,0.01534,0.01467,0.01063
7.4,0.01375,0.0,0.0,0.0,0.0,0.01357,0.01328,0.00947
7.5,0.01036,0.0,0.0,0.0,0.0,0.01029,0.0102,0.00698
7.6,0.00544,0.0,0.0,0.0,0.0,0.0054,0.00537,0.00379
7.7,0.00168,0.0,0.0,0.0,0.0,0.00168,0.00168,0.00117
7.8,9.0E-4,0.0,0.0,0.0,0.0,9.0E-4,9.0E-4,6.5E-4
7.9,4.7E-4,0.0,0.0,0.0,0.0,4.7E-4,4.7E-4,3.5E-4
8.0,1.9E-4,0.0,0.0,0.0,0.0,1.9E-4,1.9E-4,1.3E-4
8.1,2.0E-5,0.0,0.0,0.0,0.0,2.0E-5,2.0E-5,1.0E-5
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
