Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 mo Probability,1 mo Supra-Seis Prob,Primary Aftershocks Mean
2.5,2870.4927,2188.0,5915.0,2557.0,2413.0,1.0,0.18873,1689.3828
2.6,2280.0227,1732.0,4697.0,2032.0,1937.0,1.0,0.18873,1341.8434
2.7,1811.003,1371.0,3734.0,1615.0,1519.0,1.0,0.18873,1065.799
2.8,1438.4944,1084.0,2963.0,1283.0,1240.0,1.0,0.18873,846.58606
2.9,1142.5741,857.0,2356.0,1020.0,973.0,1.0,0.18873,672.4478
3.0,907.5586,676.0,1871.0,811.0,757.0,1.0,0.18873,534.1592
3.1,720.90533,533.0,1489.0,645.0,611.0,1.0,0.18873,424.3214
3.2,572.57245,420.0,1183.0,512.0,482.0,1.0,0.18873,337.01315
3.3,454.75436,330.0,944.0,407.0,381.0,1.0,0.18873,267.66733
3.4,361.20685,259.0,749.0,324.0,311.0,1.0,0.18873,212.61151
3.5,286.87827,203.0,597.0,258.0,247.0,1.0,0.18873,168.86478
3.6,227.81995,158.0,476.0,205.0,198.0,1.0,0.18873,134.08781
3.7,180.88496,123.0,378.0,163.0,158.0,1.0,0.18873,106.45801
3.8,143.60597,96.0,302.0,130.0,121.0,1.0,0.18873,84.52299
3.9,114.00831,74.0,240.0,103.0,99.0,1.0,0.18873,67.10181
4.0,90.49462,57.0,191.0,82.0,76.0,1.0,0.18873,53.2735
4.1,71.83705,44.0,152.0,65.0,63.0,1.0,0.18873,42.28962
4.2,56.99199,33.0,122.0,52.0,48.0,1.0,0.18873,33.55141
4.3,45.21651,25.0,98.0,41.0,39.0,1.0,0.18873,26.61837
4.4,35.85392,19.0,78.0,33.0,30.0,1.0,0.18873,21.11429
4.5,28.43336,14.0,63.0,26.0,24.0,1.0,0.18873,16.74425
4.6,22.53246,10.0,50.0,20.0,19.0,1.0,0.18873,13.26738
4.7,17.84487,7.0,41.0,16.0,15.0,1.0,0.18873,10.50502
4.8,14.12558,5.0,33.0,13.0,11.0,0.99995,0.18873,8.31326
4.9,11.17196,4.0,27.0,10.0,9.0,0.99968,0.18873,6.57788
5.0,8.81933,2.0,22.0,8.0,7.0,0.9987,0.18873,5.19113
5.1,6.95543,1.0,18.0,6.0,5.0,0.99494,0.18873,4.09721
5.2,5.4688,1.0,14.0,5.0,4.0,0.98513,0.18873,3.21842
5.3,4.2918,0.0,12.0,4.0,3.0,0.96527,0.18873,2.52707
5.4,3.35739,0.0,10.0,3.0,2.0,0.92988,0.18873,1.97725
5.5,2.61719,0.0,8.0,2.0,2.0,0.8781,0.18873,1.54
5.6,2.02791,0.0,7.0,2.0,1.0,0.80777,0.18872,1.19341
5.7,1.55803,0.0,6.0,1.0,1.0,0.72346,0.18872,0.91652
5.8,1.18461,0.0,5.0,1.0,0.0,0.62831,0.18872,0.69682
5.9,0.89345,0.0,4.0,1.0,0.0,0.53271,0.18868,0.52583
6.0,0.68324,0.0,3.0,0.0,0.0,0.44352,0.18866,0.39978
6.1,0.49756,0.0,3.0,0.0,0.0,0.35282,0.16319,0.29423
6.2,0.32749,0.0,2.0,0.0,0.0,0.25334,0.12811,0.19381
6.3,0.24561,0.0,2.0,0.0,0.0,0.19901,0.10928,0.14761
6.4,0.18513,0.0,2.0,0.0,0.0,0.15305,0.09398,0.11028
6.5,0.14328,0.0,1.0,0.0,0.0,0.1213,0.08231,0.08554
6.6,0.11788,0.0,1.0,0.0,0.0,0.10369,0.07615,0.07275
6.7,0.0961,0.0,1.0,0.0,0.0,0.08569,0.06689,0.05961
6.8,0.07765,0.0,1.0,0.0,0.0,0.0711,0.0582,0.0489
6.9,0.06066,0.0,1.0,0.0,0.0,0.05692,0.04819,0.0389
7.0,0.0471,0.0,1.0,0.0,0.0,0.04503,0.03943,0.03001
7.1,0.03886,0.0,1.0,0.0,0.0,0.03759,0.0344,0.02477
7.2,0.02864,0.0,1.0,0.0,0.0,0.02791,0.02616,0.01801
7.3,0.01974,0.0,0.0,0.0,0.0,0.01934,0.01844,0.0124
7.4,0.01738,0.0,0.0,0.0,0.0,0.01707,0.01668,0.01108
7.5,0.01335,0.0,0.0,0.0,0.0,0.01317,0.01304,0.00831
7.6,0.00696,0.0,0.0,0.0,0.0,0.00685,0.0068,0.00446
7.7,0.00224,0.0,0.0,0.0,0.0,0.00223,0.00221,0.00138
7.8,0.00121,0.0,0.0,0.0,0.0,0.00121,0.0012,8.0E-4
7.9,6.1E-4,0.0,0.0,0.0,0.0,6.1E-4,6.1E-4,4.3E-4
8.0,2.4E-4,0.0,0.0,0.0,0.0,2.4E-4,2.4E-4,1.4E-4
8.1,4.0E-5,0.0,0.0,0.0,0.0,4.0E-5,4.0E-5,1.0E-5
8.2,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,1.0E-5,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
