Subsection Index,Subsection Name,Total 10 Year Mean Count,Total 1 Day Prob,Total 1 Week Prob,Total 1 Month Prob,Total 1 Year Prob,Total 10 Year Prob,Triggered 10 Year Mean Count,Triggered 1 Day Prob,Triggered 1 Week Prob,Triggered 1 Month Prob,Triggered 1 Year Prob,Triggered 10 Year Prob,Triggered 10 Year Primary Mean Count
10,"Almanor 2011 CFM, Subsection 4",0.01187,0.0,1.0E-5,8.0E-5,0.00129,0.01176,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,"Almanor 2011 CFM, Subsection 5",0.01379,0.0,1.0E-5,9.0E-5,0.00142,0.01364,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,0.0
12,"Almanor 2011 CFM, Subsection 6",0.01289,0.0,1.0E-5,8.0E-5,0.0013,0.01278,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,0.0
13,"Anacapa-Dume alt 1, Subsection 0",0.00124,0.0,0.0,1.0E-5,1.1E-4,0.00124,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,0.0
14,"Anacapa-Dume alt 1, Subsection 1",0.00139,0.0,0.0,1.0E-5,1.2E-4,0.00139,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,0.0
15,"Anacapa-Dume alt 1, Subsection 2",0.00124,0.0,0.0,1.0E-5,1.2E-4,0.00124,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,0.0
16,"Anacapa-Dume alt 1, Subsection 3",0.00123,0.0,0.0,1.0E-5,1.3E-4,0.00123,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,0.0
17,"Anacapa-Dume alt 1, Subsection 4",8.4E-4,0.0,0.0,1.0E-5,1.0E-4,8.4E-4,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,0.0
18,"Anaheim, Subsection 0",6.5E-4,0.0,0.0,0.0,8.0E-5,6.5E-4,1.0E-5,0.0,0.0,0.0,1.0E-5,1.0E-5,0.0
19,"Anaheim, Subsection 1",7.0E-4,0.0,0.0,0.0,8.0E-5,6.9E-4,1.0E-5,0.0,0.0,0.0,1.0E-5,1.0E-5,0.0
20,"Anaheim, Subsection 2",3.3E-4,0.0,0.0,0.0,2.0E-5,3.3E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,"Antelope Valley 2011, Subsection 0",0.00572,0.0,1.0E-5,2.0E-5,6.0E-4,0.00572,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,"Antelope Valley 2011, Subsection 1",0.00603,0.0,1.0E-5,2.0E-5,6.3E-4,0.00602,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,"Antelope Valley 2011, Subsection 2",0.00467,0.0,0.0,1.0E-5,5.1E-4,0.00465,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,"Antelope Valley 2011, Subsection 3",0.00474,0.0,0.0,3.0E-5,5.0E-4,0.00474,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,"Antelope Valley 2011, Subsection 4",0.00591,0.0,0.0,4.0E-5,5.7E-4,0.0059,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,"Antelope Valley 2011, Subsection 5",0.00546,0.0,0.0,4.0E-5,5.4E-4,0.00545,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,"Ash Hill, Subsection 0",0.00896,6.3E-4,0.00124,0.00187,0.00342,0.00886,0.00477,6.2E-4,0.00122,0.00181,0.00304,0.0047,4.0E-4
28,"Ash Hill, Subsection 1",0.00955,6.7E-4,0.00135,0.00203,0.00366,0.00944,0.0051,6.6E-4,0.00133,0.00197,0.00326,0.00502,4.8E-4
29,"Ash Hill, Subsection 2",0.00687,5.8E-4,0.00107,0.00162,0.00289,0.00685,0.00372,5.7E-4,0.00105,0.00158,0.00252,0.00371,6.0E-4
30,"Ash Hill, Subsection 3",0.00676,5.8E-4,0.00106,0.00156,0.00275,0.00673,0.0037,5.7E-4,0.00104,0.00152,0.00242,0.00367,6.4E-4
31,"Ash Hill, Subsection 4",0.00687,6.3E-4,0.00114,0.00157,0.00278,0.00682,0.00382,6.2E-4,0.00112,0.00154,0.00254,0.00379,6.2E-4
32,"Ash Hill, Subsection 5",0.00763,7.9E-4,0.00138,0.00188,0.00333,0.00755,0.00451,7.8E-4,0.00136,0.00185,0.00302,0.00445,7.0E-4
33,"Ash Hill, Subsection 6",0.01224,0.00123,0.00221,0.00309,0.00559,0.01204,0.0078,0.00123,0.0022,0.00308,0.00515,0.00766,0.00141
34,"Ash Hill, Subsection 7",0.01182,0.00118,0.00214,0.00302,0.00544,0.0117,0.00755,0.00118,0.00213,0.00301,0.00501,0.00746,0.00136
35,"Baker, Subsection 0",0.00102,3.0E-5,7.0E-5,9.0E-5,1.9E-4,0.00102,1.5E-4,3.0E-5,7.0E-5,9.0E-5,1.2E-4,1.5E-4,7.0E-5
36,"Baker, Subsection 1",0.00109,3.0E-5,7.0E-5,9.0E-5,1.9E-4,0.00109,1.6E-4,3.0E-5,7.0E-5,9.0E-5,1.2E-4,1.6E-4,7.0E-5
37,"Baker, Subsection 2",7.7E-4,3.0E-5,7.0E-5,8.0E-5,1.6E-4,7.7E-4,1.3E-4,3.0E-5,7.0E-5,8.0E-5,1.0E-4,1.3E-4,4.0E-5
38,"Baker, Subsection 3",7.7E-4,3.0E-5,7.0E-5,8.0E-5,1.7E-4,7.7E-4,1.5E-4,3.0E-5,7.0E-5,8.0E-5,1.1E-4,1.5E-4,4.0E-5
39,"Baker, Subsection 4",7.0E-4,4.0E-5,7.0E-5,8.0E-5,1.6E-4,7.0E-4,1.7E-4,4.0E-5,7.0E-5,8.0E-5,1.2E-4,1.7E-4,5.0E-5
40,"Baker, Subsection 5",6.8E-4,5.0E-5,8.0E-5,9.0E-5,2.0E-4,6.8E-4,1.8E-4,5.0E-5,8.0E-5,9.0E-5,1.3E-4,1.8E-4,6.0E-5
41,"Baker, Subsection 6",7.0E-4,5.0E-5,8.0E-5,9.0E-5,2.1E-4,7.0E-4,1.8E-4,5.0E-5,8.0E-5,9.0E-5,1.3E-4,1.8E-4,6.0E-5
42,"Baker, Subsection 7",6.5E-4,5.0E-5,7.0E-5,8.0E-5,1.9E-4,6.5E-4,1.8E-4,5.0E-5,7.0E-5,8.0E-5,1.2E-4,1.8E-4,5.0E-5
43,"Baker, Subsection 8",5.3E-4,5.0E-5,7.0E-5,8.0E-5,1.6E-4,5.3E-4,1.6E-4,5.0E-5,7.0E-5,8.0E-5,1.1E-4,1.6E-4,5.0E-5
44,"Baker, Subsection 9",4.9E-4,6.0E-5,8.0E-5,9.0E-5,1.6E-4,4.9E-4,1.4E-4,6.0E-5,8.0E-5,9.0E-5,1.2E-4,1.4E-4,5.0E-5
45,"Baker, Subsection 10",4.6E-4,5.0E-5,7.0E-5,8.0E-5,1.4E-4,4.6E-4,1.3E-4,5.0E-5,7.0E-5,8.0E-5,1.1E-4,1.3E-4,4.0E-5
46,"Baker, Subsection 11",5.2E-4,8.0E-5,1.0E-4,1.1E-4,1.7E-4,5.2E-4,1.6E-4,8.0E-5,1.0E-4,1.1E-4,1.4E-4,1.6E-4,4.0E-5
47,"Baker, Subsection 12",7.5E-4,9.0E-5,1.2E-4,1.3E-4,2.3E-4,7.5E-4,2.3E-4,9.0E-5,1.2E-4,1.3E-4,1.7E-4,2.3E-4,4.0E-5
48,"Baker, Subsection 13",7.3E-4,8.0E-5,1.1E-4,1.2E-4,2.2E-4,7.3E-4,2.2E-4,8.0E-5,1.1E-4,1.2E-4,1.6E-4,2.2E-4,3.0E-5
49,"Bartlett Springs 2011 CFM, Subsection 0",0.01076,0.0,0.0,5.0E-5,8.5E-4,0.01076,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,"Bartlett Springs 2011 CFM, Subsection 1",0.01089,0.0,0.0,6.0E-5,8.6E-4,0.01089,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,"Bartlett Springs 2011 CFM, Subsection 2",0.01017,0.0,0.0,5.0E-5,8.4E-4,0.01017,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,"Bartlett Springs 2011 CFM, Subsection 3",0.00982,0.0,1.0E-5,6.0E-5,8.7E-4,0.00982,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,"Bartlett Springs 2011 CFM, Subsection 4",0.00957,0.0,1.0E-5,7.0E-5,8.6E-4,0.00956,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,"Bartlett Springs 2011 CFM, Subsection 5",0.00964,0.0,1.0E-5,7.0E-5,8.9E-4,0.00963,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,"Bartlett Springs 2011 CFM, Subsection 6",0.00955,0.0,1.0E-5,7.0E-5,8.7E-4,0.00954,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,"Bartlett Springs 2011 CFM, Subsection 7",0.01003,0.0,1.0E-5,6.0E-5,9.1E-4,0.01002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,"Bartlett Springs 2011 CFM, Subsection 8",0.0099,0.0,1.0E-5,6.0E-5,9.2E-4,0.00989,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,"Bartlett Springs 2011 CFM, Subsection 9",0.0096,0.0,1.0E-5,6.0E-5,9.1E-4,0.00959,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,"Bartlett Springs 2011 CFM, Subsection 10",0.00763,0.0,1.0E-5,4.0E-5,6.9E-4,0.00763,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,"Bartlett Springs 2011 CFM, Subsection 11",0.00768,0.0,1.0E-5,4.0E-5,6.7E-4,0.00768,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,"Bartlett Springs 2011 CFM, Subsection 12",0.01036,0.0,1.0E-5,7.0E-5,9.0E-4,0.01036,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,"Bartlett Springs 2011 CFM, Subsection 13",0.01074,0.0,1.0E-5,7.0E-5,9.0E-4,0.01074,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,"Bartlett Springs 2011 CFM, Subsection 14",0.01104,0.0,2.0E-5,7.0E-5,9.3E-4,0.01104,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,"Bartlett Springs 2011 CFM, Subsection 15",0.01044,0.0,3.0E-5,6.0E-5,9.0E-4,0.01044,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,"Bartlett Springs 2011 CFM, Subsection 16",0.01087,0.0,3.0E-5,5.0E-5,9.2E-4,0.01087,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,"Bartlett Springs 2011 CFM, Subsection 17",0.01109,0.0,3.0E-5,6.0E-5,9.5E-4,0.01108,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,"Bartlett Springs 2011 CFM, Subsection 18",0.01163,0.0,3.0E-5,6.0E-5,9.9E-4,0.01161,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,"Bartlett Springs 2011 CFM, Subsection 19",0.01265,0.0,3.0E-5,5.0E-5,0.001,0.01262,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,"Bartlett Springs 2011 CFM, Subsection 20",0.01327,0.0,3.0E-5,5.0E-5,0.00103,0.0132,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,"Bartlett Springs 2011 CFM, Subsection 21",0.01627,0.0,3.0E-5,7.0E-5,0.00139,0.01606,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,"Bartlett Springs 2011 CFM, Subsection 22",0.01556,0.0,3.0E-5,7.0E-5,0.00132,0.01541,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,"Battle Creek 2011 CFM, Subsection 0",8.4E-4,0.0,0.0,1.0E-5,1.2E-4,8.4E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,"Battle Creek 2011 CFM, Subsection 1",9.4E-4,0.0,0.0,1.0E-5,1.2E-4,9.4E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,"Battle Creek 2011 CFM, Subsection 2",8.0E-4,0.0,0.0,1.0E-5,8.0E-5,8.0E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,"Battle Creek 2011 CFM, Subsection 3",8.2E-4,0.0,0.0,1.0E-5,8.0E-5,8.2E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,"Battle Creek 2011 CFM, Subsection 4",8.2E-4,0.0,0.0,1.0E-5,8.0E-5,8.2E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,"Battle Creek 2011 CFM, Subsection 5",9.2E-4,0.0,0.0,1.0E-5,1.0E-4,9.2E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,"Battle Creek 2011 CFM, Subsection 6",7.8E-4,0.0,0.0,0.0,7.0E-5,7.8E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,"Bear River fault zone, Subsection 0",0.00232,0.0,0.0,2.0E-5,2.1E-4,0.00232,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,"Bear River fault zone, Subsection 1",0.00255,0.0,0.0,2.0E-5,2.4E-4,0.00255,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,"Bear River fault zone, Subsection 2",0.0026,0.0,0.0,2.0E-5,2.6E-4,0.0026,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,"Bear River fault zone, Subsection 3",0.00262,0.0,0.0,2.0E-5,2.5E-4,0.00262,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,"Bear River fault zone, Subsection 4",0.00273,0.0,0.0,2.0E-5,2.6E-4,0.00273,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,"Bear River fault zone, Subsection 5",0.00292,0.0,0.0,2.0E-5,2.7E-4,0.00292,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,"Bear River fault zone, Subsection 6",0.00286,0.0,0.0,2.0E-5,2.7E-4,0.00286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,"Bear River fault zone, Subsection 7",0.00284,0.0,1.0E-5,3.0E-5,2.8E-4,0.00284,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,"Bear River fault zone, Subsection 8",0.00347,0.0,1.0E-5,3.0E-5,3.6E-4,0.00347,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,"Bear River fault zone, Subsection 9",0.00523,0.0,3.0E-5,7.0E-5,5.3E-4,0.00523,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,"Bear River fault zone, Subsection 10",0.0049,0.0,3.0E-5,7.0E-5,5.2E-4,0.0049,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,"Bennett Valley 2011 CFM, Subsection 0",0.00886,0.0,1.0E-5,2.0E-5,7.0E-4,0.00881,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,"Bennett Valley 2011 CFM, Subsection 1",0.00945,0.0,1.0E-5,2.0E-5,7.3E-4,0.00937,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,"Bennett Valley 2011 CFM, Subsection 2",0.00923,0.0,1.0E-5,2.0E-5,6.9E-4,0.00917,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,"Bennett Valley 2011 CFM, Subsection 3",0.00831,0.0,0.0,0.0,6.3E-4,0.00827,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,"Bennett Valley 2011 CFM, Subsection 4",0.00911,0.0,0.0,1.0E-5,6.2E-4,0.00906,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,"Bennett Valley 2011 CFM, Subsection 5",0.00914,0.0,0.0,2.0E-5,6.1E-4,0.00908,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,"Bennett Valley 2011 CFM, Subsection 6",0.00864,0.0,0.0,2.0E-5,5.6E-4,0.00858,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,"Bicycle Lake, Subsection 0",0.0098,1.7E-4,3.1E-4,4.7E-4,0.00162,0.00961,0.00172,1.7E-4,3.1E-4,4.1E-4,9.1E-4,0.00171,1.3E-4
98,"Bicycle Lake, Subsection 1",0.01011,1.9E-4,3.4E-4,5.0E-4,0.00167,0.0099,0.00177,1.9E-4,3.4E-4,4.4E-4,9.5E-4,0.00176,1.4E-4
99,"Bicycle Lake, Subsection 2",0.01054,2.3E-4,3.6E-4,5.5E-4,0.00175,0.01026,0.0017,2.3E-4,3.5E-4,4.8E-4,9.8E-4,0.00167,1.7E-4
100,"Bicycle Lake, Subsection 3",0.01017,1.9E-4,3.2E-4,5.1E-4,0.00167,0.00992,0.00163,1.9E-4,3.1E-4,4.4E-4,9.2E-4,0.0016,1.6E-4
101,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 0",0.00243,0.0,0.0,3.0E-5,2.0E-4,0.00242,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 1",0.00272,0.0,0.0,3.0E-5,2.0E-4,0.00271,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 2",0.00229,0.0,0.0,2.0E-5,1.6E-4,0.00229,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 3",0.00214,0.0,0.0,2.0E-5,1.2E-4,0.00214,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 4",0.00211,0.0,0.0,2.0E-5,1.0E-4,0.00211,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 5",0.00207,0.0,0.0,2.0E-5,9.0E-5,0.00207,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 6",0.00208,0.0,0.0,3.0E-5,1.2E-4,0.00207,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 7",0.00209,0.0,0.0,3.0E-5,1.3E-4,0.00208,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 8",0.00205,0.0,0.0,3.0E-5,1.1E-4,0.00205,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 9",0.00203,0.0,0.0,3.0E-5,1.1E-4,0.00203,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 10",0.00202,0.0,0.0,3.0E-5,1.0E-4,0.00202,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 11",0.00194,0.0,0.0,4.0E-5,1.1E-4,0.00194,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 12",0.00203,0.0,0.0,4.0E-5,1.1E-4,0.00203,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 13",0.00223,0.0,0.0,4.0E-5,1.4E-4,0.00223,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 14",0.00232,0.0,0.0,4.0E-5,1.6E-4,0.00232,1.0E-5,0.0,0.0,0.0,1.0E-5,1.0E-5,0.0
116,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 15",0.00248,0.0,0.0,3.0E-5,1.7E-4,0.00245,2.0E-5,0.0,0.0,0.0,1.0E-5,1.0E-5,1.0E-5
117,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 16",0.00342,0.0,0.0,4.0E-5,2.3E-4,0.00332,1.0E-5,0.0,0.0,0.0,1.0E-5,1.0E-5,1.0E-5
118,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 17",0.00306,0.0,0.0,4.0E-5,2.2E-4,0.00301,1.0E-5,0.0,0.0,0.0,1.0E-5,1.0E-5,1.0E-5
119,"Big Pine (Central), Subsection 0",0.00285,0.0,0.0,2.0E-5,2.3E-4,0.00281,4.0E-5,0.0,0.0,1.0E-5,3.0E-5,4.0E-5,0.0
120,"Big Pine (Central), Subsection 1",0.00318,0.0,0.0,2.0E-5,2.6E-4,0.00312,4.0E-5,0.0,0.0,1.0E-5,3.0E-5,4.0E-5,0.0
121,"Big Pine (Central), Subsection 2",0.00375,0.0,0.0,2.0E-5,3.3E-4,0.0037,5.0E-5,0.0,0.0,1.0E-5,3.0E-5,5.0E-5,0.0
122,"Big Pine (Central), Subsection 3",0.0047,0.0,0.0,5.0E-5,4.2E-4,0.00458,8.0E-5,0.0,0.0,2.0E-5,4.0E-5,7.0E-5,0.0
123,"Big Pine (Central), Subsection 4",0.0047,0.0,0.0,4.0E-5,4.6E-4,0.00458,7.0E-5,0.0,0.0,1.0E-5,4.0E-5,6.0E-5,0.0
124,"Big Pine (Central), Subsection 5",0.00399,0.0,0.0,4.0E-5,3.7E-4,0.00397,5.0E-5,0.0,0.0,1.0E-5,3.0E-5,5.0E-5,0.0
125,"Big Pine (Central), Subsection 6",0.00396,0.0,0.0,4.0E-5,3.7E-4,0.00394,5.0E-5,0.0,0.0,1.0E-5,3.0E-5,5.0E-5,0.0
126,"Big Pine (East), Subsection 0",0.00369,1.0E-5,1.0E-5,4.0E-5,3.6E-4,0.00368,8.0E-5,0.0,0.0,3.0E-5,6.0E-5,8.0E-5,1.0E-5
127,"Big Pine (East), Subsection 1",0.00392,1.0E-5,1.0E-5,4.0E-5,3.6E-4,0.00391,8.0E-5,0.0,0.0,3.0E-5,6.0E-5,8.0E-5,1.0E-5
128,"Big Pine (East), Subsection 2",0.00407,0.0,1.0E-5,6.0E-5,3.7E-4,0.00405,1.1E-4,0.0,1.0E-5,4.0E-5,8.0E-5,1.1E-4,1.0E-5
129,"Big Pine (East), Subsection 3",0.00372,0.0,1.0E-5,6.0E-5,3.5E-4,0.00371,1.1E-4,0.0,1.0E-5,4.0E-5,8.0E-5,1.1E-4,1.0E-5
130,"Big Pine (West), Subsection 0",8.0E-5,0.0,0.0,0.0,1.0E-5,8.0E-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,"Big Pine (West), Subsection 1",2.0E-4,0.0,0.0,0.0,3.0E-5,2.0E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,"Big Pine (West), Subsection 2",1.8E-4,0.0,0.0,0.0,3.0E-5,1.8E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,"Blackwater, Subsection 0",0.00328,7.0E-5,1.2E-4,1.8E-4,6.2E-4,0.00327,4.4E-4,7.0E-5,1.2E-4,1.6E-4,2.7E-4,4.4E-4,7.0E-5
134,"Blackwater, Subsection 1",0.00373,8.0E-5,1.5E-4,2.3E-4,7.7E-4,0.00371,6.0E-4,8.0E-5,1.5E-4,2.1E-4,3.8E-4,5.9E-4,9.0E-5
135,"Blackwater, Subsection 2",0.00364,1.9E-4,3.3E-4,5.2E-4,0.001,0.0036,0.00119,1.9E-4,3.3E-4,4.9E-4,7.7E-4,0.00118,2.2E-4
136,"Blackwater, Subsection 3",0.00434,2.4E-4,4.8E-4,7.9E-4,0.00144,0.0043,0.00174,2.4E-4,4.8E-4,7.6E-4,0.00118,0.00172,3.7E-4
137,"Blackwater, Subsection 4",0.00466,3.5E-4,6.7E-4,0.00107,0.00184,0.00463,0.00224,3.5E-4,6.7E-4,0.00104,0.00161,0.00222,4.8E-4
138,"Blackwater, Subsection 5",0.00516,4.8E-4,8.7E-4,0.00131,0.00224,0.00515,0.00287,4.8E-4,8.7E-4,0.00128,0.00201,0.00286,6.4E-4
139,"Blackwater, Subsection 6",0.00555,4.7E-4,9.3E-4,0.00142,0.0025,0.00552,0.00334,4.7E-4,9.3E-4,0.00139,0.00227,0.00334,7.8E-4
140,"Blackwater, Subsection 7",0.00764,7.8E-4,0.00135,0.00197,0.00359,0.00754,0.00497,7.8E-4,0.00135,0.00194,0.00332,0.00489,0.00114
141,"Blackwater, Subsection 8",0.00851,9.1E-4,0.00161,0.00228,0.00411,0.00841,0.00568,9.1E-4,0.00161,0.00224,0.00378,0.00562,0.00128
142,"Blackwater, Subsection 9",0.01273,0.00144,0.00263,0.00378,0.00652,0.0126,0.00891,0.00144,0.00263,0.00374,0.00613,0.00881,0.00196
143,"Blackwater, Subsection 10",0.0121,0.00137,0.00248,0.00358,0.00621,0.01199,0.00849,0.00137,0.00248,0.00355,0.00583,0.00841,0.00189
144,"Blue Cut, Subsection 0",0.00427,1.0E-5,2.0E-5,4.0E-5,4.1E-4,0.00422,3.0E-5,0.0,0.0,1.0E-5,2.0E-5,3.0E-5,0.0
145,"Blue Cut, Subsection 1",0.0047,1.0E-5,2.0E-5,4.0E-5,4.2E-4,0.00464,5.0E-5,0.0,0.0,1.0E-5,2.0E-5,5.0E-5,0.0
146,"Blue Cut, Subsection 2",0.00334,0.0,1.0E-5,3.0E-5,2.9E-4,0.00334,4.0E-5,0.0,0.0,1.0E-5,1.0E-5,4.0E-5,0.0
147,"Blue Cut, Subsection 3",0.00306,0.0,1.0E-5,3.0E-5,2.7E-4,0.00306,4.0E-5,0.0,0.0,1.0E-5,1.0E-5,4.0E-5,0.0
148,"Blue Cut, Subsection 4",0.0029,0.0,2.0E-5,5.0E-5,2.6E-4,0.00289,6.0E-5,0.0,1.0E-5,3.0E-5,3.0E-5,6.0E-5,1.0E-5
149,"Blue Cut, Subsection 5",0.0027,0.0,2.0E-5,5.0E-5,2.2E-4,0.00268,6.0E-5,0.0,1.0E-5,3.0E-5,3.0E-5,6.0E-5,1.0E-5
150,"Blue Cut, Subsection 6",0.00262,0.0,2.0E-5,4.0E-5,2.0E-4,0.00259,6.0E-5,0.0,1.0E-5,3.0E-5,3.0E-5,6.0E-5,1.0E-5
