Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.15323086,0.17825472,0.127
6.1,0.15323086,0.17825472,0.127
6.2,0.15323086,0.17825472,0.127
6.3,0.15323086,0.17825472,0.127
6.4,0.09567561,0.10570236,0.071
6.5,0.09567561,0.10570236,0.071
6.6,0.049915574,0.049225617,0.029
6.7,0.049857173,0.04916413,0.029
6.8,0.04139656,0.03981845,0.02
6.9,0.031240622,0.028305147,0.012
7.0,0.028795242,0.025779206,0.01
7.1,0.024276024,0.021222282,0.009
7.2,0.018641477,0.015546088,0.006
7.3,0.012811273,0.0109621165,0.005
7.4,0.0060548866,0.0053875004,0.005
7.5,0.0026027134,0.0025681015,0.001
7.6,0.0012863054,0.0012972101,0.001
7.7,4.294042E-4,3.9347078E-4,0.0
7.8,1.4514658E-4,9.98003E-5,0.0
