Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.0549809,0.06030664,0.035
6.1,0.0549809,0.06030664,0.035
6.2,0.0549809,0.06030664,0.035
6.3,0.0549809,0.06030664,0.035
6.4,0.0549809,0.06030664,0.035
6.5,0.034515854,0.0390795,0.024
6.6,0.034515854,0.0390795,0.024
6.7,0.032211334,0.03671754,0.023
6.8,0.030803068,0.03527447,0.02
6.9,0.029234698,0.033598382,0.019
7.0,0.026935622,0.031201415,0.019
7.1,0.026441406,0.030653317,0.019
7.2,0.02569636,0.029823717,0.019
7.3,0.024846371,0.028979482,0.018
7.4,0.024285989,0.028421715,0.018
7.5,0.02346503,0.027644472,0.017
7.6,0.02240961,0.02660405,0.017
7.7,0.015204109,0.014642582,0.01
7.8,0.0075589116,0.0054249256,0.005
7.9,0.004217006,0.0019214604,0.001
8.0,0.0027342343,9.116206E-4,0.0
8.1,0.0017288701,5.3842826E-4,0.0
8.2,5.339231E-4,2.0741422E-4,0.0
