Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.097339995,0.094680235,0.049
6.1,0.06713648,0.06224463,0.033
6.2,0.06192332,0.05665477,0.031
6.3,0.061215293,0.05588413,0.031
6.4,0.057497337,0.05190019,0.027
6.5,0.055821855,0.050094757,0.025
6.6,0.053979103,0.048127297,0.024
6.7,0.050732344,0.04476183,0.024
6.8,0.048835237,0.042793695,0.023
6.9,0.045878377,0.03993415,0.02
7.0,0.037911575,0.031965908,0.016
7.1,0.032336228,0.026396653,0.012
7.2,0.026243174,0.020441145,0.011
7.3,0.02052895,0.015358316,0.01
7.4,0.015823646,0.011383057,0.008
7.5,0.008975431,0.006119311,0.003
7.6,0.005804351,0.0038589218,0.003
7.7,4.7564966E-4,3.5122145E-4,0.0
