Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.4562149,0.6297802,0.644
6.1,0.4562149,0.6297802,0.644
6.2,0.4562149,0.6297802,0.644
6.3,0.4562149,0.6297802,0.644
6.4,0.4562149,0.6297802,0.644
6.5,0.4458732,0.62119925,0.633
6.6,0.4458732,0.62119925,0.633
6.7,0.4411122,0.61724126,0.63
6.8,0.4397665,0.61598307,0.627
6.9,0.43829313,0.61460245,0.627
7.0,0.43688783,0.613247,0.626
7.1,0.4160219,0.59338254,0.597
7.2,0.407406,0.5850988,0.579
7.3,0.4008595,0.5780816,0.573
7.4,0.3928804,0.56952065,0.563
7.5,0.3430718,0.5153356,0.482
7.6,0.3377232,0.5092617,0.472
7.7,0.29530886,0.45881113,0.401
7.8,0.27442318,0.43151617,0.36
7.9,0.22008279,0.35205612,0.266
8.0,0.16061361,0.25257304,0.15
8.1,0.09521291,0.14049043,0.054
8.2,0.044100937,0.059008025,0.017
8.3,0.0102941245,0.012593815,0.002
