Magnitude,1 wk TI Prob,1 wk TD Prob,1 wk ETAS Prob,1 wk ETAS/TD Gain,1 wk ETAS Triggered Only,1 mo TI Prob,1 mo TD Prob,1 mo ETAS Prob,1 mo ETAS/TD Gain,1 mo ETAS Triggered Only,1 yr TI Prob,1 yr TD Prob,1 yr ETAS Prob,1 yr ETAS/TD Gain,1 yr ETAS Triggered Only
6.0,1.2336002E-4,3.0132735E-4,0.002860556,9.493184,0.00256,5.2857865E-4,0.0012907899,0.004366814,3.3830557,0.00308,0.006416472,0.015607107,0.020056562,1.2850916,0.00452
6.1,1.2336002E-4,3.0132735E-4,0.002860556,9.493184,0.00256,5.2857865E-4,0.0012907899,0.004366814,3.3830557,0.00308,0.006416472,0.015607107,0.020056562,1.2850916,0.00452
6.2,1.2336002E-4,3.0132735E-4,0.002860556,9.493184,0.00256,5.2857865E-4,0.0012907899,0.004366814,3.3830557,0.00308,0.006416472,0.015607107,0.020056562,1.2850916,0.00452
6.3,1.1712257E-4,2.891963E-4,0.002848456,9.849559,0.00256,5.018573E-4,0.0012388497,0.004315034,3.4830973,0.00308,0.006093008,0.014983551,0.019435825,1.2971442,0.00452
6.4,1.1712257E-4,2.891963E-4,0.002848456,9.849559,0.00256,5.018573E-4,0.0012388497,0.004315034,3.4830973,0.00308,0.006093008,0.014983551,0.019435825,1.2971442,0.00452
6.5,1.0689076E-4,2.6930252E-4,0.0027086455,10.058002,0.00244,4.5802278E-4,0.001153668,0.004070299,3.5281374,0.00292,0.0055621783,0.013960089,0.01821978,1.3051336,0.00432
6.6,9.7648895E-5,2.517273E-4,0.002651123,10.531727,0.0024,4.1842813E-4,0.0010784089,0.003915346,3.6306694,0.00284,0.005082469,0.0130549725,0.017239619,1.3205404,0.00424
6.7,8.757013E-5,2.3241482E-4,0.0025518755,10.979832,0.00232,3.7524657E-4,9.957057E-4,0.0037529576,3.7691433,0.00276,0.00455906,0.012059439,0.01616927,1.340798,0.00416
6.8,8.562978E-5,2.2800392E-4,0.002547475,11.172943,0.00232,3.6693315E-4,9.76816E-4,0.00373412,3.8227463,0.00276,0.004458263,0.011831971,0.015942749,1.3474298,0.00416
6.9,6.124075E-5,1.7172846E-4,0.002451337,14.274494,0.00228,2.6243398E-4,7.3577237E-4,0.0034537711,4.6940756,0.00272,0.0031904527,0.008921444,0.012885759,1.4443579,0.004
7.0,5.8598747E-5,1.660076E-4,0.0024056358,14.491118,0.00224,2.5111332E-4,7.1126793E-4,0.0033893618,4.7652392,0.00268,0.0030530186,0.008625501,0.012511688,1.4505464,0.00392
7.1,5.613814E-5,1.6018077E-4,0.002279841,14.232926,0.00212,2.4056983E-4,6.863092E-4,0.0032445523,4.727537,0.00256,0.0029250039,0.008323984,0.012052686,1.4479468,0.00376
7.2,4.991222E-5,1.4621996E-4,0.002225916,15.223063,0.00208,2.1389198E-4,6.2650687E-4,0.003104953,4.955976,0.00248,0.002601025,0.0076011484,0.011253176,1.4804574,0.00368
7.3,4.7410045E-5,1.3813804E-4,0.0020978672,15.186746,0.00196,2.0317009E-4,5.918862E-4,0.0028305603,4.7822714,0.00224,0.0024707897,0.0071824905,0.01055807,1.4699734,0.0034
7.4,4.5556746E-5,1.3220012E-4,0.001811978,13.7063265,0.00168,1.952286E-4,5.6644925E-4,0.002525339,4.4581914,0.00196,0.002374317,0.0068747913,0.009933617,1.4449335,0.00308
7.5,4.3084514E-5,1.2453202E-4,0.0016043477,12.883014,0.00148,1.8463485E-4,5.335998E-4,0.0022526819,4.2216697,0.00172,0.0022456115,0.006477298,0.009060457,1.3988019,0.0026
7.6,3.408608E-5,9.923654E-5,0.0014990976,15.106307,0.0014,1.4607502E-4,4.2523025E-4,0.0020245498,4.7610674,0.0016,0.0017770125,0.0051649143,0.0076321056,1.4776828,0.00248
7.7,2.8315713E-5,8.3315266E-5,0.0014831986,17.802242,0.0014,1.2134742E-4,3.570166E-4,0.0019564454,5.4799843,0.0016,0.0014764034,0.0043380233,0.006807265,1.569209,0.00248
7.8,2.6222975E-5,7.540562E-5,0.0013953061,18.504007,0.00132,1.1237934E-4,3.2312694E-4,0.0018426358,5.7025137,0.00152,0.0013673597,0.00392698,0.0061183404,1.5580269,0.0022
7.9,2.1469694E-5,5.85263E-5,8.1848184E-4,13.984855,7.6E-4,9.200973E-5,2.508029E-4,0.0011705721,4.667299,9.2E-4,0.0011196428,0.003049253,0.004564618,1.4969628,0.00152
8.0,1.2420249E-5,3.168168E-5,4.31669E-4,13.625193,4.0E-4,5.322855E-5,1.3577157E-4,5.7571183E-4,4.2402973,4.4E-4,6.478649E-4,0.0016517665,0.0024105113,1.4593534,7.6E-4
8.1,4.9197724E-6,7.958367E-6,4.795805E-5,6.026117,4.0E-5,2.1084568E-5,3.410684E-5,1.14104114E-4,3.3454905,8.0E-5,2.566744E-4,4.1517182E-4,5.35122E-4,1.288917,1.2E-4
8.2,2.5634774E-6,2.9684513E-6,2.9684513E-6,1.0,0.0,1.0986286E-5,1.2721873E-5,1.2721873E-5,1.0,0.0,1.3374983E-4,1.5487784E-4,1.5487784E-4,1.0,0.0
8.3,5.2850464E-7,3.291787E-7,3.291787E-7,1.0,0.0,2.2650179E-6,1.4107652E-6,1.4107652E-6,1.0,0.0,2.7576245E-5,1.7175944E-5,1.7175944E-5,1.0,0.0
